dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-09-24 00:15:00,0.0,2861.0,00:00 - 00:15,,,7706.0,2024-09-23 22:15:00,2384.0,22:00 - 22:15,15200.0,,,2024-09-24,0.0,,9645.0,,,,,2024-09-23 16:08:00.493,4260.0,0.0,835.0,,18393.0,,,,,5286.0,2024-09-23 14:08:00.493000,9645.0,19228.0,350.0,-74.0,2861.0
2024-09-24 00:30:00,0.0,2840.0,00:15 - 00:30,,,7663.0,2024-09-23 22:30:00,2205.0,22:15 - 22:30,15000.0,,,2024-09-24,0.0,,9466.0,,,,,2024-09-23 16:08:00.493,4439.0,0.0,835.0,,18436.0,,,,,5265.0,2024-09-23 14:08:00.493000,9466.0,19270.0,350.0,-74.0,2840.0
2024-09-24 00:45:00,0.0,2818.0,00:30 - 00:45,,,7539.0,2024-09-23 22:45:00,2120.0,22:30 - 22:45,14850.0,,,2024-09-24,0.0,,9338.0,,,,,2024-09-23 16:08:00.493,4482.0,0.0,835.0,,18560.0,,,,,5243.0,2024-09-23 14:08:00.493000,9338.0,19395.0,350.0,-74.0,2818.0
2024-09-24 01:00:00,0.0,2797.0,00:45 - 01:00,,,7414.0,2024-09-23 23:00:00,1991.0,22:45 - 23:00,14700.0,,,2024-09-24,0.0,,9209.0,,,,,2024-09-23 16:08:00.493,4611.0,0.0,835.0,,18684.0,,,,,5222.0,2024-09-23 14:08:00.493000,9209.0,19519.0,350.0,-74.0,2797.0
2024-09-24 01:15:00,0.0,2784.0,01:00 - 01:15,,,7285.0,2024-09-23 23:15:00,1666.0,23:00 - 23:15,14550.0,,,2024-09-24,0.0,,8884.0,,,,,2024-09-23 16:08:00.493,4942.0,0.0,835.0,,18814.0,,,,,5212.0,2024-09-23 14:08:00.493000,8884.0,19649.0,350.0,111.0,2784.0
2024-09-24 01:30:00,0.0,2771.0,01:15 - 01:30,,,7285.0,2024-09-23 23:30:00,1580.0,23:15 - 23:30,14450.0,,,2024-09-24,0.0,,8798.0,,,,,2024-09-23 16:08:00.493,5028.0,0.0,835.0,,18814.0,,,,,5198.0,2024-09-23 14:08:00.493000,8798.0,19649.0,350.0,111.0,2771.0
2024-09-24 01:45:00,0.0,2758.0,01:30 - 01:45,,,7285.0,2024-09-23 23:45:00,1493.0,23:30 - 23:45,14350.0,,,2024-09-24,0.0,,8711.0,,,,,2024-09-23 16:08:00.493,5115.0,0.0,835.0,,18814.0,,,,,5185.0,2024-09-23 14:08:00.493000,8711.0,19649.0,350.0,111.0,2758.0
2024-09-24 02:00:00,0.0,2745.0,01:45 - 02:00,,,7285.0,2024-09-24 00:00:00,1456.0,23:45 - 24:00,14300.0,,,2024-09-24,0.0,,8674.0,,,,,2024-09-23 16:08:00.493,5152.0,0.0,835.0,,18814.0,,,,,5172.0,2024-09-23 14:08:00.493000,8674.0,19649.0,350.0,111.0,2745.0
2024-09-24 02:15:00,0.0,2742.0,02:00 - 02:15,,,7284.0,2024-09-24 00:15:00,1756.0,00:00 - 00:15,14250.0,,,2024-09-24,0.0,,8974.0,,,,,2024-09-23 16:08:00.493,4853.0,0.0,835.0,,18815.0,,,,,5162.0,2024-09-23 14:08:00.493000,8974.0,19650.0,350.0,-230.0,2742.0
2024-09-24 02:30:00,0.0,2740.0,02:15 - 02:30,,,7284.0,2024-09-24 00:30:00,1758.0,00:15 - 00:30,14250.0,,,2024-09-24,0.0,,8976.0,,,,,2024-09-23 16:08:00.493,4851.0,0.0,835.0,,18815.0,,,,,5160.0,2024-09-23 14:08:00.493000,8976.0,19650.0,350.0,-230.0,2740.0
2024-09-24 02:45:00,0.0,2738.0,02:30 - 02:45,,,7284.0,2024-09-24 00:45:00,1760.0,00:30 - 00:45,14250.0,,,2024-09-24,0.0,,8978.0,,,,,2024-09-23 16:08:00.493,4849.0,0.0,835.0,,18815.0,,,,,5158.0,2024-09-23 14:08:00.493000,8978.0,19650.0,350.0,-230.0,2738.0
2024-09-24 03:00:00,0.0,2736.0,02:45 - 03:00,,,7284.0,2024-09-24 01:00:00,1762.0,00:45 - 01:00,14250.0,,,2024-09-24,0.0,,8980.0,,,,,2024-09-23 16:08:00.493,4847.0,0.0,835.0,,18815.0,,,,,5156.0,2024-09-23 14:08:00.493000,8980.0,19650.0,350.0,-230.0,2736.0
2024-09-24 03:15:00,0.0,2738.0,03:00 - 03:15,,,7225.0,2024-09-24 01:15:00,1832.0,01:00 - 01:15,14250.0,,,2024-09-24,0.0,,9050.0,,,,,2024-09-23 16:08:00.493,4776.0,0.0,835.0,,18874.0,,,,,5158.0,2024-09-23 14:08:00.493000,9050.0,19709.0,350.0,-301.0,2738.0
2024-09-24 03:30:00,0.0,2741.0,03:15 - 03:30,,,7165.0,2024-09-24 01:30:00,1829.0,01:15 - 01:30,14250.0,,,2024-09-24,0.0,,9047.0,,,,,2024-09-23 16:08:00.493,4779.0,0.0,835.0,,18934.0,,,,,5161.0,2024-09-23 14:08:00.493000,9047.0,19769.0,350.0,-301.0,2741.0
2024-09-24 03:45:00,0.0,2744.0,03:30 - 03:45,,,7123.0,2024-09-24 01:45:00,1826.0,01:30 - 01:45,14250.0,,,2024-09-24,0.0,,9044.0,,,,,2024-09-23 16:08:00.493,4782.0,0.0,835.0,,18976.0,,,,,5164.0,2024-09-23 14:08:00.493000,9044.0,19811.0,350.0,-301.0,2744.0
2024-09-24 04:00:00,0.0,2747.0,03:45 - 04:00,,,7123.0,2024-09-24 02:00:00,1823.0,01:45 - 02:00,14250.0,,,2024-09-24,0.0,,9041.0,,,,,2024-09-23 16:08:00.493,4785.0,0.0,835.0,,18976.0,,,,,5167.0,2024-09-23 14:08:00.493000,9041.0,19811.0,350.0,-301.0,2747.0
2024-09-24 04:15:00,0.0,2761.0,04:00 - 04:15,,,7123.0,2024-09-24 02:15:00,1377.0,02:00 - 02:15,14350.0,,,2024-09-24,0.0,,8595.0,,,,,2024-09-23 16:08:00.493,5231.0,0.0,835.0,,18976.0,,,,,5185.0,2024-09-23 14:08:00.493000,8595.0,19811.0,350.0,227.0,2761.0
2024-09-24 04:30:00,0.0,2783.0,04:15 - 04:30,,,7123.0,2024-09-24 02:30:00,1505.0,02:15 - 02:30,14500.0,,,2024-09-24,0.0,,8723.0,,,,,2024-09-23 16:08:00.493,5103.0,0.0,835.0,,18976.0,,,,,5207.0,2024-09-23 14:08:00.493000,8723.0,19811.0,350.0,227.0,2783.0
2024-09-24 04:45:00,0.0,2805.0,04:30 - 04:45,,,7123.0,2024-09-24 02:45:00,1633.0,02:30 - 02:45,14650.0,,,2024-09-24,0.0,,8851.0,,,,,2024-09-23 16:08:00.493,4975.0,0.0,835.0,,18976.0,,,,,5229.0,2024-09-23 14:08:00.493000,8851.0,19811.0,350.0,227.0,2805.0
2024-09-24 05:00:00,0.0,2828.0,04:45 - 05:00,,,7123.0,2024-09-24 03:00:00,1710.0,02:45 - 03:00,14750.0,,,2024-09-24,0.0,,8928.0,,,,,2024-09-23 16:08:00.493,4898.0,0.0,835.0,,18976.0,,,,,5252.0,2024-09-23 14:08:00.493000,8928.0,19811.0,350.0,227.0,2828.0
2024-09-24 05:15:00,0.0,2857.0,05:00 - 05:15,,,7122.0,2024-09-24 03:15:00,1887.0,03:00 - 03:15,15100.0,,,2024-09-24,0.0,,9105.0,,,,,2024-09-23 16:08:00.493,4722.0,0.0,835.0,,18977.0,,,,,5305.0,2024-09-23 14:08:00.493000,9105.0,19812.0,0.0,697.0,2857.0
2024-09-24 05:30:00,0.0,2887.0,05:15 - 05:30,,,7102.0,2024-09-24 03:30:00,2007.0,03:15 - 03:30,15250.0,,,2024-09-24,0.0,,9225.0,,,,,2024-09-23 16:08:00.493,4602.0,0.0,835.0,,18997.0,,,,,5335.0,2024-09-23 14:08:00.493000,9225.0,19832.0,0.0,697.0,2887.0
2024-09-24 05:45:00,0.0,2917.0,05:30 - 05:45,,,7074.0,2024-09-24 03:45:00,2227.0,03:30 - 03:45,15500.0,,,2024-09-24,0.0,,9445.0,,,,,2024-09-23 16:08:00.493,4382.0,0.0,835.0,,19025.0,,,,,5365.0,2024-09-23 14:08:00.493000,9445.0,19859.0,0.0,697.0,2917.0
2024-09-24 06:00:00,18.0,2948.0,05:45 - 06:00,,,7052.0,2024-09-24 04:00:00,2629.0,03:45 - 04:00,15950.0,,,2024-09-24,0.0,,9847.0,,,,,2024-09-23 16:08:00.493,3980.0,0.0,835.0,,19047.0,,,,,5413.0,2024-09-23 14:08:00.493000,9847.0,19882.0,0.0,697.0,2966.0
2024-09-24 06:15:00,49.0,2997.0,06:00 - 06:15,,,7053.0,2024-09-24 04:15:00,3085.0,04:00 - 04:15,17000.0,,,2024-09-24,0.0,,10303.0,,,,,2024-09-23 16:08:00.493,3523.0,0.0,835.0,,19046.0,,,,,5606.0,2024-09-23 14:08:00.493000,10303.0,19881.0,-133.0,1230.0,3046.0
2024-09-24 06:30:00,111.0,3052.0,06:15 - 06:30,,,7053.0,2024-09-24 04:30:00,3467.0,04:15 - 04:30,17500.0,,,2024-09-24,0.0,,10685.0,,,,,2024-09-23 16:08:00.493,3141.0,0.0,835.0,,19046.0,,,,,5724.0,2024-09-23 14:08:00.493000,10685.0,19881.0,-133.0,1230.0,3163.0
2024-09-24 06:45:00,251.0,3107.0,06:30 - 06:45,,,7053.0,2024-09-24 04:45:00,3772.0,04:30 - 04:45,18000.0,,,2024-09-24,0.0,,10990.0,,,,,2024-09-23 16:08:00.493,2836.0,0.0,835.0,,19046.0,,,,,5919.0,2024-09-23 14:08:00.493000,10990.0,19881.0,-133.0,1230.0,3358.0
2024-09-24 07:00:00,506.0,3163.0,06:45 - 07:00,,,7053.0,2024-09-24 05:00:00,3883.0,04:45 - 05:00,18450.0,,,2024-09-24,0.0,,11129.0,,,,,2024-09-23 16:08:00.493,2697.0,0.0,835.0,,19046.0,,,,,6230.0,2024-09-23 14:08:00.493000,11129.0,19881.0,-133.0,1230.0,3669.0
2024-09-24 07:15:00,865.0,3205.0,07:00 - 07:15,,,7063.0,2024-09-24 05:15:00,4629.0,05:00 - 05:15,18900.0,,,2024-09-24,0.0,,11936.0,,,,,2024-09-23 16:08:00.493,1913.0,0.0,835.0,,19036.0,,,,,6638.0,2024-09-23 14:08:00.493000,11936.0,19871.0,168.0,165.0,4070.0
2024-09-24 07:30:00,1307.0,3231.0,07:15 - 07:30,,,7033.0,2024-09-24 05:30:00,4386.0,05:15 - 05:30,19200.0,,,2024-09-24,0.0,,11768.0,,,,,2024-09-23 16:08:00.493,2128.0,0.0,835.0,,19066.0,,,,,7106.0,2024-09-23 14:08:00.493000,11768.0,19901.0,168.0,165.0,4538.0
