dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-01-03 00:15:00,0.0,4937.0,00:00 - 00:15,,,3378.0,2025-01-02 23:15:00,680.0,23:00 - 23:15,15950.0,,,2025-01-03,0.0,,8113.0,,,,,2025-01-02 15:54:05.614,5750.0,197.0,1477.0,,21483.0,,,,,9512.0,2025-01-02 14:54:05.614,8113.0,22960.0,600.0,-2026.0,4937.0
2025-01-03 00:30:00,0.0,5027.0,00:15 - 00:30,,,3378.0,2025-01-02 23:30:00,688.0,23:15 - 23:30,15850.0,,,2025-01-03,0.0,,8121.0,,,,,2025-01-02 15:54:05.614,5742.0,395.0,1477.0,,21483.0,,,,,9602.0,2025-01-02 14:54:05.614,8121.0,22960.0,600.0,-2026.0,5027.0
2025-01-03 00:45:00,0.0,5116.0,00:30 - 00:45,,,3378.0,2025-01-02 23:45:00,631.0,23:30 - 23:45,15750.0,,,2025-01-03,0.0,,7932.0,,,,,2025-01-02 15:54:05.614,5725.0,395.0,1477.0,,21483.0,,,,,9691.0,2025-01-02 14:54:05.614,7932.0,22960.0,600.0,-2026.0,5116.0
2025-01-03 01:00:00,0.0,5205.0,00:45 - 01:00,,,3378.0,2025-01-03 00:00:00,651.0,23:45 - 24:00,15650.0,,,2025-01-03,0.0,,7952.0,,,,,2025-01-02 15:54:05.614,5705.0,604.0,1477.0,,21483.0,,,,,9780.0,2025-01-02 14:54:05.614,7952.0,22960.0,600.0,-2026.0,5205.0
2025-01-03 01:15:00,0.0,5275.0,01:00 - 01:15,,,3378.0,2025-01-03 00:15:00,690.0,00:00 - 00:15,15550.0,,,2025-01-03,0.0,,7991.0,,,,,2025-01-02 15:54:05.614,5666.0,604.0,1477.0,,21483.0,,,,,9819.0,2025-01-02 14:54:05.614,7991.0,22960.0,650.0,-2253.0,5275.0
2025-01-03 01:30:00,0.0,5347.0,01:15 - 01:30,,,3378.0,2025-01-03 00:30:00,650.0,00:15 - 00:30,15450.0,,,2025-01-03,0.0,,7819.0,,,,,2025-01-02 15:54:05.614,5628.0,604.0,1477.0,,21483.0,,,,,9891.0,2025-01-02 14:54:05.614,7819.0,22960.0,650.0,-2253.0,5347.0
2025-01-03 01:45:00,0.0,5419.0,01:30 - 01:45,,,3378.0,2025-01-03 00:45:00,571.0,00:30 - 00:45,15350.0,,,2025-01-03,0.0,,7740.0,,,,,2025-01-02 15:54:05.614,5707.0,604.0,1477.0,,21483.0,,,,,9963.0,2025-01-02 14:54:05.614,7740.0,22960.0,650.0,-2253.0,5419.0
2025-01-03 02:00:00,0.0,5491.0,01:45 - 02:00,,,3378.0,2025-01-03 01:00:00,577.0,00:45 - 01:00,15300.0,,,2025-01-03,0.0,,7746.0,,,,,2025-01-02 15:54:05.614,5701.0,825.0,1477.0,,21483.0,,,,,10035.0,2025-01-02 14:54:05.614,7746.0,22960.0,650.0,-2253.0,5491.0
2025-01-03 02:15:00,0.0,5572.0,02:00 - 02:15,,,3373.0,2025-01-03 01:15:00,821.0,01:00 - 01:15,15300.0,,,2025-01-03,0.0,,7784.0,,,,,2025-01-02 15:54:05.614,5668.0,825.0,1477.0,,21488.0,,,,,10117.0,2025-01-02 14:54:05.614,7784.0,22965.0,650.0,-2371.0,5572.0
2025-01-03 02:30:00,0.0,5650.0,02:15 - 02:30,,,3373.0,2025-01-03 01:30:00,742.0,01:15 - 01:30,15300.0,,,2025-01-03,0.0,,7705.0,,,,,2025-01-02 15:54:05.614,5747.0,825.0,1477.0,,21488.0,,,,,10196.0,2025-01-02 14:54:05.614,7705.0,22965.0,650.0,-2371.0,5650.0
