dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-12-21 00:15:00,0.0,5551.0,00:00 - 00:15,,,5480.0,2024-12-20 23:15:00,596.0,23:00 - 23:15,16450.0,,,2024-12-21,0.0,,6829.0,,,,,2024-12-20 15:21:35.459,5624.0,0.0,1477.0,,19976.0,,,,,10040.0,2024-12-20 14:21:35.459,6829.0,21453.0,475.0,-884.0,5551.0
2024-12-21 00:30:00,0.0,5493.0,00:15 - 00:30,,,5480.0,2024-12-20 23:30:00,675.0,23:15 - 23:30,16300.0,,,2024-12-21,0.0,,6738.0,,,,,2024-12-20 15:21:35.459,5274.0,0.0,1477.0,,19976.0,,,,,9981.0,2024-12-20 14:21:35.459,6738.0,21453.0,475.0,-884.0,5493.0
2024-12-21 00:45:00,0.0,5434.0,00:30 - 00:45,,,5480.0,2024-12-20 23:45:00,583.0,23:30 - 23:45,16150.0,,,2024-12-21,0.0,,6646.0,,,,,2024-12-20 15:21:35.459,5366.0,0.0,1477.0,,19976.0,,,,,9923.0,2024-12-20 14:21:35.459,6646.0,21453.0,475.0,-884.0,5434.0
2024-12-21 01:00:00,0.0,5376.0,00:45 - 01:00,,,5480.0,2024-12-21 00:00:00,577.0,23:45 - 24:00,16000.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5372.0,63.0,1477.0,,19976.0,,,,,9865.0,2024-12-20 14:21:35.459,6640.0,21453.0,475.0,-884.0,5376.0
2024-12-21 01:15:00,0.0,5316.0,01:00 - 01:15,,,5479.0,2024-12-21 00:15:00,577.0,00:00 - 00:15,15850.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9793.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-722.0,5316.0
2024-12-21 01:30:00,0.0,5251.0,01:15 - 01:30,,,5479.0,2024-12-21 00:30:00,577.0,00:15 - 00:30,15700.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9728.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-722.0,5251.0
2024-12-21 01:45:00,0.0,5187.0,01:30 - 01:45,,,5479.0,2024-12-21 00:45:00,577.0,00:30 - 00:45,15550.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9664.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-722.0,5187.0
2024-12-21 02:00:00,0.0,5123.0,01:45 - 02:00,,,5479.0,2024-12-21 01:00:00,586.0,00:45 - 01:00,15450.0,,,2024-12-21,0.0,,6649.0,,,,,2024-12-20 15:21:35.459,5364.0,127.0,1477.0,,19977.0,,,,,9600.0,2024-12-20 14:21:35.459,6649.0,21454.0,650.0,-722.0,5123.0
2024-12-21 02:15:00,0.0,5079.0,02:00 - 02:15,,,5479.0,2024-12-21 01:15:00,577.0,01:00 - 01:15,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9391.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-650.0,5079.0
2024-12-21 02:30:00,0.0,5040.0,02:15 - 02:30,,,5479.0,2024-12-21 01:30:00,577.0,01:15 - 01:30,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9353.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-650.0,5040.0
2024-12-21 02:45:00,0.0,5002.0,02:30 - 02:45,,,5479.0,2024-12-21 01:45:00,577.0,01:30 - 01:45,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9315.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-650.0,5002.0
2024-12-21 03:00:00,0.0,4964.0,02:45 - 03:00,,,5479.0,2024-12-21 02:00:00,577.0,01:45 - 02:00,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9276.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-650.0,4964.0
2024-12-21 03:15:00,0.0,4958.0,03:00 - 03:15,,,5479.0,2024-12-21 02:15:00,577.0,02:00 - 02:15,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9264.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-684.0,4958.0
2024-12-21 03:30:00,0.0,4971.0,03:15 - 03:30,,,5479.0,2024-12-21 02:30:00,577.0,02:15 - 02:30,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9278.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-684.0,4971.0
2024-12-21 03:45:00,0.0,4984.0,03:30 - 03:45,,,5479.0,2024-12-21 02:45:00,577.0,02:30 - 02:45,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9291.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-684.0,4984.0
2024-12-21 04:00:00,0.0,4998.0,03:45 - 04:00,,,5479.0,2024-12-21 03:00:00,577.0,02:45 - 03:00,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9304.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-684.0,4998.0
2024-12-21 04:15:00,0.0,5020.0,04:00 - 04:15,,,5479.0,2024-12-21 03:15:00,577.0,03:00 - 03:15,15400.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9495.0,2024-12-20 14:21:35.459,6640.0,21454.0,600.0,-579.0,5020.0
2024-12-21 04:30:00,0.0,5044.0,04:15 - 04:30,,,5479.0,2024-12-21 03:30:00,577.0,03:15 - 03:30,15450.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9518.0,2024-12-20 14:21:35.459,6640.0,21454.0,600.0,-579.0,5044.0
2024-12-21 04:45:00,0.0,5067.0,04:30 - 04:45,,,5479.0,2024-12-21 03:45:00,577.0,03:30 - 03:45,15550.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9541.0,2024-12-20 14:21:35.459,6640.0,21454.0,600.0,-579.0,5067.0
2024-12-21 05:00:00,0.0,5090.0,04:45 - 05:00,,,5479.0,2024-12-21 04:00:00,577.0,03:45 - 04:00,15600.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9564.0,2024-12-20 14:21:35.459,6640.0,21454.0,600.0,-579.0,5090.0
2024-12-21 05:15:00,0.0,5097.0,05:00 - 05:15,,,5479.0,2024-12-21 04:15:00,577.0,04:00 - 04:15,15750.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9581.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-686.0,5097.0
2024-12-21 05:30:00,0.0,5087.0,05:15 - 05:30,,,5479.0,2024-12-21 04:30:00,577.0,04:15 - 04:30,15900.0,,,2024-12-21,0.0,,6640.0,,,,,2024-12-20 15:21:35.459,5373.0,127.0,1477.0,,19977.0,,,,,9571.0,2024-12-20 14:21:35.459,6640.0,21454.0,650.0,-686.0,5087.0
2024-12-21 05:45:00,0.0,5078.0,05:30 - 05:45,,,5479.0,2024-12-21 04:45:00,581.0,04:30 - 04:45,16050.0,,,2024-12-21,0.0,,6661.0,,,,,2024-12-20 15:21:35.459,5369.0,127.0,1477.0,,19977.0,,,,,9562.0,2024-12-20 14:21:35.459,6661.0,21454.0,650.0,-686.0,5078.0
