dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-09-06 00:15:00,0.0,5024.0,00:00 - 00:15,,,6166.0,2024-09-05 22:15:00,929.0,22:00 - 22:15,15700.0,,,2024-09-06,0.0,,8372.0,,,,,2024-09-05 16:06:12.144,5249.0,0.0,1007.0,,19761.0,,,,,7452.0,2024-09-05 14:06:12.144000,8372.0,20768.0,350.0,-508.0,5024.0
2024-09-06 00:30:00,0.0,4955.0,00:15 - 00:30,,,6166.0,2024-09-05 22:30:00,747.0,22:15 - 22:30,15450.0,,,2024-09-06,0.0,,8190.0,,,,,2024-09-05 16:06:12.144,5431.0,0.0,1007.0,,19761.0,,,,,7384.0,2024-09-05 14:06:12.144000,8190.0,20768.0,350.0,-508.0,4955.0
2024-09-06 00:45:00,0.0,4887.0,00:30 - 00:45,,,6166.0,2024-09-05 22:45:00,747.0,22:30 - 22:45,15250.0,,,2024-09-06,0.0,,8058.0,,,,,2024-09-05 16:06:12.144,5350.0,0.0,1007.0,,19761.0,,,,,7316.0,2024-09-05 14:06:12.144000,8058.0,20768.0,350.0,-508.0,4887.0
2024-09-06 01:00:00,0.0,4819.0,00:45 - 01:00,,,6166.0,2024-09-05 23:00:00,665.0,22:45 - 23:00,15100.0,,,2024-09-06,0.0,,7976.0,,,,,2024-09-05 16:06:12.144,5432.0,0.0,1007.0,,19761.0,,,,,7248.0,2024-09-05 14:06:12.144000,7976.0,20768.0,350.0,-508.0,4819.0
2024-09-06 01:15:00,0.0,4761.0,01:00 - 01:15,,,6160.0,2024-09-05 23:15:00,685.0,23:00 - 23:15,14950.0,,,2024-09-06,0.0,,7864.0,,,,,2024-09-05 16:06:12.144,5338.0,0.0,1007.0,,19767.0,,,,,7195.0,2024-09-05 14:06:12.144000,7864.0,20774.0,350.0,-490.0,4761.0
2024-09-06 01:30:00,0.0,4707.0,01:15 - 01:30,,,6160.0,2024-09-05 23:30:00,640.0,23:15 - 23:30,14850.0,,,2024-09-06,0.0,,7819.0,,,,,2024-09-05 16:06:12.144,5383.0,0.0,1007.0,,19767.0,,,,,7140.0,2024-09-05 14:06:12.144000,7819.0,20774.0,350.0,-490.0,4707.0
2024-09-06 01:45:00,0.0,4652.0,01:30 - 01:45,,,6160.0,2024-09-05 23:45:00,638.0,23:30 - 23:45,14700.0,,,2024-09-06,0.0,,7723.0,,,,,2024-09-05 16:06:12.144,5385.0,0.0,1007.0,,19767.0,,,,,7086.0,2024-09-05 14:06:12.144000,7723.0,20774.0,350.0,-490.0,4652.0
2024-09-06 02:00:00,0.0,4598.0,01:45 - 02:00,,,6160.0,2024-09-06 00:00:00,630.0,23:45 - 24:00,14600.0,,,2024-09-06,0.0,,7715.0,,,,,2024-09-05 16:06:12.144,5393.0,0.0,1007.0,,19767.0,,,,,7031.0,2024-09-05 14:06:12.144000,7715.0,20774.0,350.0,-490.0,4598.0
2024-09-06 02:15:00,0.0,4559.0,02:00 - 02:15,,,6154.0,2024-09-06 00:15:00,630.0,00:00 - 00:15,14550.0,,,2024-09-06,0.0,,7715.0,,,,,2024-09-05 16:06:12.144,5398.0,0.0,1007.0,,19773.0,,,,,6950.0,2024-09-05 14:06:12.144000,7715.0,20780.0,350.0,-490.0,4559.0
2024-09-06 02:30:00,0.0,4523.0,02:15 - 02:30,,,6154.0,2024-09-06 00:30:00,648.0,00:15 - 00:30,14550.0,,,2024-09-06,0.0,,7746.0,,,,,2024-09-05 16:06:12.144,5380.0,0.0,1007.0,,19773.0,,,,,6914.0,2024-09-05 14:06:12.144000,7746.0,20780.0,350.0,-490.0,4523.0
