dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-10-07 00:15:00,0.0,301.0,00:00 - 00:15,,,7248.0,2024-10-06 22:15:00,1116.0,22:00 - 22:15,13783.0,,,2024-10-07,0.0,,8000.0,,,,,2024-10-06 15:58:05.693,4087.0,32.0,1066.0,,18619.0,,,,,3525.0,2024-10-06 13:58:05.693000,8000.0,19685.0,-55.0,2345.0,301.0
2024-10-07 00:30:00,0.0,308.0,00:15 - 00:30,,,7248.0,2024-10-06 22:30:00,963.0,22:15 - 22:30,13605.0,,,2024-10-07,0.0,,7847.0,,,,,2024-10-06 15:58:05.693,4240.0,64.0,1066.0,,18619.0,,,,,3532.0,2024-10-06 13:58:05.693000,7847.0,19685.0,-55.0,2345.0,308.0
2024-10-07 00:45:00,0.0,315.0,00:30 - 00:45,,,7248.0,2024-10-06 22:45:00,832.0,22:30 - 22:45,13481.0,,,2024-10-07,0.0,,7716.0,,,,,2024-10-06 15:58:05.693,4371.0,64.0,1066.0,,18619.0,,,,,3539.0,2024-10-06 13:58:05.693000,7716.0,19685.0,-55.0,2345.0,315.0
2024-10-07 01:00:00,0.0,323.0,00:45 - 01:00,,,7248.0,2024-10-06 23:00:00,1013.0,22:45 - 23:00,13345.0,,,2024-10-07,0.0,,7772.0,,,,,2024-10-06 15:58:05.693,4106.0,263.0,1066.0,,18619.0,,,,,3546.0,2024-10-06 13:58:05.693000,7772.0,19685.0,-55.0,2345.0,323.0
2024-10-07 01:15:00,0.0,334.0,01:00 - 01:15,,,7248.0,2024-10-06 23:15:00,1520.0,23:00 - 23:15,13315.0,,,2024-10-07,0.0,,8148.0,,,,,2024-10-06 15:58:05.693,3513.0,327.0,1066.0,,18619.0,,,,,3555.0,2024-10-06 13:58:05.693000,8148.0,19685.0,-50.0,1989.0,334.0
2024-10-07 01:30:00,0.0,347.0,01:15 - 01:30,,,7248.0,2024-10-06 23:30:00,1437.0,23:15 - 23:30,13245.0,,,2024-10-07,0.0,,8065.0,,,,,2024-10-06 15:58:05.693,3596.0,327.0,1066.0,,18619.0,,,,,3568.0,2024-10-06 13:58:05.693000,8065.0,19685.0,-50.0,1989.0,347.0
2024-10-07 01:45:00,0.0,360.0,01:30 - 01:45,,,7248.0,2024-10-06 23:45:00,1372.0,23:30 - 23:45,13193.0,,,2024-10-07,0.0,,8000.0,,,,,2024-10-06 15:58:05.693,3661.0,327.0,1066.0,,18619.0,,,,,3581.0,2024-10-06 13:58:05.693000,8000.0,19685.0,-50.0,1989.0,360.0
2024-10-07 02:00:00,0.0,373.0,01:45 - 02:00,,,7248.0,2024-10-07 00:00:00,1275.0,23:45 - 24:00,13051.0,,,2024-10-07,0.0,,7909.0,,,,,2024-10-06 15:58:05.693,3758.0,390.0,1066.0,,18619.0,,,,,3593.0,2024-10-06 13:58:05.693000,7909.0,19685.0,-50.0,1989.0,373.0
2024-10-07 02:15:00,0.0,386.0,02:00 - 02:15,,,7248.0,2024-10-07 00:15:00,1349.0,00:00 - 00:15,13069.0,,,2024-10-07,0.0,,7990.0,,,,,2024-10-06 15:58:05.693,3684.0,390.0,1066.0,,18619.0,,,,,3605.0,2024-10-06 13:58:05.693000,7990.0,19685.0,-50.0,1914.0,386.0
2024-10-07 02:30:00,0.0,399.0,02:15 - 02:30,,,7248.0,2024-10-07 00:30:00,1242.0,00:15 - 00:30,12989.0,,,2024-10-07,0.0,,7898.0,,,,,2024-10-06 15:58:05.693,3791.0,390.0,1066.0,,18619.0,,,,,3617.0,2024-10-06 13:58:05.693000,7898.0,19685.0,-50.0,1914.0,399.0
2024-10-07 02:45:00,0.0,412.0,02:30 - 02:45,,,7248.0,2024-10-07 00:45:00,1267.0,00:30 - 00:45,13039.0,,,2024-10-07,0.0,,7935.0,,,,,2024-10-06 15:58:05.693,3766.0,390.0,1066.0,,18619.0,,,,,3630.0,2024-10-06 13:58:05.693000,7935.0,19685.0,-50.0,1914.0,412.0
2024-10-07 03:00:00,0.0,423.0,02:45 - 03:00,,,7248.0,2024-10-07 01:00:00,1248.0,00:45 - 01:00,13045.0,,,2024-10-07,0.0,,7929.0,,,,,2024-10-06 15:58:05.693,3785.0,390.0,1066.0,,18619.0,,,,,3642.0,2024-10-06 13:58:05.693000,7929.0,19685.0,-50.0,1914.0,423.0
2024-10-07 03:15:00,0.0,435.0,03:00 - 03:15,,,7253.0,2024-10-07 01:15:00,1243.0,01:00 - 01:15,13068.0,,,2024-10-07,0.0,,7978.0,,,,,2024-10-06 15:58:05.693,3876.0,390.0,1066.0,,18614.0,,,,,3656.0,2024-10-06 13:58:05.693000,7978.0,19680.0,-84.0,1908.0,435.0
2024-10-07 03:30:00,0.0,447.0,03:15 - 03:30,,,7253.0,2024-10-07 01:30:00,1141.0,01:15 - 01:30,13016.0,,,2024-10-07,0.0,,7914.0,,,,,2024-10-06 15:58:05.693,3978.0,390.0,1066.0,,18614.0,,,,,3668.0,2024-10-06 13:58:05.693000,7914.0,19680.0,-84.0,1908.0,447.0
2024-10-07 03:45:00,0.0,460.0,03:30 - 03:45,,,7253.0,2024-10-07 01:45:00,1192.0,01:30 - 01:45,13103.0,,,2024-10-07,0.0,,7989.0,,,,,2024-10-06 15:58:05.693,3927.0,390.0,1066.0,,18614.0,,,,,3680.0,2024-10-06 13:58:05.693000,7989.0,19680.0,-84.0,1908.0,460.0
2024-10-07 04:00:00,0.0,472.0,03:45 - 04:00,,,7253.0,2024-10-07 02:00:00,1108.0,01:45 - 02:00,13122.0,,,2024-10-07,0.0,,7996.0,,,,,2024-10-06 15:58:05.693,4011.0,390.0,1066.0,,18614.0,,,,,3692.0,2024-10-06 13:58:05.693000,7996.0,19680.0,-84.0,1908.0,472.0
2024-10-07 04:15:00,0.0,485.0,04:00 - 04:15,,,7253.0,2024-10-07 02:15:00,1072.0,02:00 - 02:15,13358.0,,,2024-10-07,0.0,,8053.0,,,,,2024-10-06 15:58:05.693,4155.0,326.0,1066.0,,18614.0,,,,,3707.0,2024-10-06 13:58:05.693000,8053.0,19680.0,-50.0,1974.0,485.0
2024-10-07 04:30:00,0.0,501.0,04:15 - 04:30,,,7253.0,2024-10-07 02:30:00,1077.0,02:15 - 02:30,13445.0,,,2024-10-07,0.0,,8125.0,,,,,2024-10-06 15:58:05.693,4150.0,326.0,1066.0,,18614.0,,,,,3722.0,2024-10-06 13:58:05.693000,8125.0,19680.0,-50.0,1974.0,501.0
2024-10-07 04:45:00,0.0,516.0,04:30 - 04:45,,,7253.0,2024-10-07 02:45:00,1141.0,02:30 - 02:45,13612.0,,,2024-10-07,0.0,,8277.0,,,,,2024-10-06 15:58:05.693,4086.0,326.0,1066.0,,18614.0,,,,,3737.0,2024-10-06 13:58:05.693000,8277.0,19680.0,-50.0,1974.0,516.0
2024-10-07 05:00:00,0.0,531.0,04:45 - 05:00,,,7253.0,2024-10-07 03:00:00,1267.0,02:45 - 03:00,13815.0,,,2024-10-07,0.0,,8465.0,,,,,2024-10-06 15:58:05.693,3960.0,326.0,1066.0,,18614.0,,,,,3752.0,2024-10-06 13:58:05.693000,8465.0,19680.0,-50.0,1974.0,531.0
2024-10-07 05:15:00,0.0,551.0,05:00 - 05:15,,,7253.0,2024-10-07 03:15:00,1065.0,03:00 - 03:15,14146.0,,,2024-10-07,0.0,,8341.0,,,,,2024-10-06 15:58:05.693,4162.0,0.0,1066.0,,18614.0,,,,,3812.0,2024-10-06 13:58:05.693000,8341.0,19680.0,-309.0,2301.0,551.0
2024-10-07 05:30:00,0.0,573.0,05:15 - 05:30,,,7253.0,2024-10-07 03:30:00,1271.0,03:15 - 03:30,14480.0,,,2024-10-07,0.0,,8654.0,,,,,2024-10-06 15:58:05.693,3956.0,0.0,1066.0,,18614.0,,,,,3833.0,2024-10-06 13:58:05.693000,8654.0,19680.0,-309.0,2301.0,573.0
2024-10-07 05:45:00,0.0,595.0,05:30 - 05:45,,,7253.0,2024-10-07 03:45:00,1665.0,03:30 - 03:45,14991.0,,,2024-10-07,0.0,,9143.0,,,,,2024-10-06 15:58:05.693,3837.0,0.0,1066.0,,18614.0,,,,,3855.0,2024-10-06 13:58:05.693000,9143.0,19680.0,-309.0,2301.0,595.0
2024-10-07 06:00:00,0.0,617.0,05:45 - 06:00,,,7253.0,2024-10-07 04:00:00,1969.0,03:45 - 04:00,15677.0,,,2024-10-07,235.0,,9572.0,,,,,2024-10-06 15:58:05.693,3533.0,0.0,1066.0,,18614.0,,,,,3877.0,2024-10-06 13:58:05.693000,9807.0,19680.0,-309.0,2301.0,617.0
