dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-07-29 00:15:00,0.0,6056.0,00:00 - 00:15,,,4915.0,2025-07-28 22:15:00,1329.0,22:00 - 22:15,15850.0,,,2025-07-29,0.0,,8098.0,,,,,2025-07-28 15:45:36.416,4693.0,,1395.0,,20030.0,,,,,8299.0,2025-07-28 13:45:36.416,8098.0,21424.0,465.0,-1012.0,6056.0
2025-07-29 00:30:00,0.0,6091.0,00:15 - 00:30,,,4915.0,2025-07-28 22:30:00,1044.0,22:15 - 22:30,15600.0,,,2025-07-29,0.0,,7813.0,,,,,2025-07-28 15:45:36.416,4978.0,,1395.0,,20030.0,,,,,8334.0,2025-07-28 13:45:36.416,7813.0,21424.0,465.0,-1012.0,6091.0
2025-07-29 00:45:00,0.0,6103.0,00:30 - 00:45,,,4915.0,2025-07-28 22:45:00,831.0,22:30 - 22:45,15400.0,,,2025-07-29,0.0,,7600.0,,,,,2025-07-28 15:45:36.416,5191.0,,1395.0,,20030.0,,,,,8347.0,2025-07-28 13:45:36.416,7600.0,21424.0,465.0,-1012.0,6103.0
2025-07-29 01:00:00,0.0,6124.0,00:45 - 01:00,,,4915.0,2025-07-28 23:00:00,610.0,22:45 - 23:00,15200.0,,,2025-07-29,0.0,,7379.0,,,,,2025-07-28 15:45:36.416,5412.0,,1395.0,,20030.0,,,,,8368.0,2025-07-28 13:45:36.416,7379.0,21424.0,465.0,-1012.0,6124.0
2025-07-29 01:15:00,0.0,6141.0,01:00 - 01:15,,,4895.0,2025-07-28 23:15:00,966.0,23:00 - 23:15,15050.0,,,2025-07-29,0.0,,7735.0,,,,,2025-07-28 15:45:36.416,5066.0,,1395.0,,20050.0,,,,,8348.0,2025-07-28 13:45:36.416,7735.0,21444.0,465.0,-1498.0,6141.0
2025-07-29 01:30:00,0.0,6139.0,01:15 - 01:30,,,4895.0,2025-07-28 23:30:00,868.0,23:15 - 23:30,14950.0,,,2025-07-29,0.0,,7637.0,,,,,2025-07-28 15:45:36.416,5164.0,,1395.0,,20050.0,,,,,8346.0,2025-07-28 13:45:36.416,7637.0,21444.0,465.0,-1498.0,6139.0
2025-07-29 01:45:00,0.0,6163.0,01:30 - 01:45,,,4895.0,2025-07-28 23:45:00,644.0,23:30 - 23:45,14750.0,,,2025-07-29,0.0,,7413.0,,,,,2025-07-28 15:45:36.416,5388.0,,1395.0,,20050.0,,,,,8370.0,2025-07-28 13:45:36.416,7413.0,21444.0,465.0,-1498.0,6163.0
2025-07-29 02:00:00,0.0,6169.0,01:45 - 02:00,,,4895.0,2025-07-29 00:00:00,578.0,23:45 - 24:00,14600.0,,,2025-07-29,0.0,,7347.0,,,,,2025-07-28 15:45:36.416,5454.0,,1395.0,,20050.0,,,,,8376.0,2025-07-28 13:45:36.416,7347.0,21444.0,465.0,-1498.0,6169.0
2025-07-29 02:15:00,0.0,6184.0,02:00 - 02:15,,,4895.0,2025-07-29 00:15:00,711.0,00:00 - 00:15,14450.0,,,2025-07-29,0.0,,7480.0,,,,,2025-07-28 15:45:36.416,5321.0,,1395.0,,20050.0,,,,,8311.0,2025-07-28 13:45:36.416,7480.0,21444.0,465.0,-1774.0,6184.0
2025-07-29 02:30:00,0.0,6182.0,02:15 - 02:30,,,4895.0,2025-07-29 00:30:00,713.0,00:15 - 00:30,14450.0,,,2025-07-29,0.0,,7482.0,,,,,2025-07-28 15:45:36.416,5319.0,,1395.0,,20050.0,,,,,8309.0,2025-07-28 13:45:36.416,7482.0,21444.0,465.0,-1774.0,6182.0
