dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-07-08 00:15:00,0.0,639.0,00:00 - 00:15,,,6144.0,2024-07-07 22:15:00,1606.0,22:00 - 22:15,14150.0,,,2024-07-08,0.0,,8389.0,,,,,2024-07-07 17:01:05.694,3993.0,0.0,1109.0,,19681.0,,,,,3278.0,2024-07-07 15:01:05.694000,8389.0,20790.0,600.0,1883.0,639.0
2024-07-08 00:30:00,0.0,648.0,00:15 - 00:30,,,6144.0,2024-07-07 22:30:00,1571.0,22:15 - 22:30,14000.0,,,2024-07-08,0.0,,8230.0,,,,,2024-07-07 17:01:05.694,3941.0,0.0,1109.0,,19681.0,,,,,3287.0,2024-07-07 15:01:05.694000,8230.0,20790.0,600.0,1883.0,648.0
2024-07-08 00:45:00,0.0,657.0,00:30 - 00:45,,,6144.0,2024-07-07 22:45:00,1405.0,22:30 - 22:45,13850.0,,,2024-07-08,0.0,,8070.0,,,,,2024-07-07 17:01:05.694,4108.0,0.0,1109.0,,19681.0,,,,,3297.0,2024-07-07 15:01:05.694000,8070.0,20790.0,600.0,1883.0,657.0
2024-07-08 01:00:00,0.0,666.0,00:45 - 01:00,,,6144.0,2024-07-07 23:00:00,1239.0,22:45 - 23:00,13700.0,,,2024-07-08,0.0,,7911.0,,,,,2024-07-07 17:01:05.694,4273.0,0.0,1109.0,,19681.0,,,,,3306.0,2024-07-07 15:01:05.694000,7911.0,20790.0,600.0,1883.0,666.0
2024-07-08 01:15:00,0.0,669.0,01:00 - 01:15,,,6144.0,2024-07-07 23:15:00,1146.0,23:00 - 23:15,13600.0,,,2024-07-08,0.0,,7824.0,,,,,2024-07-07 17:01:05.694,4367.0,0.0,1109.0,,19681.0,,,,,3307.0,2024-07-07 15:01:05.694000,7824.0,20790.0,679.0,1790.0,669.0
2024-07-08 01:30:00,0.0,669.0,01:15 - 01:30,,,6144.0,2024-07-07 23:30:00,1040.0,23:15 - 23:30,13500.0,,,2024-07-08,0.0,,7725.0,,,,,2024-07-07 17:01:05.694,4472.0,0.0,1109.0,,19681.0,,,,,3306.0,2024-07-07 15:01:05.694000,7725.0,20790.0,679.0,1790.0,669.0
2024-07-08 01:45:00,0.0,669.0,01:30 - 01:45,,,6144.0,2024-07-07 23:45:00,984.0,23:30 - 23:45,13450.0,,,2024-07-08,0.0,,7675.0,,,,,2024-07-07 17:01:05.694,4529.0,0.0,1109.0,,19681.0,,,,,3306.0,2024-07-07 15:01:05.694000,7675.0,20790.0,679.0,1790.0,669.0
2024-07-08 02:00:00,0.0,669.0,01:45 - 02:00,,,6144.0,2024-07-08 00:00:00,873.0,23:45 - 24:00,13350.0,,,2024-07-08,0.0,,7575.0,,,,,2024-07-07 17:01:05.694,4685.0,0.0,1109.0,,19681.0,,,,,3306.0,2024-07-07 15:01:05.694000,7575.0,20790.0,679.0,1790.0,669.0
2024-07-08 02:15:00,0.0,679.0,02:00 - 02:15,,,6139.0,2024-07-08 00:15:00,1027.0,00:00 - 00:15,13300.0,,,2024-07-08,0.0,,7754.0,,,,,2024-07-07 17:01:05.694,4536.0,0.0,1109.0,,19686.0,,,,,3317.0,2024-07-07 15:01:05.694000,7754.0,20795.0,724.0,1505.0,679.0
2024-07-08 02:30:00,0.0,691.0,02:15 - 02:30,,,6139.0,2024-07-08 00:30:00,940.0,00:15 - 00:30,13250.0,,,2024-07-08,0.0,,7693.0,,,,,2024-07-07 17:01:05.694,4623.0,0.0,1109.0,,19686.0,,,,,3328.0,2024-07-07 15:01:05.694000,7693.0,20795.0,724.0,1505.0,691.0
2024-07-08 02:45:00,0.0,737.0,02:30 - 02:45,,,6139.0,2024-07-08 00:45:00,817.0,00:30 - 00:45,13200.0,,,2024-07-08,0.0,,7597.0,,,,,2024-07-07 17:01:05.694,4746.0,0.0,1109.0,,19686.0,,,,,3374.0,2024-07-07 15:01:05.694000,7597.0,20795.0,724.0,1505.0,737.0
2024-07-08 03:00:00,0.0,749.0,02:45 - 03:00,,,6139.0,2024-07-08 01:00:00,778.0,00:45 - 01:00,13200.0,,,2024-07-08,0.0,,7585.0,,,,,2024-07-07 17:01:05.694,4785.0,0.0,1109.0,,19686.0,,,,,3386.0,2024-07-07 15:01:05.694000,7585.0,20795.0,724.0,1505.0,749.0
2024-07-08 03:15:00,0.0,756.0,03:00 - 03:15,,,6134.0,2024-07-08 01:15:00,741.0,01:00 - 01:15,13200.0,,,2024-07-08,0.0,,7577.0,,,,,2024-07-07 17:01:05.694,4827.0,0.0,1109.0,,19691.0,,,,,3354.0,2024-07-07 15:01:05.694000,7577.0,20800.0,860.0,1409.0,756.0
2024-07-08 03:30:00,0.0,762.0,03:15 - 03:30,,,6134.0,2024-07-08 01:30:00,705.0,01:15 - 01:30,13200.0,,,2024-07-08,0.0,,7571.0,,,,,2024-07-07 17:01:05.694,4863.0,0.0,1109.0,,19691.0,,,,,3360.0,2024-07-07 15:01:05.694000,7571.0,20800.0,860.0,1409.0,762.0
2024-07-08 03:45:00,0.0,768.0,03:30 - 03:45,,,6134.0,2024-07-08 01:45:00,667.0,01:30 - 01:45,13200.0,,,2024-07-08,0.0,,7565.0,,,,,2024-07-07 17:01:05.694,4901.0,0.0,1109.0,,19691.0,,,,,3366.0,2024-07-07 15:01:05.694000,7565.0,20800.0,860.0,1409.0,768.0
