dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-07-12 00:15:00,0.0,2629.0,00:00 - 00:15,,,4469.0,2025-07-11 22:15:00,3608.0,22:00 - 22:15,15200.0,,,2025-07-12,165.0,,9846.0,,,,,2025-07-11 15:41:45.633,2480.0,,1395.0,,20475.0,,,,,5060.0,2025-07-11 13:41:45.633,10011.0,21870.0,650.0,-521.0,2629.0
2025-07-12 00:30:00,0.0,2599.0,00:15 - 00:30,,,4469.0,2025-07-11 22:30:00,3388.0,22:15 - 22:30,14950.0,,,2025-07-12,165.0,,9626.0,,,,,2025-07-11 15:41:45.633,2700.0,,1395.0,,20475.0,,,,,5030.0,2025-07-11 13:41:45.633,9791.0,21870.0,650.0,-521.0,2599.0
2025-07-12 00:45:00,0.0,2578.0,00:30 - 00:45,,,4469.0,2025-07-11 22:45:00,3158.0,22:30 - 22:45,14700.0,,,2025-07-12,165.0,,9396.0,,,,,2025-07-11 15:41:45.633,2930.0,,1395.0,,20475.0,,,,,5010.0,2025-07-11 13:41:45.633,9561.0,21870.0,650.0,-521.0,2578.0
2025-07-12 01:00:00,0.0,2567.0,00:45 - 01:00,,,4469.0,2025-07-11 23:00:00,2970.0,22:45 - 23:00,14500.0,,,2025-07-12,165.0,,9208.0,,,,,2025-07-11 15:41:45.633,3118.0,,1395.0,,20475.0,,,,,4998.0,2025-07-11 13:41:45.633,9373.0,21870.0,650.0,-521.0,2567.0
2025-07-12 01:15:00,0.0,2538.0,01:00 - 01:15,,,4469.0,2025-07-11 23:15:00,2998.0,23:00 - 23:15,14350.0,,,2025-07-12,165.0,,9236.0,,,,,2025-07-11 15:41:45.633,3090.0,,1395.0,,20475.0,,,,,4927.0,2025-07-11 13:41:45.633,9401.0,21870.0,650.0,-628.0,2538.0
2025-07-12 01:30:00,0.0,2537.0,01:15 - 01:30,,,4469.0,2025-07-11 23:30:00,2848.0,23:15 - 23:30,14200.0,,,2025-07-12,165.0,,9086.0,,,,,2025-07-11 15:41:45.633,3240.0,,1395.0,,20475.0,,,,,4927.0,2025-07-11 13:41:45.633,9251.0,21870.0,650.0,-628.0,2537.0
2025-07-12 01:45:00,0.0,2518.0,01:30 - 01:45,,,4469.0,2025-07-11 23:45:00,2718.0,23:30 - 23:45,14050.0,,,2025-07-12,165.0,,8956.0,,,,,2025-07-11 15:41:45.633,3370.0,,1395.0,,20475.0,,,,,4907.0,2025-07-11 13:41:45.633,9121.0,21870.0,650.0,-628.0,2518.0
2025-07-12 02:00:00,0.0,2488.0,01:45 - 02:00,,,4469.0,2025-07-12 00:00:00,2648.0,23:45 - 24:00,13950.0,,,2025-07-12,165.0,,8886.0,,,,,2025-07-11 15:41:45.633,3440.0,,1395.0,,20475.0,,,,,4877.0,2025-07-11 13:41:45.633,9051.0,21870.0,650.0,-628.0,2488.0
2025-07-12 02:15:00,0.0,2477.0,02:00 - 02:15,,,4469.0,2025-07-12 00:15:00,2455.0,00:00 - 00:15,13900.0,,,2025-07-12,165.0,,8425.0,,,,,2025-07-11 15:41:45.633,3231.0,,1395.0,,20475.0,,,,,4864.0,2025-07-11 13:41:45.633,8590.0,21870.0,650.0,-204.0,2477.0
2025-07-12 02:30:00,0.0,2438.0,02:15 - 02:30,,,4469.0,2025-07-12 00:30:00,2444.0,00:15 - 00:30,13850.0,,,2025-07-12,165.0,,8414.0,,,,,2025-07-11 15:41:45.633,3242.0,,1395.0,,20475.0,,,,,4825.0,2025-07-11 13:41:45.633,8579.0,21870.0,650.0,-204.0,2438.0
