dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-03-29 00:15:00,0.0,4566.0,00:00 - 00:15,,,6043.0,2025-03-28 23:15:00,2250.0,23:00 - 23:15,16250.0,,,2025-03-29,0.0,,8565.0,,,,,2025-03-28 15:41:30.439,3041.0,0.0,1532.0,,18764.0,,,,,8888.0,2025-03-28 14:41:30.439,8565.0,20296.0,600.0,-1793.0,4566.0
2025-03-29 00:30:00,0.0,4510.0,00:15 - 00:30,,,6043.0,2025-03-28 23:30:00,2106.0,23:15 - 23:30,16050.0,,,2025-03-29,0.0,,8421.0,,,,,2025-03-28 15:41:30.439,3185.0,0.0,1532.0,,18764.0,,,,,8832.0,2025-03-28 14:41:30.439,8421.0,20296.0,600.0,-1793.0,4510.0
2025-03-29 00:45:00,0.0,4470.0,00:30 - 00:45,,,6043.0,2025-03-28 23:45:00,1946.0,23:30 - 23:45,15850.0,,,2025-03-29,0.0,,8261.0,,,,,2025-03-28 15:41:30.439,3345.0,0.0,1532.0,,18764.0,,,,,8792.0,2025-03-28 14:41:30.439,8261.0,20296.0,600.0,-1793.0,4470.0
2025-03-29 01:00:00,0.0,4450.0,00:45 - 01:00,,,6043.0,2025-03-29 00:00:00,1816.0,23:45 - 24:00,15700.0,,,2025-03-29,0.0,,8131.0,,,,,2025-03-28 15:41:30.439,3475.0,0.0,1532.0,,18764.0,,,,,8772.0,2025-03-28 14:41:30.439,8131.0,20296.0,600.0,-1793.0,4450.0
2025-03-29 01:15:00,0.0,4400.0,01:00 - 01:15,,,6043.0,2025-03-29 00:15:00,1734.0,00:00 - 00:15,15600.0,,,2025-03-29,0.0,,8049.0,,,,,2025-03-28 15:41:30.439,3557.0,0.0,1532.0,,18764.0,,,,,8682.0,2025-03-28 14:41:30.439,8049.0,20296.0,600.0,-1721.0,4400.0
2025-03-29 01:30:00,0.0,4347.0,01:15 - 01:30,,,6043.0,2025-03-29 00:30:00,1686.0,00:15 - 00:30,15500.0,,,2025-03-29,0.0,,8001.0,,,,,2025-03-28 15:41:30.439,3605.0,0.0,1532.0,,18764.0,,,,,8630.0,2025-03-28 14:41:30.439,8001.0,20296.0,600.0,-1721.0,4347.0
2025-03-29 01:45:00,0.0,4298.0,01:30 - 01:45,,,6043.0,2025-03-29 00:45:00,1586.0,00:30 - 00:45,15350.0,,,2025-03-29,0.0,,7901.0,,,,,2025-03-28 15:41:30.439,3705.0,0.0,1532.0,,18764.0,,,,,8580.0,2025-03-28 14:41:30.439,7901.0,20296.0,600.0,-1721.0,4298.0
2025-03-29 02:00:00,0.0,4227.0,01:45 - 02:00,,,6043.0,2025-03-29 01:00:00,1507.0,00:45 - 01:00,15200.0,,,2025-03-29,0.0,,7822.0,,,,,2025-03-28 15:41:30.439,3784.0,0.0,1532.0,,18764.0,,,,,8509.0,2025-03-28 14:41:30.439,7822.0,20296.0,600.0,-1721.0,4227.0
2025-03-29 02:15:00,0.0,4183.0,02:00 - 02:15,,,6043.0,2025-03-29 01:15:00,1412.0,01:00 - 01:15,15150.0,,,2025-03-29,0.0,,7544.0,,,,,2025-03-28 15:41:30.439,3702.0,0.0,1532.0,,18764.0,,,,,8466.0,2025-03-28 14:41:30.439,7544.0,20296.0,600.0,-1450.0,4183.0
2025-03-29 02:30:00,0.0,4115.0,02:15 - 02:30,,,6043.0,2025-03-29 01:30:00,1480.0,01:15 - 01:30,15150.0,,,2025-03-29,0.0,,7612.0,,,,,2025-03-28 15:41:30.439,3634.0,0.0,1532.0,,18764.0,,,,,8398.0,2025-03-28 14:41:30.439,7612.0,20296.0,600.0,-1450.0,4115.0
2025-03-29 02:45:00,0.0,4066.0,02:30 - 02:45,,,6043.0,2025-03-29 01:45:00,1529.0,01:30 - 01:45,15150.0,,,2025-03-29,0.0,,7661.0,,,,,2025-03-28 15:41:30.439,3585.0,0.0,1532.0,,18764.0,,,,,8349.0,2025-03-28 14:41:30.439,7661.0,20296.0,600.0,-1450.0,4066.0
