dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-12-19 00:15:00,0.0,8672.0,00:00 - 00:15,,,6300.0,2024-12-18 23:15:00,771.0,23:00 - 23:15,16700.0,,,2024-12-19,0.0,,6616.0,,,,,2024-12-18 15:55:05.542,4626.0,63.0,1477.0,,19156.0,,,,,12495.0,2024-12-18 14:55:05.542,6616.0,20633.0,-390.0,-1948.0,8672.0
2024-12-19 00:30:00,0.0,8623.0,00:15 - 00:30,,,6300.0,2024-12-18 23:30:00,652.0,23:15 - 23:30,16450.0,,,2024-12-19,0.0,,6497.0,,,,,2024-12-18 15:55:05.542,4745.0,63.0,1477.0,,19156.0,,,,,12446.0,2024-12-18 14:55:05.542,6497.0,20633.0,-390.0,-1948.0,8623.0
2024-12-19 00:45:00,0.0,8574.0,00:30 - 00:45,,,6300.0,2024-12-18 23:45:00,652.0,23:30 - 23:45,16250.0,,,2024-12-19,0.0,,6497.0,,,,,2024-12-18 15:55:05.542,4745.0,127.0,1477.0,,19156.0,,,,,12397.0,2024-12-18 14:55:05.542,6497.0,20633.0,-390.0,-1948.0,8574.0
2024-12-19 01:00:00,0.0,8524.0,00:45 - 01:00,,,6300.0,2024-12-19 00:00:00,656.0,23:45 - 24:00,16050.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4741.0,159.0,1477.0,,19156.0,,,,,12347.0,2024-12-18 14:55:05.542,6501.0,20633.0,-390.0,-1948.0,8524.0
2024-12-19 01:15:00,0.0,8461.0,01:00 - 01:15,,,6300.0,2024-12-19 00:15:00,656.0,00:00 - 00:15,15800.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4741.0,159.0,1477.0,,19156.0,,,,,12259.0,2024-12-18 14:55:05.542,6501.0,20633.0,-702.0,-1794.0,8461.0
2024-12-19 01:30:00,0.0,8396.0,01:15 - 01:30,,,6300.0,2024-12-19 00:30:00,656.0,00:15 - 00:30,15650.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4741.0,159.0,1477.0,,19156.0,,,,,12194.0,2024-12-18 14:55:05.542,6501.0,20633.0,-702.0,-1794.0,8396.0
2024-12-19 01:45:00,0.0,8331.0,01:30 - 01:45,,,6300.0,2024-12-19 00:45:00,656.0,00:30 - 00:45,15500.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4741.0,159.0,1477.0,,19156.0,,,,,12130.0,2024-12-18 14:55:05.542,6501.0,20633.0,-702.0,-1794.0,8331.0
2024-12-19 02:00:00,0.0,8266.0,01:45 - 02:00,,,6300.0,2024-12-19 01:00:00,656.0,00:45 - 01:00,15450.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4741.0,293.0,1477.0,,19156.0,,,,,12065.0,2024-12-18 14:55:05.542,6501.0,20633.0,-702.0,-1794.0,8266.0
2024-12-19 02:15:00,0.0,8195.0,02:00 - 02:15,,,6305.0,2024-12-19 01:15:00,656.0,01:00 - 01:15,15450.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4736.0,293.0,1477.0,,19151.0,,,,,11987.0,2024-12-18 14:55:05.542,6501.0,20628.0,-297.0,-1899.0,8195.0
2024-12-19 02:30:00,0.0,8122.0,02:15 - 02:30,,,6305.0,2024-12-19 01:30:00,656.0,01:15 - 01:30,15450.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4736.0,293.0,1477.0,,19151.0,,,,,11914.0,2024-12-18 14:55:05.542,6501.0,20628.0,-297.0,-1899.0,8122.0
2024-12-19 02:45:00,0.0,8039.0,02:30 - 02:45,,,6305.0,2024-12-19 01:45:00,656.0,01:30 - 01:45,15450.0,,,2024-12-19,0.0,,6501.0,,,,,2024-12-18 15:55:05.542,4736.0,293.0,1477.0,,19151.0,,,,,11831.0,2024-12-18 14:55:05.542,6501.0,20628.0,-297.0,-1899.0,8039.0
