dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2024-07-26 00:15:00,0.0,799.0,00:00 - 00:15,,,6453.0,2024-07-25 22:15:00,2878.0,22:00 - 22:15,15550.0,,,2024-07-26,0.0,,9895.0,,,,,2024-07-25 15:39:05.461,3261.0,0.0,1109.0,,19372.0,,,,,3350.0,2024-07-25 13:39:05.461000,9895.0,20481.0,344.0,1931.0,799.0
2024-07-26 00:30:00,0.0,782.0,00:15 - 00:30,,,6453.0,2024-07-25 22:30:00,2820.0,22:15 - 22:30,15350.0,,,2024-07-26,0.0,,9712.0,,,,,2024-07-25 15:39:05.461,3236.0,0.0,1109.0,,19372.0,,,,,3333.0,2024-07-25 13:39:05.461000,9712.0,20481.0,344.0,1931.0,782.0
2024-07-26 00:45:00,0.0,764.0,00:30 - 00:45,,,6453.0,2024-07-25 22:45:00,2687.0,22:30 - 22:45,15200.0,,,2024-07-26,0.0,,9579.0,,,,,2024-07-25 15:39:05.461,3369.0,0.0,1109.0,,19372.0,,,,,3316.0,2024-07-25 13:39:05.461000,9579.0,20481.0,344.0,1931.0,764.0
2024-07-26 01:00:00,0.0,747.0,00:45 - 01:00,,,6453.0,2024-07-25 23:00:00,2555.0,22:45 - 23:00,15050.0,,,2024-07-26,0.0,,9447.0,,,,,2024-07-25 15:39:05.461,3501.0,0.0,1109.0,,19372.0,,,,,3298.0,2024-07-25 13:39:05.461000,9447.0,20481.0,344.0,1931.0,747.0
2024-07-26 01:15:00,0.0,732.0,01:00 - 01:15,,,6453.0,2024-07-25 23:15:00,2829.0,23:00 - 23:15,14850.0,,,2024-07-26,0.0,,9501.0,,,,,2024-07-25 15:39:05.461,2992.0,0.0,1109.0,,19372.0,,,,,3167.0,2024-07-25 13:39:05.461000,9501.0,20481.0,327.0,1825.0,732.0
2024-07-26 01:30:00,0.0,715.0,01:15 - 01:30,,,6453.0,2024-07-25 23:30:00,2745.0,23:15 - 23:30,14750.0,,,2024-07-26,0.0,,9417.0,,,,,2024-07-25 15:39:05.461,3076.0,0.0,1109.0,,19372.0,,,,,3151.0,2024-07-25 13:39:05.461000,9417.0,20481.0,327.0,1825.0,715.0
2024-07-26 01:45:00,0.0,699.0,01:30 - 01:45,,,6453.0,2024-07-25 23:45:00,2611.0,23:30 - 23:45,14600.0,,,2024-07-26,0.0,,9283.0,,,,,2024-07-25 15:39:05.461,3210.0,0.0,1109.0,,19372.0,,,,,3135.0,2024-07-25 13:39:05.461000,9283.0,20481.0,327.0,1825.0,699.0
2024-07-26 02:00:00,0.0,683.0,01:45 - 02:00,,,6453.0,2024-07-26 00:00:00,2527.0,23:45 - 24:00,14500.0,,,2024-07-26,0.0,,9199.0,,,,,2024-07-25 15:39:05.461,3293.0,0.0,1109.0,,19372.0,,,,,3119.0,2024-07-25 13:39:05.461000,9199.0,20481.0,327.0,1825.0,683.0
2024-07-26 02:15:00,0.0,674.0,02:00 - 02:15,,,6453.0,2024-07-26 00:15:00,2563.0,00:00 - 00:15,14450.0,,,2024-07-26,0.0,,9235.0,,,,,2024-07-25 15:39:05.461,3257.0,0.0,1109.0,,19372.0,,,,,3071.0,2024-07-25 13:39:05.461000,9235.0,20481.0,348.0,1766.0,674.0
2024-07-26 02:30:00,0.0,668.0,02:15 - 02:30,,,6453.0,2024-07-26 00:30:00,2519.0,00:15 - 00:30,14400.0,,,2024-07-26,0.0,,9191.0,,,,,2024-07-25 15:39:05.461,3301.0,0.0,1109.0,,19372.0,,,,,3065.0,2024-07-25 13:39:05.461000,9191.0,20481.0,348.0,1766.0,668.0
2024-07-26 02:45:00,0.0,662.0,02:30 - 02:45,,,6453.0,2024-07-26 00:45:00,2525.0,00:30 - 00:45,14400.0,,,2024-07-26,0.0,,9197.0,,,,,2024-07-25 15:39:05.461,3295.0,0.0,1109.0,,19372.0,,,,,3059.0,2024-07-25 13:39:05.461000,9197.0,20481.0,348.0,1766.0,662.0
2024-07-26 03:00:00,0.0,657.0,02:45 - 03:00,,,6453.0,2024-07-26 01:00:00,2531.0,00:45 - 01:00,14400.0,,,2024-07-26,0.0,,9203.0,,,,,2024-07-25 15:39:05.461,3289.0,0.0,1109.0,,19372.0,,,,,3053.0,2024-07-25 13:39:05.461000,9203.0,20481.0,348.0,1766.0,657.0
2024-07-26 03:15:00,0.0,658.0,03:00 - 03:15,,,6448.0,2024-07-26 01:15:00,2498.0,01:00 - 01:15,14400.0,,,2024-07-26,0.0,,9170.0,,,,,2024-07-25 15:39:05.461,3327.0,0.0,1109.0,,19377.0,,,,,3056.0,2024-07-25 13:39:05.461000,9170.0,20486.0,367.0,1777.0,658.0
2024-07-26 03:30:00,0.0,659.0,03:15 - 03:30,,,6448.0,2024-07-26 01:30:00,2497.0,01:15 - 01:30,14400.0,,,2024-07-26,0.0,,9169.0,,,,,2024-07-25 15:39:05.461,3329.0,0.0,1109.0,,19377.0,,,,,3057.0,2024-07-25 13:39:05.461000,9169.0,20486.0,367.0,1777.0,659.0
2024-07-26 03:45:00,0.0,661.0,03:30 - 03:45,,,6448.0,2024-07-26 01:45:00,2495.0,01:30 - 01:45,14400.0,,,2024-07-26,0.0,,9167.0,,,,,2024-07-25 15:39:05.461,3331.0,0.0,1109.0,,19377.0,,,,,3059.0,2024-07-25 13:39:05.461000,9167.0,20486.0,367.0,1777.0,661.0
2024-07-26 04:00:00,0.0,662.0,03:45 - 04:00,,,6448.0,2024-07-26 02:00:00,2494.0,01:45 - 02:00,14400.0,,,2024-07-26,0.0,,9166.0,,,,,2024-07-25 15:39:05.461,3331.0,0.0,1109.0,,19377.0,,,,,3060.0,2024-07-25 13:39:05.461000,9166.0,20486.0,367.0,1777.0,662.0
2024-07-26 04:15:00,0.0,653.0,04:00 - 04:15,,,6443.0,2024-07-26 02:15:00,2470.0,02:00 - 02:15,14400.0,,,2024-07-26,0.0,,9142.0,,,,,2024-07-25 15:39:05.461,3360.0,0.0,1109.0,,19382.0,,,,,3052.0,2024-07-25 13:39:05.461000,9142.0,20491.0,328.0,1848.0,653.0
2024-07-26 04:30:00,0.0,645.0,04:15 - 04:30,,,6443.0,2024-07-26 02:30:00,2478.0,02:15 - 02:30,14400.0,,,2024-07-26,0.0,,9150.0,,,,,2024-07-25 15:39:05.461,3352.0,0.0,1109.0,,19382.0,,,,,3044.0,2024-07-25 13:39:05.461000,9150.0,20491.0,328.0,1848.0,645.0
2024-07-26 04:45:00,24.0,636.0,04:30 - 04:45,,,6443.0,2024-07-26 02:45:00,2513.0,02:30 - 02:45,14450.0,,,2024-07-26,0.0,,9185.0,,,,,2024-07-25 15:39:05.461,3317.0,0.0,1109.0,,19382.0,,,,,3059.0,2024-07-25 13:39:05.461000,9185.0,20491.0,328.0,1848.0,660.0
2024-07-26 05:00:00,96.0,627.0,04:45 - 05:00,,,6443.0,2024-07-26 03:00:00,2549.0,02:45 - 03:00,14550.0,,,2024-07-26,0.0,,9221.0,,,,,2024-07-25 15:39:05.461,3281.0,0.0,1109.0,,19382.0,,,,,3123.0,2024-07-25 13:39:05.461000,9221.0,20491.0,328.0,1848.0,723.0
2024-07-26 05:15:00,199.0,620.0,05:00 - 05:15,,,6443.0,2024-07-26 03:15:00,2654.0,03:00 - 03:15,14650.0,,,2024-07-26,0.0,,9326.0,,,,,2024-07-25 15:39:05.461,3176.0,0.0,1109.0,,19382.0,,,,,3223.0,2024-07-25 13:39:05.461000,9326.0,20491.0,170.0,1900.0,819.0
2024-07-26 05:30:00,336.0,611.0,05:15 - 05:30,,,6443.0,2024-07-26 03:30:00,2726.0,03:15 - 03:30,14850.0,,,2024-07-26,0.0,,9398.0,,,,,2024-07-25 15:39:05.461,3104.0,0.0,1109.0,,19382.0,,,,,3351.0,2024-07-25 13:39:05.461000,9398.0,20491.0,170.0,1900.0,947.0
2024-07-26 05:45:00,519.0,602.0,05:30 - 05:45,,,6443.0,2024-07-26 03:45:00,2702.0,03:30 - 03:45,15000.0,,,2024-07-26,0.0,,9374.0,,,,,2024-07-25 15:39:05.461,3128.0,0.0,1109.0,,19382.0,,,,,3525.0,2024-07-25 13:39:05.461000,9374.0,20491.0,170.0,1900.0,1121.0
2024-07-26 06:00:00,754.0,593.0,05:45 - 06:00,,,6443.0,2024-07-26 04:00:00,2976.0,03:45 - 04:00,15500.0,,,2024-07-26,0.0,,9648.0,,,,,2024-07-25 15:39:05.461,2854.0,0.0,1109.0,,19382.0,,,,,3751.0,2024-07-25 13:39:05.461000,9648.0,20491.0,170.0,1900.0,1347.0
2024-07-26 06:15:00,1035.0,582.0,06:00 - 06:15,,,7123.0,2024-07-26 04:15:00,3154.0,04:00 - 04:15,16350.0,,,2024-07-26,0.0,,9561.0,,,,,2024-07-25 15:39:05.461,2666.0,0.0,1109.0,,18702.0,,,,,4148.0,2024-07-25 13:39:05.461000,9561.0,19811.0,367.0,2243.0,1617.0
2024-07-26 06:30:00,1364.0,569.0,06:15 - 06:30,,,7123.0,2024-07-26 04:30:00,3384.0,04:15 - 04:30,16900.0,,,2024-07-26,0.0,,9795.0,,,,,2024-07-25 15:39:05.461,2436.0,0.0,1109.0,,18702.0,,,,,4464.0,2024-07-25 13:39:05.461000,9795.0,19811.0,367.0,2243.0,1933.0
2024-07-26 06:45:00,1752.0,556.0,06:30 - 06:45,,,7123.0,2024-07-26 04:45:00,3505.0,04:30 - 04:45,17400.0,,,2024-07-26,0.0,,9920.0,,,,,2024-07-25 15:39:05.461,2315.0,0.0,1109.0,,18702.0,,,,,4839.0,2024-07-25 13:39:05.461000,9920.0,19811.0,367.0,2243.0,2308.0
2024-07-26 07:00:00,2212.0,544.0,06:45 - 07:00,,,7123.0,2024-07-26 05:00:00,3551.0,04:45 - 05:00,17900.0,,,2024-07-26,0.0,,9973.0,,,,,2024-07-25 15:39:05.461,2269.0,0.0,1109.0,,18702.0,,,,,5286.0,2024-07-25 13:39:05.461000,9973.0,19811.0,367.0,2243.0,2756.0
2024-07-26 07:15:00,2755.0,524.0,07:00 - 07:15,,,7218.0,2024-07-26 05:15:00,4157.0,05:00 - 05:15,18350.0,,,2024-07-26,0.0,,10589.0,,,,,2024-07-25 15:39:05.461,1568.0,0.0,1109.0,,18607.0,,,,,5842.0,2024-07-25 13:39:05.461000,10589.0,19716.0,291.0,1598.0,3279.0
2024-07-26 07:30:00,3352.0,499.0,07:15 - 07:30,,,7218.0,2024-07-26 05:30:00,3981.0,05:15 - 05:30,18750.0,,,2024-07-26,0.0,,10417.0,,,,,2024-07-25 15:39:05.461,1744.0,0.0,1109.0,,18607.0,,,,,6414.0,2024-07-25 13:39:05.461000,10417.0,19716.0,291.0,1598.0,3851.0
2024-07-26 07:45:00,3962.0,473.0,07:30 - 07:45,,,7218.0,2024-07-26 05:45:00,3634.0,05:30 - 05:45,19000.0,,,2024-07-26,0.0,,10082.0,,,,,2024-07-25 15:39:05.461,2091.0,0.0,1109.0,,18607.0,,,,,6999.0,2024-07-25 13:39:05.461000,10082.0,19716.0,291.0,1598.0,4435.0
2024-07-26 08:00:00,4563.0,448.0,07:45 - 08:00,,,7218.0,2024-07-26 06:00:00,3335.0,05:45 - 06:00,19300.0,,,2024-07-26,0.0,,9807.0,,,,,2024-07-25 15:39:05.461,2390.0,0.0,1109.0,,18607.0,,,,,7574.0,2024-07-25 13:39:05.461000,9807.0,19716.0,291.0,1598.0,5011.0
2024-07-26 08:15:00,5181.0,403.0,08:00 - 08:15,,,7223.0,2024-07-26 06:15:00,4226.0,06:00 - 06:15,19500.0,,,2024-07-26,0.0,,10759.0,,,,,2024-07-25 15:39:05.461,1494.0,0.0,1109.0,,18602.0,,,,,8126.0,2024-07-25 13:39:05.461000,10759.0,19711.0,163.0,422.0,5584.0
2024-07-26 08:30:00,5802.0,360.0,08:15 - 08:30,,,7223.0,2024-07-26 06:30:00,3702.0,06:15 - 06:30,19600.0,,,2024-07-26,0.0,,10282.0,,,,,2024-07-25 15:39:05.461,2018.0,0.0,1109.0,,18602.0,,,,,8703.0,2024-07-25 13:39:05.461000,10282.0,19711.0,163.0,422.0,6162.0
2024-07-26 08:45:00,6391.0,316.0,08:30 - 08:45,,,7223.0,2024-07-26 06:45:00,3215.0,06:30 - 06:45,19700.0,,,2024-07-26,0.0,,9836.0,,,,,2024-07-25 15:39:05.461,2651.0,0.0,1109.0,,18602.0,,,,,9249.0,2024-07-25 13:39:05.461000,9836.0,19711.0,163.0,422.0,6707.0
2024-07-26 09:00:00,6929.0,273.0,08:45 - 09:00,,,7223.0,2024-07-26 07:00:00,2694.0,06:45 - 07:00,19700.0,,,2024-07-26,0.0,,9342.0,,,,,2024-07-25 15:39:05.461,3172.0,0.0,1109.0,,18602.0,,,,,9743.0,2024-07-25 13:39:05.461000,9342.0,19711.0,163.0,422.0,7202.0
2024-07-26 09:15:00,7433.0,262.0,09:00 - 09:15,,,7238.0,2024-07-26 07:15:00,3127.0,07:00 - 07:15,19700.0,,,2024-07-26,0.0,,9775.0,,,,,2024-07-25 15:39:05.461,2878.0,0.0,1109.0,,18587.0,,,,,10112.0,2024-07-25 13:39:05.461000,9775.0,19696.0,245.0,-462.0,7695.0
2024-07-26 09:30:00,7898.0,259.0,09:15 - 09:30,,,7238.0,2024-07-26 07:30:00,2665.0,07:15 - 07:30,19700.0,,,2024-07-26,0.0,,9313.0,,,,,2024-07-25 15:39:05.461,3340.0,0.0,1109.0,,18587.0,,,,,10574.0,2024-07-25 13:39:05.461000,9313.0,19696.0,245.0,-462.0,8157.0
2024-07-26 09:45:00,8310.0,256.0,09:30 - 09:45,,,7238.0,2024-07-26 07:45:00,2257.0,07:30 - 07:45,19700.0,,,2024-07-26,0.0,,8905.0,,,,,2024-07-25 15:39:05.461,3748.0,0.0,1109.0,,18587.0,,,,,10982.0,2024-07-25 13:39:05.461000,8905.0,19696.0,245.0,-462.0,8566.0
2024-07-26 10:00:00,8652.0,253.0,09:45 - 10:00,,,7238.0,2024-07-26 08:00:00,1967.0,07:45 - 08:00,19550.0,,,2024-07-26,0.0,,8615.0,,,,,2024-07-25 15:39:05.461,4038.0,200.0,1109.0,,18587.0,,,,,11322.0,2024-07-25 13:39:05.461000,8615.0,19696.0,245.0,-462.0,8905.0
2024-07-26 10:15:00,8923.0,252.0,10:00 - 10:15,,,6657.0,2024-07-26 08:15:00,2139.0,08:00 - 08:15,19250.0,,,2024-07-26,0.0,,8787.0,,,,,2024-07-25 15:39:05.461,3777.0,264.0,1109.0,,19168.0,,,,,11560.0,2024-07-25 13:39:05.461000,8787.0,20277.0,387.0,-1250.0,9175.0
2024-07-26 10:30:00,9141.0,252.0,10:15 - 10:30,,,6657.0,2024-07-26 08:30:00,1713.0,08:15 - 08:30,19500.0,,,2024-07-26,0.0,,8819.0,,,,,2024-07-25 15:39:05.461,4203.0,264.0,1109.0,,19168.0,,,,,11778.0,2024-07-25 13:39:05.461000,8819.0,20277.0,387.0,-1250.0,9393.0
2024-07-26 10:45:00,9329.0,252.0,10:30 - 10:45,,,6657.0,2024-07-26 08:45:00,1525.0,08:30 - 08:45,19500.0,,,2024-07-26,0.0,,8631.0,,,,,2024-07-25 15:39:05.461,4391.0,264.0,1109.0,,19168.0,,,,,11966.0,2024-07-25 13:39:05.461000,8631.0,20277.0,387.0,-1250.0,9581.0
2024-07-26 11:00:00,9506.0,252.0,10:45 - 11:00,,,6657.0,2024-07-26 09:00:00,1491.0,08:45 - 09:00,19600.0,,,2024-07-26,0.0,,8597.0,,,,,2024-07-25 15:39:05.461,4425.0,307.0,1109.0,,19168.0,,,,,12143.0,2024-07-25 13:39:05.461000,8597.0,20277.0,387.0,-1250.0,9758.0
2024-07-26 11:15:00,9662.0,250.0,11:00 - 11:15,,,6672.0,2024-07-26 09:15:00,946.0,09:00 - 09:15,19550.0,,,2024-07-26,0.0,,8052.0,,,,,2024-07-25 15:39:05.461,4955.0,307.0,1109.0,,19153.0,,,,,12291.0,2024-07-25 13:39:05.461000,8052.0,20262.0,308.0,-824.0,9912.0
2024-07-26 11:30:00,9793.0,247.0,11:15 - 11:30,,,6672.0,2024-07-26 09:30:00,818.0,09:15 - 09:30,19550.0,,,2024-07-26,0.0,,7924.0,,,,,2024-07-25 15:39:05.461,5083.0,307.0,1109.0,,19153.0,,,,,12419.0,2024-07-25 13:39:05.461000,7924.0,20262.0,308.0,-824.0,10040.0
2024-07-26 11:45:00,9897.0,244.0,11:30 - 11:45,,,6672.0,2024-07-26 09:45:00,820.0,09:30 - 09:45,19550.0,,,2024-07-26,0.0,,7824.0,,,,,2024-07-25 15:39:05.461,4973.0,307.0,1109.0,,19153.0,,,,,12519.0,2024-07-25 13:39:05.461000,7824.0,20262.0,308.0,-824.0,10141.0
2024-07-26 12:00:00,9972.0,241.0,11:45 - 12:00,,,6672.0,2024-07-26 10:00:00,946.0,09:45 - 10:00,19550.0,,,2024-07-26,0.0,,7950.0,,,,,2024-07-25 15:39:05.461,4847.0,506.0,1109.0,,19153.0,,,,,12592.0,2024-07-25 13:39:05.461000,7950.0,20262.0,308.0,-824.0,10213.0
2024-07-26 12:15:00,10018.0,239.0,12:00 - 12:15,,,6682.0,2024-07-26 10:15:00,780.0,10:00 - 10:15,19550.0,,,2024-07-26,0.0,,7561.0,,,,,2024-07-25 15:39:05.461,4906.0,506.0,1109.0,,19143.0,,,,,12637.0,2024-07-25 13:39:05.461000,7561.0,20252.0,302.0,-474.0,10257.0
2024-07-26 12:30:00,10018.0,237.0,12:15 - 12:30,,,6682.0,2024-07-26 10:30:00,781.0,10:15 - 10:30,19550.0,,,2024-07-26,0.0,,7562.0,,,,,2024-07-25 15:39:05.461,4905.0,506.0,1109.0,,19143.0,,,,,12636.0,2024-07-25 13:39:05.461000,7562.0,20252.0,302.0,-474.0,10255.0
2024-07-26 12:45:00,10018.0,235.0,12:30 - 12:45,,,6682.0,2024-07-26 10:45:00,833.0,10:30 - 10:45,19600.0,,,2024-07-26,0.0,,7614.0,,,,,2024-07-25 15:39:05.461,4853.0,506.0,1109.0,,19143.0,,,,,12634.0,2024-07-25 13:39:05.461000,7614.0,20252.0,302.0,-474.0,10253.0
2024-07-26 13:00:00,9994.0,234.0,12:45 - 13:00,,,6682.0,2024-07-26 11:00:00,958.0,10:45 - 11:00,19700.0,,,2024-07-26,0.0,,7739.0,,,,,2024-07-25 15:39:05.461,4728.0,506.0,1109.0,,19143.0,,,,,12609.0,2024-07-25 13:39:05.461000,7739.0,20252.0,302.0,-474.0,10228.0
2024-07-26 13:15:00,9934.0,233.0,13:00 - 13:15,,,6687.0,2024-07-26 11:15:00,1071.0,11:00 - 11:15,19750.0,,,2024-07-26,0.0,,7852.0,,,,,2024-07-25 15:39:05.461,4610.0,506.0,1109.0,,19138.0,,,,,12546.0,2024-07-25 13:39:05.461000,7852.0,20247.0,270.0,-442.0,10167.0
2024-07-26 13:30:00,9839.0,232.0,13:15 - 13:30,,,6687.0,2024-07-26 11:30:00,1116.0,11:15 - 11:30,19700.0,,,2024-07-26,0.0,,7897.0,,,,,2024-07-25 15:39:05.461,4565.0,506.0,1109.0,,19138.0,,,,,12451.0,2024-07-25 13:39:05.461000,7897.0,20247.0,270.0,-442.0,10071.0
2024-07-26 13:45:00,9694.0,232.0,13:30 - 13:45,,,6687.0,2024-07-26 11:45:00,1061.0,11:30 - 11:45,19500.0,,,2024-07-26,0.0,,7842.0,,,,,2024-07-25 15:39:05.461,4620.0,506.0,1109.0,,19138.0,,,,,12306.0,2024-07-25 13:39:05.461000,7842.0,20247.0,270.0,-442.0,9926.0
2024-07-26 14:00:00,9480.0,231.0,13:45 - 14:00,,,6687.0,2024-07-26 12:00:00,779.0,11:45 - 12:00,19050.0,,,2024-07-26,0.0,,7607.0,,,,,2024-07-25 15:39:05.461,4902.0,506.0,1109.0,,19138.0,,,,,12091.0,2024-07-25 13:39:05.461000,7607.0,20247.0,270.0,-442.0,9711.0
