dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-03-11 00:15:00,0.0,2597.0,00:00 - 00:15,,,5556.0,2025-03-10 23:15:00,2407.0,23:00 - 23:15,16350.0,,,2025-03-11,0.0,,10369.0,,,,,2025-03-10 15:41:00.456,4678.0,0.0,1532.0,,19250.0,,,,,6688.0,2025-03-10 14:41:00.456,10369.0,20782.0,600.0,-1267.0,2597.0
2025-03-11 00:30:00,0.0,2619.0,00:15 - 00:30,,,5556.0,2025-03-10 23:30:00,2310.0,23:15 - 23:30,16150.0,,,2025-03-11,0.0,,10147.0,,,,,2025-03-10 15:41:00.456,4692.0,0.0,1532.0,,19250.0,,,,,6710.0,2025-03-10 14:41:00.456,10147.0,20782.0,600.0,-1267.0,2619.0
2025-03-11 00:45:00,0.0,2641.0,00:30 - 00:45,,,5556.0,2025-03-10 23:45:00,2138.0,23:30 - 23:45,16000.0,,,2025-03-11,0.0,,9975.0,,,,,2025-03-10 15:41:00.456,4864.0,0.0,1532.0,,19250.0,,,,,6732.0,2025-03-10 14:41:00.456,9975.0,20782.0,600.0,-1267.0,2641.0
2025-03-11 01:00:00,0.0,2663.0,00:45 - 01:00,,,5556.0,2025-03-11 00:00:00,2016.0,23:45 - 24:00,15900.0,,,2025-03-11,0.0,,9853.0,,,,,2025-03-10 15:41:00.456,4986.0,0.0,1532.0,,19250.0,,,,,6754.0,2025-03-10 14:41:00.456,9853.0,20782.0,600.0,-1267.0,2663.0
2025-03-11 01:15:00,0.0,2678.0,01:00 - 01:15,,,5556.0,2025-03-11 00:15:00,2841.0,00:00 - 00:15,15800.0,,,2025-03-11,0.0,,10678.0,,,,,2025-03-10 15:41:00.456,4161.0,63.0,1532.0,,19250.0,,,,,6748.0,2025-03-10 14:41:00.456,10678.0,20782.0,600.0,-2122.0,2678.0
2025-03-11 01:30:00,0.0,2684.0,01:15 - 01:30,,,5556.0,2025-03-11 00:30:00,2735.0,00:15 - 00:30,15700.0,,,2025-03-11,0.0,,10572.0,,,,,2025-03-10 15:41:00.456,4267.0,63.0,1532.0,,19250.0,,,,,6754.0,2025-03-10 14:41:00.456,10572.0,20782.0,600.0,-2122.0,2684.0
2025-03-11 01:45:00,0.0,2690.0,01:30 - 01:45,,,5556.0,2025-03-11 00:45:00,2679.0,00:30 - 00:45,15650.0,,,2025-03-11,0.0,,10516.0,,,,,2025-03-10 15:41:00.456,4323.0,63.0,1532.0,,19250.0,,,,,6760.0,2025-03-10 14:41:00.456,10516.0,20782.0,600.0,-2122.0,2690.0
2025-03-11 02:00:00,0.0,2696.0,01:45 - 02:00,,,5556.0,2025-03-11 01:00:00,2623.0,00:45 - 01:00,15600.0,,,2025-03-11,0.0,,10460.0,,,,,2025-03-10 15:41:00.456,4379.0,63.0,1532.0,,19250.0,,,,,6766.0,2025-03-10 14:41:00.456,10460.0,20782.0,600.0,-2122.0,2696.0
2025-03-11 02:15:00,0.0,2704.0,02:00 - 02:15,,,5561.0,2025-03-11 01:15:00,2671.0,01:00 - 01:15,15600.0,,,2025-03-11,0.0,,10508.0,,,,,2025-03-10 15:41:00.456,4326.0,63.0,1532.0,,19245.0,,,,,6755.0,2025-03-10 14:41:00.456,10508.0,20777.0,600.0,-2159.0,2704.0
2025-03-11 02:30:00,0.0,2707.0,02:15 - 02:30,,,5561.0,2025-03-11 01:30:00,2669.0,01:15 - 01:30,15600.0,,,2025-03-11,0.0,,10506.0,,,,,2025-03-10 15:41:00.456,4328.0,63.0,1532.0,,19245.0,,,,,6757.0,2025-03-10 14:41:00.456,10506.0,20777.0,600.0,-2159.0,2707.0
2025-03-11 02:45:00,0.0,2709.0,02:30 - 02:45,,,5561.0,2025-03-11 01:45:00,2667.0,01:30 - 01:45,15600.0,,,2025-03-11,0.0,,10504.0,,,,,2025-03-10 15:41:00.456,4330.0,63.0,1532.0,,19245.0,,,,,6759.0,2025-03-10 14:41:00.456,10504.0,20777.0,600.0,-2159.0,2709.0
2025-03-11 03:00:00,0.0,2711.0,02:45 - 03:00,,,5561.0,2025-03-11 02:00:00,2665.0,01:45 - 02:00,15600.0,,,2025-03-11,0.0,,10502.0,,,,,2025-03-10 15:41:00.456,4332.0,63.0,1532.0,,19245.0,,,,,6761.0,2025-03-10 14:41:00.456,10502.0,20777.0,600.0,-2159.0,2711.0
2025-03-11 03:15:00,0.0,2717.0,03:00 - 03:15,,,5561.0,2025-03-11 02:15:00,2738.0,02:00 - 02:15,15600.0,,,2025-03-11,0.0,,10575.0,,,,,2025-03-10 15:41:00.456,4259.0,63.0,1532.0,,19245.0,,,,,6773.0,2025-03-10 14:41:00.456,10575.0,20777.0,600.0,-2244.0,2717.0
2025-03-11 03:30:00,0.0,2731.0,03:15 - 03:30,,,5561.0,2025-03-11 02:30:00,2719.0,02:15 - 02:30,15600.0,,,2025-03-11,0.0,,10562.0,,,,,2025-03-10 15:41:00.456,4277.0,63.0,1532.0,,19245.0,,,,,6786.0,2025-03-10 14:41:00.456,10562.0,20777.0,600.0,-2244.0,2731.0
2025-03-11 03:45:00,0.0,2744.0,03:30 - 03:45,,,5561.0,2025-03-11 02:45:00,2750.0,02:30 - 02:45,15650.0,,,2025-03-11,0.0,,10598.0,,,,,2025-03-10 15:41:00.456,4246.0,63.0,1532.0,,19245.0,,,,,6800.0,2025-03-10 14:41:00.456,10598.0,20777.0,600.0,-2244.0,2744.0
2025-03-11 04:00:00,0.0,2758.0,03:45 - 04:00,,,5561.0,2025-03-11 03:00:00,2831.0,02:45 - 03:00,15750.0,,,2025-03-11,0.0,,10685.0,,,,,2025-03-10 15:41:00.456,4165.0,63.0,1532.0,,19245.0,,,,,6813.0,2025-03-10 14:41:00.456,10685.0,20777.0,600.0,-2244.0,2758.0
2025-03-11 04:15:00,0.0,2772.0,04:00 - 04:15,,,5561.0,2025-03-11 03:15:00,2296.0,03:00 - 03:15,15850.0,,,2025-03-11,0.0,,10155.0,,,,,2025-03-10 15:41:00.456,4700.0,63.0,1532.0,,19245.0,,,,,6893.0,2025-03-10 14:41:00.456,10155.0,20777.0,600.0,-1694.0,2772.0
2025-03-11 04:30:00,0.0,2790.0,04:15 - 04:30,,,5561.0,2025-03-11 03:30:00,2423.0,03:15 - 03:30,16000.0,,,2025-03-11,0.0,,10287.0,,,,,2025-03-10 15:41:00.456,4574.0,63.0,1532.0,,19245.0,,,,,6911.0,2025-03-10 14:41:00.456,10287.0,20777.0,600.0,-1694.0,2790.0
2025-03-11 04:45:00,0.0,2807.0,04:30 - 04:45,,,5561.0,2025-03-11 03:45:00,2549.0,03:30 - 03:45,16150.0,,,2025-03-11,0.0,,10419.0,,,,,2025-03-10 15:41:00.456,4447.0,63.0,1532.0,,19245.0,,,,,6929.0,2025-03-10 14:41:00.456,10419.0,20777.0,600.0,-1694.0,2807.0
2025-03-11 05:00:00,0.0,2825.0,04:45 - 05:00,,,5561.0,2025-03-11 04:00:00,2722.0,03:45 - 04:00,16350.0,,,2025-03-11,0.0,,10602.0,,,,,2025-03-10 15:41:00.456,4275.0,63.0,1532.0,,19245.0,,,,,6946.0,2025-03-10 14:41:00.456,10602.0,20777.0,600.0,-1694.0,2825.0
2025-03-11 05:15:00,0.0,2823.0,05:00 - 05:15,,,5561.0,2025-03-11 04:15:00,2968.0,04:00 - 04:15,16550.0,,,2025-03-11,0.0,,10859.0,,,,,2025-03-10 15:41:00.456,4028.0,0.0,1532.0,,19245.0,,,,,7019.0,2025-03-10 14:41:00.456,10859.0,20777.0,600.0,-1886.0,2823.0
