dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-02-12 00:15:00,0.0,3873.0,00:00 - 00:15,,,5234.0,2025-02-11 23:15:00,2974.0,23:00 - 23:15,18250.0,,,2025-02-12,0.0,,11596.0,,,,,2025-02-11 15:38:00.543,4254.0,189.0,1532.0,,19572.0,,,,,9138.0,2025-02-11 14:38:00.543,11596.0,21104.0,600.0,-2805.0,3873.0
2025-02-12 00:30:00,0.0,3847.0,00:15 - 00:30,,,5234.0,2025-02-11 23:30:00,2800.0,23:15 - 23:30,18050.0,,,2025-02-12,0.0,,11422.0,,,,,2025-02-11 15:38:00.543,4428.0,189.0,1532.0,,19572.0,,,,,9112.0,2025-02-11 14:38:00.543,11422.0,21104.0,600.0,-2805.0,3847.0
2025-02-12 00:45:00,0.0,3822.0,00:30 - 00:45,,,5534.0,2025-02-11 23:45:00,2675.0,23:30 - 23:45,17900.0,,,2025-02-12,0.0,,11297.0,,,,,2025-02-11 15:38:00.543,4253.0,189.0,1532.0,,19272.0,,,,,9087.0,2025-02-11 14:38:00.543,11297.0,20804.0,600.0,-2805.0,3822.0
2025-02-12 01:00:00,0.0,3796.0,00:45 - 01:00,,,5534.0,2025-02-12 00:00:00,2681.0,23:45 - 24:00,17750.0,,,2025-02-12,0.0,,11173.0,,,,,2025-02-11 15:38:00.543,4150.0,189.0,1532.0,,19272.0,,,,,9061.0,2025-02-11 14:38:00.543,11173.0,20804.0,600.0,-2805.0,3796.0
2025-02-12 01:15:00,0.0,3800.0,01:00 - 01:15,,,5539.0,2025-02-12 00:15:00,2832.0,00:00 - 00:15,17550.0,,,2025-02-12,0.0,,11324.0,,,,,2025-02-11 15:38:00.543,3994.0,252.0,1532.0,,19267.0,,,,,9065.0,2025-02-11 14:38:00.543,11324.0,20799.0,600.0,-3095.0,3800.0
2025-02-12 01:30:00,0.0,3813.0,01:15 - 01:30,,,5539.0,2025-02-12 00:30:00,2734.0,00:15 - 00:30,17400.0,,,2025-02-12,0.0,,11226.0,,,,,2025-02-11 15:38:00.543,4092.0,316.0,1532.0,,19267.0,,,,,9077.0,2025-02-11 14:38:00.543,11226.0,20799.0,600.0,-3095.0,3813.0
2025-02-12 01:45:00,0.0,3825.0,01:30 - 01:45,,,5539.0,2025-02-12 00:45:00,2621.0,00:30 - 00:45,17300.0,,,2025-02-12,0.0,,11113.0,,,,,2025-02-11 15:38:00.543,4205.0,316.0,1532.0,,19267.0,,,,,9090.0,2025-02-11 14:38:00.543,11113.0,20799.0,600.0,-3095.0,3825.0
2025-02-12 02:00:00,0.0,3838.0,01:45 - 02:00,,,5539.0,2025-02-12 01:00:00,2558.0,00:45 - 01:00,17250.0,,,2025-02-12,0.0,,11050.0,,,,,2025-02-11 15:38:00.543,4268.0,316.0,1532.0,,19267.0,,,,,9103.0,2025-02-11 14:38:00.543,11050.0,20799.0,600.0,-3095.0,3838.0
2025-02-12 02:15:00,0.0,3851.0,02:00 - 02:15,,,5539.0,2025-02-12 01:15:00,2573.0,01:00 - 01:15,17200.0,,,2025-02-12,0.0,,11065.0,,,,,2025-02-11 15:38:00.543,4253.0,316.0,1532.0,,19267.0,,,,,9043.0,2025-02-11 14:38:00.543,11065.0,20799.0,600.0,-3099.0,3851.0
2025-02-12 02:30:00,0.0,3860.0,02:15 - 02:30,,,5539.0,2025-02-12 01:30:00,2514.0,01:15 - 01:30,17150.0,,,2025-02-12,0.0,,11006.0,,,,,2025-02-11 15:38:00.543,4312.0,316.0,1532.0,,19267.0,,,,,9052.0,2025-02-11 14:38:00.543,11006.0,20799.0,600.0,-3099.0,3860.0
