dtime,gen_fv,gen_wi,period,gen_jga,gen_jgo,ogr_mwe,dtime_utc,rez_under,period_utc,kse_pow_dem,capacity_jga,capacity_jgo,business_date,gen_jgm_zak_1,gen_jgm_zak_2,gen_jgw_zak_1,gen_jgw_zak_2,gen_jgz_zak_1,gen_jgz_zak_2,gen_jgz_zak_3,publication_ts,rez_over_demand,tot_jgm_char_pow,capacity_jgm_zak_1,capacity_jgm_zak_2,capacity_jgw_zak_1,capacity_jgw_zak_2,capacity_jgz_zak_1,capacity_jgz_zak_2,capacity_jgz_zak_3,gen_not_activ_part,publication_ts_utc,gen_jgw_jgm_jgz_jga,capacity_jgw_jgm_jgz_jga,dom_balance_exchange_par,dom_balance_exchange_non_par,sume_oze
2025-08-01 00:15:00,0.0,1627.0,00:00 - 00:15,,,5305.0,2025-07-31 22:15:00,3190.0,22:00 - 22:15,15300.0,,,2025-08-01,0.0,,9782.0,,,,,2025-07-31 15:51:50.569,3323.0,,1395.0,,19639.0,,,,,4049.0,2025-07-31 13:51:50.569,9782.0,21034.0,645.0,824.0,1627.0
2025-08-01 00:30:00,0.0,1662.0,00:15 - 00:30,,,5305.0,2025-07-31 22:30:00,2855.0,22:15 - 22:30,15000.0,,,2025-08-01,0.0,,9447.0,,,,,2025-07-31 15:51:50.569,3658.0,,1395.0,,19639.0,,,,,4084.0,2025-07-31 13:51:50.569,9447.0,21034.0,645.0,824.0,1662.0
2025-08-01 00:45:00,0.0,1696.0,00:30 - 00:45,,,5305.0,2025-07-31 22:45:00,2622.0,22:30 - 22:45,14800.0,,,2025-08-01,0.0,,9214.0,,,,,2025-07-31 15:51:50.569,3891.0,,1395.0,,19639.0,,,,,4117.0,2025-07-31 13:51:50.569,9214.0,21034.0,645.0,824.0,1696.0
2025-08-01 01:00:00,0.0,1731.0,00:45 - 01:00,,,5305.0,2025-07-31 23:00:00,2436.0,22:45 - 23:00,14650.0,,,2025-08-01,0.0,,9028.0,,,,,2025-07-31 15:51:50.569,4077.0,,1395.0,,19639.0,,,,,4153.0,2025-07-31 13:51:50.569,9028.0,21034.0,645.0,824.0,1731.0
2025-08-01 01:15:00,0.0,1762.0,01:00 - 01:15,,,5305.0,2025-07-31 23:15:00,2612.0,23:00 - 23:15,14500.0,,,2025-08-01,0.0,,9204.0,,,,,2025-07-31 15:51:50.569,3901.0,,1395.0,,19639.0,,,,,4180.0,2025-07-31 13:51:50.569,9204.0,21034.0,645.0,471.0,1762.0
2025-08-01 01:30:00,0.0,1760.0,01:15 - 01:30,,,5305.0,2025-07-31 23:30:00,2464.0,23:15 - 23:30,14350.0,,,2025-08-01,0.0,,9056.0,,,,,2025-07-31 15:51:50.569,4049.0,,1395.0,,19639.0,,,,,4178.0,2025-07-31 13:51:50.569,9056.0,21034.0,645.0,471.0,1760.0
2025-08-01 01:45:00,0.0,1750.0,01:30 - 01:45,,,5305.0,2025-07-31 23:45:00,2324.0,23:30 - 23:45,14200.0,,,2025-08-01,0.0,,8916.0,,,,,2025-07-31 15:51:50.569,4189.0,,1395.0,,19639.0,,,,,4168.0,2025-07-31 13:51:50.569,8916.0,21034.0,645.0,471.0,1750.0
2025-08-01 02:00:00,0.0,1756.0,01:45 - 02:00,,,5305.0,2025-08-01 00:00:00,2217.0,23:45 - 24:00,14100.0,,,2025-08-01,0.0,,8809.0,,,,,2025-07-31 15:51:50.569,4296.0,,1395.0,,19639.0,,,,,4175.0,2025-07-31 13:51:50.569,8809.0,21034.0,645.0,471.0,1756.0
2025-08-01 02:15:00,0.0,1751.0,02:00 - 02:15,,,5305.0,2025-08-01 00:15:00,2235.0,00:00 - 00:15,14000.0,,,2025-08-01,0.0,,8827.0,,,,,2025-07-31 15:51:50.569,4278.0,,1395.0,,19639.0,,,,,4101.0,2025-07-31 13:51:50.569,8827.0,21034.0,645.0,427.0,1751.0
2025-08-01 02:30:00,0.0,1725.0,02:15 - 02:30,,,5305.0,2025-08-01 00:30:00,2212.0,00:15 - 00:30,13950.0,,,2025-08-01,0.0,,8804.0,,,,,2025-07-31 15:51:50.569,4301.0,,1395.0,,19639.0,,,,,4074.0,2025-07-31 13:51:50.569,8804.0,21034.0,645.0,427.0,1725.0
2025-08-01 02:45:00,0.0,1692.0,02:30 - 02:45,,,5305.0,2025-08-01 00:45:00,2244.0,00:30 - 00:45,13950.0,,,2025-08-01,0.0,,8836.0,,,,,2025-07-31 15:51:50.569,4269.0,,1395.0,,19639.0,,,,,4042.0,2025-07-31 13:51:50.569,8836.0,21034.0,645.0,427.0,1692.0
2025-08-01 03:00:00,0.0,1687.0,02:45 - 03:00,,,5305.0,2025-08-01 01:00:00,2250.0,00:45 - 01:00,13950.0,,,2025-08-01,0.0,,8842.0,,,,,2025-07-31 15:51:50.569,4263.0,,1395.0,,19639.0,,,,,4036.0,2025-07-31 13:51:50.569,8842.0,21034.0,645.0,427.0,1687.0
2025-08-01 03:15:00,0.0,1670.0,03:00 - 03:15,,,5305.0,2025-08-01 01:15:00,2165.0,01:00 - 01:15,13950.0,,,2025-08-01,0.0,,8757.0,,,,,2025-07-31 15:51:50.569,4348.0,,1395.0,,19639.0,,,,,4019.0,2025-07-31 13:51:50.569,8757.0,21034.0,645.0,529.0,1670.0
2025-08-01 03:30:00,0.0,1632.0,03:15 - 03:30,,,5305.0,2025-08-01 01:30:00,2203.0,01:15 - 01:30,13950.0,,,2025-08-01,0.0,,8795.0,,,,,2025-07-31 15:51:50.569,4310.0,,1395.0,,19639.0,,,,,3981.0,2025-07-31 13:51:50.569,8795.0,21034.0,645.0,529.0,1632.0
2025-08-01 03:45:00,0.0,1624.0,03:30 - 03:45,,,5305.0,2025-08-01 01:45:00,2211.0,01:30 - 01:45,13950.0,,,2025-08-01,0.0,,8803.0,,,,,2025-07-31 15:51:50.569,4302.0,,1395.0,,19639.0,,,,,3973.0,2025-07-31 13:51:50.569,8803.0,21034.0,645.0,529.0,1624.0
2025-08-01 04:00:00,0.0,1603.0,03:45 - 04:00,,,5305.0,2025-08-01 02:00:00,2227.0,01:45 - 02:00,13950.0,,,2025-08-01,0.0,,8824.0,,,,,2025-07-31 15:51:50.569,4287.0,,1395.0,,19639.0,,,,,3952.0,2025-07-31 13:51:50.569,8824.0,21034.0,645.0,529.0,1603.0
2025-08-01 04:15:00,0.0,1583.0,04:00 - 04:15,,,5300.0,2025-08-01 02:15:00,2269.0,02:00 - 02:15,13950.0,,,2025-08-01,0.0,,8872.0,,,,,2025-07-31 15:51:50.569,4249.0,,1395.0,,19644.0,,,,,3934.0,2025-07-31 13:51:50.569,8872.0,21039.0,645.0,499.0,1583.0
2025-08-01 04:30:00,0.0,1565.0,04:15 - 04:30,,,5300.0,2025-08-01 02:30:00,2282.0,02:15 - 02:30,13950.0,,,2025-08-01,0.0,,8890.0,,,,,2025-07-31 15:51:50.569,4237.0,,1395.0,,19644.0,,,,,3916.0,2025-07-31 13:51:50.569,8890.0,21039.0,645.0,499.0,1565.0
2025-08-01 04:45:00,0.0,1537.0,04:30 - 04:45,,,5300.0,2025-08-01 02:45:00,2304.0,02:30 - 02:45,13950.0,,,2025-08-01,0.0,,8918.0,,,,,2025-07-31 15:51:50.569,4214.0,,1395.0,,19644.0,,,,,3888.0,2025-07-31 13:51:50.569,8918.0,21039.0,645.0,499.0,1537.0
2025-08-01 05:00:00,2.0,1515.0,04:45 - 05:00,,,5300.0,2025-08-01 03:00:00,2369.0,02:45 - 03:00,14000.0,,,2025-08-01,0.0,,8988.0,,,,,2025-07-31 15:51:50.569,4149.0,,1395.0,,19644.0,,,,,3868.0,2025-07-31 13:51:50.569,8988.0,21039.0,645.0,499.0,1517.0
2025-08-01 05:15:00,57.0,1502.0,05:00 - 05:15,,,5305.0,2025-08-01 03:15:00,2456.0,03:00 - 03:15,14100.0,,,2025-08-01,0.0,,9081.0,,,,,2025-07-31 15:51:50.569,4057.0,,1395.0,,19639.0,,,,,3917.0,2025-07-31 13:51:50.569,9081.0,21034.0,645.0,457.0,1559.0
2025-08-01 05:30:00,155.0,1477.0,05:15 - 05:30,,,5305.0,2025-08-01 03:30:00,2573.0,03:15 - 03:30,14300.0,,,2025-08-01,0.0,,9208.0,,,,,2025-07-31 15:51:50.569,3941.0,,1395.0,,19639.0,,,,,3990.0,2025-07-31 13:51:50.569,9208.0,21034.0,645.0,457.0,1632.0
2025-08-01 05:45:00,289.0,1446.0,05:30 - 05:45,,,5305.0,2025-08-01 03:45:00,2759.0,03:30 - 03:45,14600.0,,,2025-08-01,0.0,,9405.0,,,,,2025-07-31 15:51:50.569,3755.0,,1395.0,,19639.0,,,,,4093.0,2025-07-31 13:51:50.569,9405.0,21034.0,645.0,457.0,1735.0
2025-08-01 06:00:00,469.0,1435.0,05:45 - 06:00,,,5305.0,2025-08-01 04:00:00,3128.0,03:45 - 04:00,15150.0,,,2025-08-01,0.0,,9785.0,,,,,2025-07-31 15:51:50.569,3385.0,,1395.0,,19639.0,,,,,4263.0,2025-07-31 13:51:50.569,9785.0,21034.0,645.0,457.0,1904.0
2025-08-01 06:15:00,771.0,1387.0,06:00 - 06:15,,,4324.0,2025-08-01 04:15:00,3470.0,04:00 - 04:15,15900.0,,,2025-08-01,0.0,,10210.0,,,,,2025-07-31 15:51:50.569,3043.0,,1395.0,,20620.0,,,,,4599.0,2025-07-31 13:51:50.569,10210.0,22015.0,645.0,446.0,2158.0
2025-08-01 06:30:00,1080.0,1293.0,06:15 - 06:30,,,4324.0,2025-08-01 04:30:00,3753.0,04:15 - 04:30,16450.0,,,2025-08-01,0.0,,10544.0,,,,,2025-07-31 15:51:50.569,2760.0,,1395.0,,20620.0,,,,,4815.0,2025-07-31 13:51:50.569,10544.0,22015.0,645.0,446.0,2373.0
2025-08-01 06:45:00,1441.0,1196.0,06:30 - 06:45,,,4324.0,2025-08-01 04:45:00,3853.0,04:30 - 04:45,16850.0,,,2025-08-01,0.0,,10680.0,,,,,2025-07-31 15:51:50.569,2660.0,,1395.0,,20620.0,,,,,5079.0,2025-07-31 13:51:50.569,10680.0,22015.0,645.0,446.0,2637.0
2025-08-01 07:00:00,1853.0,1102.0,06:45 - 07:00,,,4324.0,2025-08-01 05:00:00,4010.0,04:45 - 05:00,17350.0,,,2025-08-01,0.0,,10862.0,,,,,2025-07-31 15:51:50.569,2504.0,,1395.0,,20620.0,,,,,5397.0,2025-07-31 13:51:50.569,10862.0,22015.0,645.0,446.0,2955.0
2025-08-01 07:15:00,2325.0,1016.0,07:00 - 07:15,,,4334.0,2025-08-01 05:15:00,4546.0,05:00 - 05:15,17750.0,,,2025-08-01,0.0,,11454.0,,,,,2025-07-31 15:51:50.569,2038.0,,1395.0,,20610.0,,,,,5782.0,2025-07-31 13:51:50.569,11454.0,22005.0,645.0,-131.0,3341.0
2025-08-01 07:30:00,2870.0,914.0,07:15 - 07:30,,,4334.0,2025-08-01 05:30:00,4302.0,05:15 - 05:30,17950.0,,,2025-08-01,0.0,,11210.0,,,,,2025-07-31 15:51:50.569,2282.0,,1395.0,,20610.0,,,,,6226.0,2025-07-31 13:51:50.569,11210.0,22005.0,645.0,-131.0,3784.0
2025-08-01 07:45:00,3461.0,826.0,07:30 - 07:45,,,4334.0,2025-08-01 05:45:00,4000.0,05:30 - 05:45,18150.0,,,2025-08-01,0.0,,10908.0,,,,,2025-07-31 15:51:50.569,2584.0,,1395.0,,20610.0,,,,,6728.0,2025-07-31 13:51:50.569,10908.0,22005.0,645.0,-131.0,4287.0
2025-08-01 08:00:00,4058.0,741.0,07:45 - 08:00,,,4334.0,2025-08-01 06:00:00,3688.0,05:45 - 06:00,18350.0,,,2025-08-01,0.0,,10596.0,,,,,2025-07-31 15:51:50.569,2896.0,,1395.0,,20610.0,,,,,7240.0,2025-07-31 13:51:50.569,10596.0,22005.0,645.0,-131.0,4799.0
2025-08-01 08:15:00,4640.0,691.0,08:00 - 08:15,,,4344.0,2025-08-01 06:15:00,4012.0,06:00 - 06:15,18500.0,,,2025-08-01,0.0,,10956.0,,,,,2025-07-31 15:51:50.569,2147.0,,1395.0,,20600.0,,,,,7691.0,2025-07-31 13:51:50.569,10956.0,21995.0,645.0,-792.0,5331.0
2025-08-01 08:30:00,5240.0,692.0,08:15 - 08:30,,,4344.0,2025-08-01 06:30:00,3460.0,06:15 - 06:30,18550.0,,,2025-08-01,0.0,,10404.0,,,,,2025-07-31 15:51:50.569,2699.0,,1395.0,,20600.0,,,,,8293.0,2025-07-31 13:51:50.569,10404.0,21995.0,645.0,-792.0,5932.0
2025-08-01 08:45:00,5832.0,683.0,08:30 - 08:45,,,4344.0,2025-08-01 06:45:00,2927.0,06:30 - 06:45,18600.0,,,2025-08-01,0.0,,9871.0,,,,,2025-07-31 15:51:50.569,3232.0,,1395.0,,20600.0,,,,,8876.0,2025-07-31 13:51:50.569,9871.0,21995.0,645.0,-792.0,6515.0
2025-08-01 09:00:00,6370.0,683.0,08:45 - 09:00,,,4344.0,2025-08-01 07:00:00,2315.0,06:45 - 07:00,18650.0,,,2025-08-01,0.0,,9384.0,,,,,2025-07-31 15:51:50.569,3844.0,,1395.0,,20600.0,,,,,9413.0,2025-07-31 13:51:50.569,9384.0,21995.0,645.0,-792.0,7053.0
2025-08-01 09:15:00,6815.0,708.0,09:00 - 09:15,,,4383.0,2025-08-01 07:15:00,2388.0,07:00 - 07:15,18650.0,,,2025-08-01,0.0,,9314.0,,,,,2025-07-31 15:51:50.569,3342.0,,1395.0,,20561.0,,,,,9851.0,2025-07-31 13:51:50.569,9314.0,21956.0,645.0,-1160.0,7523.0
2025-08-01 09:30:00,7182.0,746.0,09:15 - 09:30,,,4383.0,2025-08-01 07:30:00,1984.0,07:15 - 07:30,18650.0,,,2025-08-01,0.0,,8910.0,,,,,2025-07-31 15:51:50.569,3746.0,,1395.0,,20561.0,,,,,10255.0,2025-07-31 13:51:50.569,8910.0,21956.0,645.0,-1160.0,7928.0
2025-08-01 09:45:00,7489.0,788.0,09:30 - 09:45,,,4383.0,2025-08-01 07:45:00,1636.0,07:30 - 07:45,18650.0,,,2025-08-01,0.0,,8562.0,,,,,2025-07-31 15:51:50.569,4094.0,,1395.0,,20561.0,,,,,10603.0,2025-07-31 13:51:50.569,8562.0,21956.0,645.0,-1160.0,8277.0
2025-08-01 10:00:00,7750.0,831.0,09:45 - 10:00,,,4383.0,2025-08-01 08:00:00,1340.0,07:45 - 08:00,18450.0,,,2025-08-01,0.0,,8266.0,,,,,2025-07-31 15:51:50.569,4390.0,,1395.0,,20561.0,,,,,10908.0,2025-07-31 13:51:50.569,8266.0,21956.0,645.0,-1160.0,8581.0
2025-08-01 10:15:00,7975.0,890.0,10:00 - 10:15,,,4392.0,2025-08-01 08:15:00,1168.0,08:00 - 08:15,18150.0,,,2025-08-01,0.0,,7913.0,,,,,2025-07-31 15:51:50.569,4555.0,,1395.0,,20552.0,,,,,11123.0,2025-07-31 13:51:50.569,7913.0,21947.0,645.0,-1259.0,8865.0
2025-08-01 10:30:00,8153.0,930.0,10:15 - 10:30,,,4392.0,2025-08-01 08:30:00,1324.0,08:15 - 08:30,18400.0,,,2025-08-01,0.0,,7944.0,,,,,2025-07-31 15:51:50.569,4399.0,,1395.0,,20552.0,,,,,11342.0,2025-07-31 13:51:50.569,7944.0,21947.0,645.0,-1259.0,9083.0
2025-08-01 10:45:00,8290.0,984.0,10:30 - 10:45,,,4392.0,2025-08-01 08:45:00,1334.0,08:30 - 08:45,18600.0,,,2025-08-01,0.0,,7954.0,,,,,2025-07-31 15:51:50.569,4389.0,,1395.0,,20552.0,,,,,11532.0,2025-07-31 13:51:50.569,7954.0,21947.0,645.0,-1259.0,9274.0
2025-08-01 11:00:00,8397.0,1024.0,10:45 - 11:00,,,4392.0,2025-08-01 09:00:00,1851.0,08:45 - 09:00,18900.0,,,2025-08-01,0.0,,8471.0,,,,,2025-07-31 15:51:50.569,3872.0,,1395.0,,20552.0,,,,,11680.0,2025-07-31 13:51:50.569,8471.0,21947.0,645.0,-1259.0,9421.0
