data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-04-04,00:00 - 00:15,-14.472,-236.172,-245.528,2025-04-04 00:15:00,2025-04-03 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,00:15 - 00:30,-36.974,-187.959,-187.959,2025-04-04 00:30:00,2025-04-03 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,00:30 - 00:45,8.653,-161.852,-161.852,2025-04-04 00:45:00,2025-04-03 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,00:45 - 01:00,33.27,-111.357,-111.357,2025-04-04 01:00:00,2025-04-03 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,01:00 - 01:15,77.121,-72.597,-72.597,2025-04-04 01:15:00,2025-04-03 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,01:15 - 01:30,111.963,-36.716,-36.716,2025-04-04 01:30:00,2025-04-03 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,01:30 - 01:45,98.214,-65.484,-65.484,2025-04-04 01:45:00,2025-04-03 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,01:45 - 02:00,102.124,-92.064,-92.064,2025-04-04 02:00:00,2025-04-04 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,02:00 - 02:15,83.584,-37.67,-42.92,2025-04-04 02:15:00,2025-04-04 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,02:15 - 02:30,53.546,-13.327,-13.327,2025-04-04 02:30:00,2025-04-04 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,02:30 - 02:45,56.923,-23.847,-23.847,2025-04-04 02:45:00,2025-04-04 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,02:45 - 03:00,59.751,-13.858,-13.858,2025-04-04 03:00:00,2025-04-04 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,03:00 - 03:15,62.705,-31.328,-31.328,2025-04-04 03:15:00,2025-04-04 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,03:15 - 03:30,72.955,-48.571,-48.571,2025-04-04 03:30:00,2025-04-04 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,03:30 - 03:45,77.58,-83.775,-83.775,2025-04-04 03:45:00,2025-04-04 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,03:45 - 04:00,65.33,-89.292,-89.292,2025-04-04 04:00:00,2025-04-04 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,04:00 - 04:15,56.712,-95.512,-95.512,2025-04-04 04:15:00,2025-04-04 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,04:15 - 04:30,39.969,-120.35,-120.35,2025-04-04 04:30:00,2025-04-04 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,04:30 - 04:45,32.594,-105.521,-105.521,2025-04-04 04:45:00,2025-04-04 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,04:45 - 05:00,27.806,-89.475,-89.475,2025-04-04 05:00:00,2025-04-04 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
2025-04-04,05:00 - 05:15,27.268,-87.708,-87.708,2025-04-04 05:15:00,2025-04-04 03:15:00,05:00 - 05:15,03:00 - 03:15,2025-04-04,2025-04-05 14:24:17.656,2025-04-05 12:24:17.656
