data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-06-30,00:00 - 00:15,162.966,1.521,-14.812,2025-06-30 00:15:00,2025-06-29 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,00:15 - 00:30,74.487,-37.276,-37.276,2025-06-30 00:30:00,2025-06-29 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,00:30 - 00:45,169.627,33.495,33.495,2025-06-30 00:45:00,2025-06-29 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,00:45 - 01:00,153.084,21.871,21.871,2025-06-30 01:00:00,2025-06-29 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,01:00 - 01:15,165.728,-43.254,-43.254,2025-06-30 01:15:00,2025-06-29 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,01:15 - 01:30,194.154,-12.559,-12.559,2025-06-30 01:30:00,2025-06-29 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,01:30 - 01:45,208.154,11.238,11.238,2025-06-30 01:45:00,2025-06-29 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,01:45 - 02:00,216.768,31.683,31.683,2025-06-30 02:00:00,2025-06-30 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,02:00 - 02:15,211.331,44.755,44.755,2025-06-30 02:15:00,2025-06-30 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,02:15 - 02:30,198.531,11.895,11.895,2025-06-30 02:30:00,2025-06-30 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,02:30 - 02:45,183.406,14.629,14.629,2025-06-30 02:45:00,2025-06-30 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,02:45 - 03:00,170.78,24.347,24.347,2025-06-30 03:00:00,2025-06-30 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,03:00 - 03:15,187.039,45.488,45.488,2025-06-30 03:15:00,2025-06-30 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,03:15 - 03:30,188.043,53.143,53.143,2025-06-30 03:30:00,2025-06-30 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,03:30 - 03:45,177.043,35.837,35.837,2025-06-30 03:45:00,2025-06-30 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,03:45 - 04:00,165.226,19.785,19.785,2025-06-30 04:00:00,2025-06-30 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,04:00 - 04:15,176.908,16.472,16.472,2025-06-30 04:15:00,2025-06-30 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,04:15 - 04:30,203.408,21.64,21.64,2025-06-30 04:30:00,2025-06-30 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,04:30 - 04:45,157.459,-50.057,-50.057,2025-06-30 04:45:00,2025-06-30 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,04:45 - 05:00,125.132,-91.107,-91.107,2025-06-30 05:00:00,2025-06-30 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
2025-06-30,05:00 - 05:15,121.405,-5.256,-5.256,2025-06-30 05:15:00,2025-06-30 03:15:00,05:00 - 05:15,03:00 - 03:15,2025-06-30,2025-07-01 14:30:26.181,2025-07-01 12:30:26.181
