data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-07-09,00:00 - 00:15,323.245,-52.261,-54.341,2024-07-09 00:15:00,2024-07-08 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,00:15 - 00:30,215.198,-89.191,-97.952,2024-07-09 00:30:00,2024-07-08 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,00:30 - 00:45,265.575,-24.387,-24.457,2024-07-09 00:45:00,2024-07-08 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,00:45 - 01:00,300.073,7.456,6.314,2024-07-09 01:00:00,2024-07-08 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,01:00 - 01:15,295.695,-3.653,-6.765,2024-07-09 01:15:00,2024-07-08 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,01:15 - 01:30,290.569,42.159,41.79,2024-07-09 01:30:00,2024-07-08 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,01:30 - 01:45,317.695,57.59,57.31,2024-07-09 01:45:00,2024-07-08 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,01:45 - 02:00,333.918,65.387,65.144,2024-07-09 02:00:00,2024-07-09 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,02:00 - 02:15,306.515,-5.36,-8.544,2024-07-09 02:15:00,2024-07-09 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,02:15 - 02:30,289.015,15.23,14.351,2024-07-09 02:30:00,2024-07-09 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,02:30 - 02:45,302.266,40.412,39.26,2024-07-09 02:45:00,2024-07-09 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,02:45 - 03:00,272.193,9.287,7.77,2024-07-09 03:00:00,2024-07-09 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,03:00 - 03:15,262.241,6.259,6.172,2024-07-09 03:15:00,2024-07-09 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,03:15 - 03:30,282.99,7.956,7.5,2024-07-09 03:30:00,2024-07-09 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,03:30 - 03:45,283.49,11.318,9.063,2024-07-09 03:45:00,2024-07-09 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,03:45 - 04:00,265.543,-2.782,-3.421,2024-07-09 04:00:00,2024-07-09 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,04:00 - 04:15,262.467,15.716,15.819,2024-07-09 04:15:00,2024-07-09 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,04:15 - 04:30,281.842,52.762,53.099,2024-07-09 04:30:00,2024-07-09 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,04:30 - 04:45,289.341,87.347,87.629,2024-07-09 04:45:00,2024-07-09 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
2024-07-09,04:45 - 05:00,296.592,106.747,111.184,2024-07-09 05:00:00,2024-07-09 03:00:00,04:45 - 05:00,02:45 - 03:00,2024-07-09,2025-03-16 11:20:16.101,2025-03-16 10:20:16.101
