data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-03-15,00:00 - 00:15,-137.366,-200.424,-201.179,2025-03-15 00:15:00,2025-03-14 23:15:00,00:00 - 00:15,23:00 - 23:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,00:15 - 00:30,-253.017,-22.043,-22.043,2025-03-15 00:30:00,2025-03-14 23:30:00,00:15 - 00:30,23:15 - 23:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,00:30 - 00:45,-225.886,-76.012,-76.012,2025-03-15 00:45:00,2025-03-14 23:45:00,00:30 - 00:45,23:30 - 23:45,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,00:45 - 01:00,-187.636,-48.04,-48.04,2025-03-15 01:00:00,2025-03-15 00:00:00,00:45 - 01:00,23:45 - 24:00,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,01:00 - 01:15,-201.837,-61.069,-61.069,2025-03-15 01:15:00,2025-03-15 00:15:00,01:00 - 01:15,00:00 - 00:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,01:15 - 01:30,-227.005,-71.518,-71.518,2025-03-15 01:30:00,2025-03-15 00:30:00,01:15 - 01:30,00:15 - 00:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,01:30 - 01:45,-200.268,-39.98,-39.98,2025-03-15 01:45:00,2025-03-15 00:45:00,01:30 - 01:45,00:30 - 00:45,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,01:45 - 02:00,-192.553,-30.566,-30.566,2025-03-15 02:00:00,2025-03-15 01:00:00,01:45 - 02:00,00:45 - 01:00,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,02:00 - 02:15,-201.825,-61.458,-61.458,2025-03-15 02:15:00,2025-03-15 01:15:00,02:00 - 02:15,01:00 - 01:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,02:15 - 02:30,-206.325,-67.011,-67.011,2025-03-15 02:30:00,2025-03-15 01:30:00,02:15 - 02:30,01:15 - 01:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,02:30 - 02:45,-207.7,-48.296,-48.296,2025-03-15 02:45:00,2025-03-15 01:45:00,02:30 - 02:45,01:30 - 01:45,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,02:45 - 03:00,-214.054,-11.438,-11.438,2025-03-15 03:00:00,2025-03-15 02:00:00,02:45 - 03:00,01:45 - 02:00,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,03:00 - 03:15,-215.658,11.762,11.762,2025-03-15 03:15:00,2025-03-15 02:15:00,03:00 - 03:15,02:00 - 02:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,03:15 - 03:30,-213.907,39.531,39.531,2025-03-15 03:30:00,2025-03-15 02:30:00,03:15 - 03:30,02:15 - 02:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,03:30 - 03:45,-218.782,54.569,54.569,2025-03-15 03:45:00,2025-03-15 02:45:00,03:30 - 03:45,02:30 - 02:45,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,03:45 - 04:00,-224.706,81.151,81.151,2025-03-15 04:00:00,2025-03-15 03:00:00,03:45 - 04:00,02:45 - 03:00,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,04:00 - 04:15,-222.942,102.155,102.155,2025-03-15 04:15:00,2025-03-15 03:15:00,04:00 - 04:15,03:00 - 03:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,04:15 - 04:30,-218.256,95.98,95.98,2025-03-15 04:30:00,2025-03-15 03:30:00,04:15 - 04:30,03:15 - 03:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,04:30 - 04:45,-225.755,83.698,83.698,2025-03-15 04:45:00,2025-03-15 03:45:00,04:30 - 04:45,03:30 - 03:45,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,04:45 - 05:00,-239.743,77.721,77.721,2025-03-15 05:00:00,2025-03-15 04:00:00,04:45 - 05:00,03:45 - 04:00,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,05:00 - 05:15,-232.882,121.777,121.777,2025-03-15 05:15:00,2025-03-15 04:15:00,05:00 - 05:15,04:00 - 04:15,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
2025-03-15,05:15 - 05:30,-225.658,156.361,156.361,2025-03-15 05:30:00,2025-03-15 04:30:00,05:15 - 05:30,04:15 - 04:30,2025-03-15,2025-05-15 14:34:30.631,2025-05-15 12:34:30.631
