data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-12-24,00:00 - 00:15,85.165,68.399,63.149,2024-12-24 00:15:00,2024-12-23 23:15:00,00:00 - 00:15,23:00 - 23:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,00:15 - 00:30,37.115,-8.866,-14.199,2024-12-24 00:30:00,2024-12-23 23:30:00,00:15 - 00:30,23:15 - 23:30,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,00:30 - 00:45,43.732,9.51,9.51,2024-12-24 00:45:00,2024-12-23 23:45:00,00:30 - 00:45,23:30 - 23:45,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,00:45 - 01:00,68.921,93.058,81.891,2024-12-24 01:00:00,2024-12-24 00:00:00,00:45 - 01:00,23:45 - 24:00,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,01:00 - 01:15,3.374,26.894,26.894,2024-12-24 01:15:00,2024-12-24 00:15:00,01:00 - 01:15,00:00 - 00:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,01:15 - 01:30,-12.003,28.387,28.387,2024-12-24 01:30:00,2024-12-24 00:30:00,01:15 - 01:30,00:15 - 00:30,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,01:30 - 01:45,48.239,47.251,47.251,2024-12-24 01:45:00,2024-12-24 00:45:00,01:30 - 01:45,00:30 - 00:45,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,01:45 - 02:00,94.512,78.442,67.275,2024-12-24 02:00:00,2024-12-24 01:00:00,01:45 - 02:00,00:45 - 01:00,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,02:00 - 02:15,69.401,60.426,49.259,2024-12-24 02:15:00,2024-12-24 01:15:00,02:00 - 02:15,01:00 - 01:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,02:15 - 02:30,88.276,44.529,27.112,2024-12-24 02:30:00,2024-12-24 01:30:00,02:15 - 02:30,01:15 - 01:30,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,02:30 - 02:45,91.775,64.429,64.429,2024-12-24 02:45:00,2024-12-24 01:45:00,02:30 - 02:45,01:30 - 01:45,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,02:45 - 03:00,79.58,86.702,86.702,2024-12-24 03:00:00,2024-12-24 02:00:00,02:45 - 03:00,01:45 - 02:00,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,03:00 - 03:15,73.261,46.824,46.824,2024-12-24 03:15:00,2024-12-24 02:15:00,03:00 - 03:15,02:00 - 02:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,03:15 - 03:30,85.011,11.59,11.59,2024-12-24 03:30:00,2024-12-24 02:30:00,03:15 - 03:30,02:15 - 02:30,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,03:30 - 03:45,82.637,6.429,6.429,2024-12-24 03:45:00,2024-12-24 02:45:00,03:30 - 03:45,02:30 - 02:45,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,03:45 - 04:00,74.029,-0.899,-0.899,2024-12-24 04:00:00,2024-12-24 03:00:00,03:45 - 04:00,02:45 - 03:00,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,04:00 - 04:15,73.919,55.516,16.266,2024-12-24 04:15:00,2024-12-24 03:15:00,04:00 - 04:15,03:00 - 03:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,04:15 - 04:30,65.668,41.087,37.17,2024-12-24 04:30:00,2024-12-24 03:30:00,04:15 - 04:30,03:15 - 03:30,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,04:30 - 04:45,42.668,1.31,1.31,2024-12-24 04:45:00,2024-12-24 03:45:00,04:30 - 04:45,03:30 - 03:45,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,04:45 - 05:00,25.907,68.737,68.737,2024-12-24 05:00:00,2024-12-24 04:00:00,04:45 - 05:00,03:45 - 04:00,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
2024-12-24,05:00 - 05:15,72.76,94.385,94.385,2024-12-24 05:15:00,2024-12-24 04:15:00,05:00 - 05:15,04:00 - 04:15,2024-12-24,2025-04-16 12:27:11.594,2025-04-16 10:27:11.594
