data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-08-22,00:00 - 00:15,107.529,-42.587,-47.481,2024-08-22 00:15:00,2024-08-21 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,00:15 - 00:30,98.864,38.616,35.265,2024-08-22 00:30:00,2024-08-21 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,00:30 - 00:45,158.053,69.212,68.056,2024-08-22 00:45:00,2024-08-21 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,00:45 - 01:00,125.256,102.264,102.111,2024-08-22 01:00:00,2024-08-21 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,01:00 - 01:15,97.704,82.218,82.279,2024-08-22 01:15:00,2024-08-21 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,01:15 - 01:30,130.078,42.807,43.64,2024-08-22 01:30:00,2024-08-21 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,01:30 - 01:45,152.577,58.208,59.667,2024-08-22 01:45:00,2024-08-21 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,01:45 - 02:00,162.701,86.963,87.272,2024-08-22 02:00:00,2024-08-22 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,02:00 - 02:15,131.512,78.446,78.446,2024-08-22 02:15:00,2024-08-22 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,02:15 - 02:30,128.512,76.746,80.512,2024-08-22 02:30:00,2024-08-22 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,02:30 - 02:45,121.138,97.91,99.369,2024-08-22 02:45:00,2024-08-22 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,02:45 - 03:00,107.513,78.276,81.48,2024-08-22 03:00:00,2024-08-22 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
2024-08-22,03:00 - 03:15,123.544,107.302,109.375,2024-08-22 03:15:00,2024-08-22 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-08-22,2025-04-16 11:41:19.695,2025-04-16 09:41:19.695
