data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-03-26,00:00 - 00:15,-101.749,-49.903,-41.987,2025-03-26 00:15:00,2025-03-25 23:15:00,00:00 - 00:15,23:00 - 23:15,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,00:15 - 00:30,-87.542,-22.774,-22.774,2025-03-26 00:30:00,2025-03-25 23:30:00,00:15 - 00:30,23:15 - 23:30,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,00:30 - 00:45,-48.417,23.094,23.094,2025-03-26 00:45:00,2025-03-25 23:45:00,00:30 - 00:45,23:30 - 23:45,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,00:45 - 01:00,-48.07,29.532,29.532,2025-03-26 01:00:00,2025-03-26 00:00:00,00:45 - 01:00,23:45 - 24:00,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,01:00 - 01:15,-60.388,-89.973,-95.224,2025-03-26 01:15:00,2025-03-26 00:15:00,01:00 - 01:15,00:00 - 00:15,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,01:15 - 01:30,-49.802,-110.081,-115.414,2025-03-26 01:30:00,2025-03-26 00:30:00,01:15 - 01:30,00:15 - 00:30,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,01:30 - 01:45,-33.551,-106.187,-106.187,2025-03-26 01:45:00,2025-03-26 00:45:00,01:30 - 01:45,00:30 - 00:45,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,01:45 - 02:00,-63.94,-102.416,-119.833,2025-03-26 02:00:00,2025-03-26 01:00:00,01:45 - 02:00,00:45 - 01:00,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,02:00 - 02:15,-76.454,-109.106,-109.106,2025-03-26 02:15:00,2025-03-26 01:15:00,02:00 - 02:15,01:00 - 01:15,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
2025-03-26,02:15 - 02:30,-49.079,-60.611,-60.611,2025-03-26 02:30:00,2025-03-26 01:30:00,02:15 - 02:30,01:15 - 01:30,2025-03-26,2025-05-15 14:45:21.296,2025-05-15 12:45:21.296
