data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-07-08,00:00 - 00:15,168.196,163.858,163.5,2024-07-08 00:15:00,2024-07-07 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,00:15 - 00:30,178.177,189.718,180.061,2024-07-08 00:30:00,2024-07-07 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,00:30 - 00:45,206.932,220.12,220.004,2024-07-08 00:45:00,2024-07-07 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,00:45 - 01:00,214.835,201.779,202.066,2024-07-08 01:00:00,2024-07-07 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,01:00 - 01:15,190.558,163.906,165.193,2024-07-08 01:15:00,2024-07-07 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,01:15 - 01:30,193.182,167.748,167.745,2024-07-08 01:30:00,2024-07-07 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,01:30 - 01:45,211.807,176.724,176.978,2024-07-08 01:45:00,2024-07-07 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,01:45 - 02:00,222.041,194.123,194.026,2024-07-08 02:00:00,2024-07-08 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,02:00 - 02:15,212.898,162.096,161.6,2024-07-08 02:15:00,2024-07-08 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,02:15 - 02:30,202.148,174.986,174.474,2024-07-08 02:30:00,2024-07-08 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,02:30 - 02:45,219.774,192.07,192.055,2024-07-08 02:45:00,2024-07-08 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,02:45 - 03:00,225.696,188.241,188.181,2024-07-08 03:00:00,2024-07-08 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
2024-07-08,03:00 - 03:15,218.991,168.928,168.851,2024-07-08 03:15:00,2024-07-08 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-07-08,2025-03-16 11:21:19.709,2025-03-16 10:21:19.709
