data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-10-15,00:00 - 00:15,-147.984,-149.711,-143.013,2024-10-15 00:15:00,2024-10-14 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,00:15 - 00:30,-111.197,-121.888,-123.548,2024-10-15 00:30:00,2024-10-14 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,00:30 - 00:45,-85.566,-88.939,-88.949,2024-10-15 00:45:00,2024-10-14 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,00:45 - 01:00,-31.195,-141.099,-121.849,2024-10-15 01:00:00,2024-10-14 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,01:00 - 01:15,0.732,-140.889,-140.106,2024-10-15 01:15:00,2024-10-14 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,01:15 - 01:30,-50.063,-102.819,-102.819,2024-10-15 01:30:00,2024-10-14 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,01:30 - 01:45,-29.316,-63.549,-62.802,2024-10-15 01:45:00,2024-10-14 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,01:45 - 02:00,-13.941,-53.829,-50.75,2024-10-15 02:00:00,2024-10-15 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,02:00 - 02:15,-6.87,-53.589,-53.589,2024-10-15 02:15:00,2024-10-15 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,02:15 - 02:30,-17.241,-24.138,-23.122,2024-10-15 02:30:00,2024-10-15 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,02:30 - 02:45,-20.739,-28.496,-27.544,2024-10-15 02:45:00,2024-10-15 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,02:45 - 03:00,-24.365,-24.414,-24.068,2024-10-15 03:00:00,2024-10-15 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,03:00 - 03:15,-24.061,-19.675,-19.528,2024-10-15 03:15:00,2024-10-15 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,03:15 - 03:30,-19.686,-8.724,-8.527,2024-10-15 03:30:00,2024-10-15 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
2024-10-15,03:30 - 03:45,-30.436,-16.924,-16.763,2024-10-15 03:45:00,2024-10-15 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-10-15,2025-06-16 10:37:24.581,2025-06-16 08:37:24.581
