data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-07-10,00:00 - 00:15,27.81,-55.746,-63.604,2025-07-10 00:15:00,2025-07-09 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,00:15 - 00:30,-45.475,-45.035,-45.035,2025-07-10 00:30:00,2025-07-09 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,00:30 - 00:45,50.904,37.168,37.168,2025-07-10 00:45:00,2025-07-09 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,00:45 - 01:00,15.347,3.997,3.997,2025-07-10 01:00:00,2025-07-09 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,01:00 - 01:15,-34.3,-44.479,-44.479,2025-07-10 01:15:00,2025-07-09 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,01:15 - 01:30,-4.676,-25.251,-25.251,2025-07-10 01:30:00,2025-07-09 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,01:30 - 01:45,26.449,-10.727,-10.727,2025-07-10 01:45:00,2025-07-09 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,01:45 - 02:00,31.578,-1.388,-1.388,2025-07-10 02:00:00,2025-07-10 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,02:00 - 02:15,11.383,-55.184,-55.184,2025-07-10 02:15:00,2025-07-10 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,02:15 - 02:30,11.808,-33.086,-33.086,2025-07-10 02:30:00,2025-07-10 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,02:30 - 02:45,18.558,-3.304,-3.304,2025-07-10 02:45:00,2025-07-10 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,02:45 - 03:00,7.63,-8.4,-8.4,2025-07-10 03:00:00,2025-07-10 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,03:00 - 03:15,-4.299,-20.052,-20.052,2025-07-10 03:15:00,2025-07-10 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,03:15 - 03:30,-3.049,-20.208,-20.208,2025-07-10 03:30:00,2025-07-10 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,03:30 - 03:45,-0.299,-12.558,-12.558,2025-07-10 03:45:00,2025-07-10 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,03:45 - 04:00,11.891,22.046,22.046,2025-07-10 04:00:00,2025-07-10 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,04:00 - 04:15,10.705,-13.694,-13.694,2025-07-10 04:15:00,2025-07-10 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,04:15 - 04:30,-8.795,-41.993,-41.993,2025-07-10 04:30:00,2025-07-10 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,04:30 - 04:45,1.831,-11.734,-11.734,2025-07-10 04:45:00,2025-07-10 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,04:45 - 05:00,26.447,-31.313,-31.313,2025-07-10 05:00:00,2025-07-10 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,05:00 - 05:15,9.902,-39.601,-39.601,2025-07-10 05:15:00,2025-07-10 03:15:00,05:00 - 05:15,03:00 - 03:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,05:15 - 05:30,-24.764,-81.98,-81.98,2025-07-10 05:30:00,2025-07-10 03:30:00,05:15 - 05:30,03:15 - 03:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,05:30 - 05:45,-46.638,-122.393,-122.393,2025-07-10 05:45:00,2025-07-10 03:45:00,05:30 - 05:45,03:30 - 03:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,05:45 - 06:00,-81.263,-129.346,-129.346,2025-07-10 06:00:00,2025-07-10 04:00:00,05:45 - 06:00,03:45 - 04:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,06:00 - 06:15,-90.818,-55.909,-55.909,2025-07-10 06:15:00,2025-07-10 04:15:00,06:00 - 06:15,04:00 - 04:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,06:15 - 06:30,-97.502,-137.868,-137.868,2025-07-10 06:30:00,2025-07-10 04:30:00,06:15 - 06:30,04:15 - 04:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,06:30 - 06:45,-117.003,-141.751,-141.751,2025-07-10 06:45:00,2025-07-10 04:45:00,06:30 - 06:45,04:30 - 04:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,06:45 - 07:00,-139.615,-178.808,-178.808,2025-07-10 07:00:00,2025-07-10 05:00:00,06:45 - 07:00,04:45 - 05:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,07:00 - 07:15,-145.234,-108.259,-108.259,2025-07-10 07:15:00,2025-07-10 05:15:00,07:00 - 07:15,05:00 - 05:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,07:15 - 07:30,-95.616,38.095,38.095,2025-07-10 07:30:00,2025-07-10 05:30:00,07:15 - 07:30,05:15 - 05:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,07:30 - 07:45,-29.115,79.447,79.447,2025-07-10 07:45:00,2025-07-10 05:45:00,07:30 - 07:45,05:30 - 05:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,07:45 - 08:00,-6.271,43.86,43.86,2025-07-10 08:00:00,2025-07-10 06:00:00,07:45 - 08:00,05:45 - 06:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,08:00 - 08:15,-159.249,-285.696,-285.696,2025-07-10 08:15:00,2025-07-10 06:15:00,08:00 - 08:15,06:00 - 06:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,08:15 - 08:30,-260.448,-191.855,-191.855,2025-07-10 08:30:00,2025-07-10 06:30:00,08:15 - 08:30,06:15 - 06:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,08:30 - 08:45,-190.949,-91.884,-91.884,2025-07-10 08:45:00,2025-07-10 06:45:00,08:30 - 08:45,06:30 - 06:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,08:45 - 09:00,-205.198,-34.87,-34.87,2025-07-10 09:00:00,2025-07-10 07:00:00,08:45 - 09:00,06:45 - 07:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,09:00 - 09:15,-256.439,-162.62,-162.62,2025-07-10 09:15:00,2025-07-10 07:15:00,09:00 - 09:15,07:00 - 07:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,09:15 - 09:30,-277.189,14.876,14.876,2025-07-10 09:30:00,2025-07-10 07:30:00,09:15 - 09:30,07:15 - 07:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,09:30 - 09:45,-120.072,97.499,97.499,2025-07-10 09:45:00,2025-07-10 07:45:00,09:30 - 09:45,07:30 - 07:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,09:45 - 10:00,12.648,193.06,193.06,2025-07-10 10:00:00,2025-07-10 08:00:00,09:45 - 10:00,07:45 - 08:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,10:00 - 10:15,-55.25,63.011,63.011,2025-07-10 10:15:00,2025-07-10 08:15:00,10:00 - 10:15,08:00 - 08:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,10:15 - 10:30,-158.376,102.989,102.989,2025-07-10 10:30:00,2025-07-10 08:30:00,10:15 - 10:30,08:15 - 08:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,10:30 - 10:45,-159.252,95.562,95.562,2025-07-10 10:45:00,2025-07-10 08:45:00,10:30 - 10:45,08:30 - 08:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,10:45 - 11:00,-148.253,97.905,97.905,2025-07-10 11:00:00,2025-07-10 09:00:00,10:45 - 11:00,08:45 - 09:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,11:00 - 11:15,-200.041,175.368,175.368,2025-07-10 11:15:00,2025-07-10 09:15:00,11:00 - 11:15,09:00 - 09:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,11:15 - 11:30,-254.151,52.022,52.022,2025-07-10 11:30:00,2025-07-10 09:30:00,11:15 - 11:30,09:15 - 09:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,11:30 - 11:45,-224.901,71.82,71.82,2025-07-10 11:45:00,2025-07-10 09:45:00,11:30 - 11:45,09:30 - 09:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,11:45 - 12:00,-229.08,28.746,28.746,2025-07-10 12:00:00,2025-07-10 10:00:00,11:45 - 12:00,09:45 - 10:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,12:00 - 12:15,-253.705,-91.612,-91.612,2025-07-10 12:15:00,2025-07-10 10:15:00,12:00 - 12:15,10:00 - 10:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,12:15 - 12:30,-258.705,-204.682,-204.682,2025-07-10 12:30:00,2025-07-10 10:30:00,12:15 - 12:30,10:15 - 10:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,12:30 - 12:45,-266.33,-193.104,-193.104,2025-07-10 12:45:00,2025-07-10 10:45:00,12:30 - 12:45,10:30 - 10:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,12:45 - 13:00,-281.466,-133.223,-133.223,2025-07-10 13:00:00,2025-07-10 11:00:00,12:45 - 13:00,10:45 - 11:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,13:00 - 13:15,-315.031,-139.127,-139.127,2025-07-10 13:15:00,2025-07-10 11:15:00,13:00 - 13:15,11:00 - 11:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,13:15 - 13:30,-342.959,-163.284,-163.284,2025-07-10 13:30:00,2025-07-10 11:30:00,13:15 - 13:30,11:15 - 11:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,13:30 - 13:45,-314.46,-70.352,-70.352,2025-07-10 13:45:00,2025-07-10 11:45:00,13:30 - 13:45,11:30 - 11:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,13:45 - 14:00,-212.156,66.64,66.64,2025-07-10 14:00:00,2025-07-10 12:00:00,13:45 - 14:00,11:45 - 12:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,14:00 - 14:15,-153.478,140.908,140.908,2025-07-10 14:15:00,2025-07-10 12:15:00,14:00 - 14:15,12:00 - 12:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,14:15 - 14:30,-206.852,45.672,45.672,2025-07-10 14:30:00,2025-07-10 12:30:00,14:15 - 14:30,12:15 - 12:30,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,14:30 - 14:45,-269.853,-105.85,-105.85,2025-07-10 14:45:00,2025-07-10 12:45:00,14:30 - 14:45,12:30 - 12:45,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,14:45 - 15:00,-290.602,-36.652,-36.652,2025-07-10 15:00:00,2025-07-10 13:00:00,14:45 - 15:00,12:45 - 13:00,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
2025-07-10,15:00 - 15:15,-204.731,13.494,13.494,2025-07-10 15:15:00,2025-07-10 13:15:00,15:00 - 15:15,13:00 - 13:15,2025-07-10,2025-07-11 14:50:19.829,2025-07-11 12:50:19.829
