data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-06-02,00:00 - 00:15,132.216,-105.18,-126.268,2025-06-02 00:15:00,2025-06-01 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,00:15 - 00:30,0.91,-255.983,-255.983,2025-06-02 00:30:00,2025-06-01 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,00:30 - 00:45,110.787,-208.641,-208.641,2025-06-02 00:45:00,2025-06-01 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,00:45 - 01:00,52.249,-302.926,-302.926,2025-06-02 01:00:00,2025-06-01 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,01:00 - 01:15,70.157,-316.532,-316.532,2025-06-02 01:15:00,2025-06-01 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,01:15 - 01:30,107.979,-302.383,-302.383,2025-06-02 01:30:00,2025-06-01 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,01:30 - 01:45,139.104,-283.362,-283.362,2025-06-02 01:45:00,2025-06-01 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,01:45 - 02:00,127.245,-208.931,-208.931,2025-06-02 02:00:00,2025-06-02 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,02:00 - 02:15,134.885,-170.692,-170.692,2025-06-02 02:15:00,2025-06-02 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,02:15 - 02:30,136.76,-118.481,-118.481,2025-06-02 02:30:00,2025-06-02 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,02:30 - 02:45,131.135,-75.333,-75.333,2025-06-02 02:45:00,2025-06-02 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
2025-06-02,02:45 - 03:00,127.812,-51.63,-51.63,2025-06-02 03:00:00,2025-06-02 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-06-02,2025-06-03 14:09:13.036,2025-06-03 12:09:13.036
