data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-02-07,00:00 - 00:15,-23.061,-46.126,-46.126,2025-02-07 00:15:00,2025-02-06 23:15:00,00:00 - 00:15,23:00 - 23:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,00:15 - 00:30,-43.419,-89.683,-89.683,2025-02-07 00:30:00,2025-02-06 23:30:00,00:15 - 00:30,23:15 - 23:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,00:30 - 00:45,-14.291,-39.023,-41.69,2025-02-07 00:45:00,2025-02-06 23:45:00,00:30 - 00:45,23:30 - 23:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,00:45 - 01:00,19.376,-6.29,-6.29,2025-02-07 01:00:00,2025-02-07 00:00:00,00:45 - 01:00,23:45 - 24:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,01:00 - 01:15,7.735,-21.635,-26.885,2025-02-07 01:15:00,2025-02-07 00:15:00,01:00 - 01:15,00:00 - 00:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,01:15 - 01:30,-16.964,-41.079,-46.412,2025-02-07 01:30:00,2025-02-07 00:30:00,01:15 - 01:30,00:15 - 00:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,01:30 - 01:45,-0.589,-32.465,-32.465,2025-02-07 01:45:00,2025-02-07 00:45:00,01:30 - 01:45,00:30 - 00:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,01:45 - 02:00,4.281,-20.298,-20.298,2025-02-07 02:00:00,2025-02-07 01:00:00,01:45 - 02:00,00:45 - 01:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,02:00 - 02:15,-10.782,-13.864,-13.864,2025-02-07 02:15:00,2025-02-07 01:15:00,02:00 - 02:15,01:00 - 01:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,02:15 - 02:30,-11.84,22.147,22.147,2025-02-07 02:30:00,2025-02-07 01:30:00,02:15 - 02:30,01:15 - 01:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,02:30 - 02:45,-4.84,12.243,12.243,2025-02-07 02:45:00,2025-02-07 01:45:00,02:30 - 02:45,01:30 - 01:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,02:45 - 03:00,-10.34,40.917,40.917,2025-02-07 03:00:00,2025-02-07 02:00:00,02:45 - 03:00,01:45 - 02:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,03:00 - 03:15,-12.829,21.33,21.33,2025-02-07 03:15:00,2025-02-07 02:15:00,03:00 - 03:15,02:00 - 02:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,03:15 - 03:30,-3.441,24.522,24.522,2025-02-07 03:30:00,2025-02-07 02:30:00,03:15 - 03:30,02:15 - 02:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,03:30 - 03:45,-3.815,15.612,15.612,2025-02-07 03:45:00,2025-02-07 02:45:00,03:30 - 03:45,02:30 - 02:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,03:45 - 04:00,-25.845,-8.806,-8.806,2025-02-07 04:00:00,2025-02-07 03:00:00,03:45 - 04:00,02:45 - 03:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,04:00 - 04:15,-22.75,11.635,11.635,2025-02-07 04:15:00,2025-02-07 03:15:00,04:00 - 04:15,03:00 - 03:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,04:15 - 04:30,-20.249,16.866,16.866,2025-02-07 04:30:00,2025-02-07 03:30:00,04:15 - 04:30,03:15 - 03:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,04:30 - 04:45,-65.247,-31.283,-31.283,2025-02-07 04:45:00,2025-02-07 03:45:00,04:30 - 04:45,03:30 - 03:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,04:45 - 05:00,-110.247,-41.942,-41.942,2025-02-07 05:00:00,2025-02-07 04:00:00,04:45 - 05:00,03:45 - 04:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,05:00 - 05:15,-47.153,98.825,98.825,2025-02-07 05:15:00,2025-02-07 04:15:00,05:00 - 05:15,04:00 - 04:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,05:15 - 05:30,-6.561,60.187,60.187,2025-02-07 05:30:00,2025-02-07 04:30:00,05:15 - 05:30,04:15 - 04:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,05:30 - 05:45,-73.624,-28.305,-28.305,2025-02-07 05:45:00,2025-02-07 04:45:00,05:30 - 05:45,04:30 - 04:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,05:45 - 06:00,-81.012,-35.549,-35.549,2025-02-07 06:00:00,2025-02-07 05:00:00,05:45 - 06:00,04:45 - 05:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,06:00 - 06:15,-36.439,70.275,70.275,2025-02-07 06:15:00,2025-02-07 05:15:00,06:00 - 06:15,05:00 - 05:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,06:15 - 06:30,-93.049,12.328,12.328,2025-02-07 06:30:00,2025-02-07 05:30:00,06:15 - 06:30,05:15 - 05:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,06:30 - 06:45,-215.485,-106.263,-106.263,2025-02-07 06:45:00,2025-02-07 05:45:00,06:30 - 06:45,05:30 - 05:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,06:45 - 07:00,-258.531,-152.558,-152.558,2025-02-07 07:00:00,2025-02-07 06:00:00,06:45 - 07:00,05:45 - 06:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,07:00 - 07:15,-252.823,-85.699,-85.699,2025-02-07 07:15:00,2025-02-07 06:15:00,07:00 - 07:15,06:00 - 06:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,07:15 - 07:30,-208.249,-43.364,-43.364,2025-02-07 07:30:00,2025-02-07 06:30:00,07:15 - 07:30,06:15 - 06:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,07:30 - 07:45,-186.501,-31.103,-31.103,2025-02-07 07:45:00,2025-02-07 06:45:00,07:30 - 07:45,06:30 - 06:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,07:45 - 08:00,-189.326,-56.534,-56.534,2025-02-07 08:00:00,2025-02-07 07:00:00,07:45 - 08:00,06:45 - 07:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,08:00 - 08:15,-87.08,-16.629,-16.629,2025-02-07 08:15:00,2025-02-07 07:15:00,08:00 - 08:15,07:00 - 07:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,08:15 - 08:30,27.994,44.23,44.23,2025-02-07 08:30:00,2025-02-07 07:30:00,08:15 - 08:30,07:15 - 07:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,08:30 - 08:45,79.245,42.546,42.546,2025-02-07 08:45:00,2025-02-07 07:45:00,08:30 - 08:45,07:30 - 07:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,08:45 - 09:00,131.87,68.185,68.185,2025-02-07 09:00:00,2025-02-07 08:00:00,08:45 - 09:00,07:45 - 08:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,09:00 - 09:15,97.895,32.437,32.437,2025-02-07 09:15:00,2025-02-07 08:15:00,09:00 - 09:15,08:00 - 08:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,09:15 - 09:30,87.839,64.256,64.256,2025-02-07 09:30:00,2025-02-07 08:30:00,09:15 - 09:30,08:15 - 08:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,09:30 - 09:45,249.511,126.274,126.279,2025-02-07 09:45:00,2025-02-07 08:45:00,09:30 - 09:45,08:30 - 08:45,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,09:45 - 10:00,331.883,253.132,253.132,2025-02-07 10:00:00,2025-02-07 09:00:00,09:45 - 10:00,08:45 - 09:00,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,10:00 - 10:15,165.184,-30.873,-30.871,2025-02-07 10:15:00,2025-02-07 09:15:00,10:00 - 10:15,09:00 - 09:15,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
2025-02-07,10:15 - 10:30,113.631,20.034,20.034,2025-02-07 10:30:00,2025-02-07 09:30:00,10:15 - 10:30,09:15 - 09:30,2025-02-07,2025-04-16 14:25:11.034,2025-04-16 12:25:11.034
