data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-07-21,00:00 - 00:15,-159.996,-168.595,-173.754,2024-07-21 00:15:00,2024-07-20 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,00:15 - 00:30,-202.542,-199.612,-201.154,2024-07-21 00:30:00,2024-07-20 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,00:30 - 00:45,-197.794,-158.894,-158.713,2024-07-21 00:45:00,2024-07-20 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,00:45 - 01:00,-191.793,-135.597,-134.612,2024-07-21 01:00:00,2024-07-20 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,01:00 - 01:15,-223.64,-208.027,-207.458,2024-07-21 01:15:00,2024-07-20 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,01:15 - 01:30,-236.113,-202.219,-201.622,2024-07-21 01:30:00,2024-07-20 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,01:30 - 01:45,-205.739,-142.957,-141.19,2024-07-21 01:45:00,2024-07-20 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,01:45 - 02:00,-236.384,-170.06,-166.871,2024-07-21 02:00:00,2024-07-21 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,02:00 - 02:15,-248.781,-187.941,-183.066,2024-07-21 02:15:00,2024-07-21 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,02:15 - 02:30,-206.78,-165.329,-165.949,2024-07-21 02:30:00,2024-07-21 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,02:30 - 02:45,-195.531,-147.758,-147.986,2024-07-21 02:45:00,2024-07-21 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,02:45 - 03:00,-204.188,-144.863,-145.796,2024-07-21 03:00:00,2024-07-21 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,03:00 - 03:15,-212.72,-158.442,-159.308,2024-07-21 03:15:00,2024-07-21 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,03:15 - 03:30,-206.471,-158.983,-159.146,2024-07-21 03:30:00,2024-07-21 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,03:30 - 03:45,-187.096,-144.06,-147.241,2024-07-21 03:45:00,2024-07-21 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,03:45 - 04:00,-159.474,-155.387,-155.483,2024-07-21 04:00:00,2024-07-21 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
2024-07-21,04:00 - 04:15,-185.851,-250.884,-253.591,2024-07-21 04:15:00,2024-07-21 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-07-21,2025-03-16 11:32:21.719,2025-03-16 10:32:21.719
