data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-03-05,00:00 - 00:15,210.376,67.784,73.238,2025-03-05 00:15:00,2025-03-04 23:15:00,00:00 - 00:15,23:00 - 23:15,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,00:15 - 00:30,94.174,-7.326,-7.326,2025-03-05 00:30:00,2025-03-04 23:30:00,00:15 - 00:30,23:15 - 23:30,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,00:30 - 00:45,162.134,60.57,60.57,2025-03-05 00:45:00,2025-03-04 23:45:00,00:30 - 00:45,23:30 - 23:45,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,00:45 - 01:00,192.609,123.9,123.9,2025-03-05 01:00:00,2025-03-05 00:00:00,00:45 - 01:00,23:45 - 24:00,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,01:00 - 01:15,179.201,55.104,55.104,2025-03-05 01:15:00,2025-03-05 00:15:00,01:00 - 01:15,00:00 - 00:15,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,01:15 - 01:30,161.451,17.177,17.177,2025-03-05 01:30:00,2025-03-05 00:30:00,01:15 - 01:30,00:15 - 00:30,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,01:30 - 01:45,161.201,48.609,48.609,2025-03-05 01:45:00,2025-03-05 00:45:00,01:30 - 01:45,00:30 - 00:45,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,01:45 - 02:00,159.851,111.538,111.538,2025-03-05 02:00:00,2025-03-05 01:00:00,01:45 - 02:00,00:45 - 01:00,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,02:00 - 02:15,158.502,101.178,101.178,2025-03-05 02:15:00,2025-03-05 01:15:00,02:00 - 02:15,01:00 - 01:15,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,02:15 - 02:30,158.502,123.873,123.873,2025-03-05 02:30:00,2025-03-05 01:30:00,02:15 - 02:30,01:15 - 01:30,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,02:30 - 02:45,158.502,105.25,105.25,2025-03-05 02:45:00,2025-03-05 01:45:00,02:30 - 02:45,01:30 - 01:45,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,02:45 - 03:00,158.502,54.298,54.297,2025-03-05 03:00:00,2025-03-05 02:00:00,02:45 - 03:00,01:45 - 02:00,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,03:00 - 03:15,158.51,4.857,4.857,2025-03-05 03:15:00,2025-03-05 02:15:00,03:00 - 03:15,02:00 - 02:15,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
2025-03-05,03:15 - 03:30,158.517,44.409,44.409,2025-03-05 03:30:00,2025-03-05 02:30:00,03:15 - 03:30,02:15 - 02:30,2025-03-05,2025-07-16 10:45:20.946,2025-07-16 08:45:20.946
