data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-10-07,00:00 - 00:15,278.999,99.175,99.27,2024-10-07 00:15:00,2024-10-06 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,00:15 - 00:30,187.735,39.522,36.333,2024-10-07 00:30:00,2024-10-06 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,00:30 - 00:45,204.702,66.246,69.786,2024-10-07 00:45:00,2024-10-06 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,00:45 - 01:00,236.982,65.499,83.312,2024-10-07 01:00:00,2024-10-06 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,01:00 - 01:15,205.304,9.052,11.465,2024-10-07 01:15:00,2024-10-06 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,01:15 - 01:30,155.029,-12.626,-12.845,2024-10-07 01:30:00,2024-10-06 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,01:30 - 01:45,173.53,-0.604,-0.41,2024-10-07 01:45:00,2024-10-06 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,01:45 - 02:00,193.03,29.318,35.654,2024-10-07 02:00:00,2024-10-07 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,02:00 - 02:15,178.252,2.363,3.253,2024-10-07 02:15:00,2024-10-07 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,02:15 - 02:30,182.502,15.903,16.272,2024-10-07 02:30:00,2024-10-07 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,02:30 - 02:45,189.377,23.306,23.142,2024-10-07 02:45:00,2024-10-07 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,02:45 - 03:00,185.502,34.506,35.261,2024-10-07 03:00:00,2024-10-07 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,03:00 - 03:15,179.932,29.288,30.245,2024-10-07 03:15:00,2024-10-07 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,03:15 - 03:30,183.181,29.916,30.287,2024-10-07 03:30:00,2024-10-07 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,03:30 - 03:45,183.432,49.152,49.443,2024-10-07 03:45:00,2024-10-07 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,03:45 - 04:00,179.719,47.909,48.267,2024-10-07 04:00:00,2024-10-07 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,04:00 - 04:15,192.365,49.749,51.029,2024-10-07 04:15:00,2024-10-07 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,04:15 - 04:30,191.488,44.45,44.4,2024-10-07 04:30:00,2024-10-07 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,04:30 - 04:45,179.941,30.782,30.545,2024-10-07 04:45:00,2024-10-07 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,04:45 - 05:00,153.391,13.483,13.334,2024-10-07 05:00:00,2024-10-07 03:00:00,04:45 - 05:00,02:45 - 03:00,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
2024-10-07,05:00 - 05:15,231.967,99.069,100.455,2024-10-07 05:15:00,2024-10-07 03:15:00,05:00 - 05:15,03:00 - 03:15,2024-10-07,2025-06-16 10:30:14.396,2025-06-16 08:30:14.396
