data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-09-27,00:00 - 00:15,289.246,159.719,157.361,2024-09-27 00:15:00,2024-09-26 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,00:15 - 00:30,263.997,121.449,114.718,2024-09-27 00:30:00,2024-09-26 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,00:30 - 00:45,263.997,58.15,56.609,2024-09-27 00:45:00,2024-09-26 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,00:45 - 01:00,263.997,18.313,17.503,2024-09-27 01:00:00,2024-09-26 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,01:00 - 01:15,201.337,-23.705,-33.729,2024-09-27 01:15:00,2024-09-26 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,01:15 - 01:30,203.837,19.425,17.578,2024-09-27 01:30:00,2024-09-26 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,01:30 - 01:45,203.962,59.131,59.093,2024-09-27 01:45:00,2024-09-26 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,01:45 - 02:00,204.962,88.706,88.69,2024-09-27 02:00:00,2024-09-27 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,02:00 - 02:15,157.555,102.977,102.79,2024-09-27 02:15:00,2024-09-27 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,02:15 - 02:30,155.055,107.429,107.362,2024-09-27 02:30:00,2024-09-27 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
2024-09-27,02:30 - 02:45,155.055,137.467,137.181,2024-09-27 02:45:00,2024-09-27 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-09-27,2025-05-15 11:25:15.522,2025-05-15 09:25:15.522
