data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-10-02,00:00 - 00:15,-57.914,-146.874,-140.223,2024-10-02 00:15:00,2024-10-01 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,00:15 - 00:30,-13.261,-50.516,-50.818,2024-10-02 00:30:00,2024-10-01 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,00:30 - 00:45,22.147,-13.545,-11.248,2024-10-02 00:45:00,2024-10-01 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,00:45 - 01:00,12.148,-42.291,-23.114,2024-10-02 01:00:00,2024-10-01 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,01:00 - 01:15,41.184,-84.583,-84.456,2024-10-02 01:15:00,2024-10-01 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,01:15 - 01:30,46.02,-62.464,-62.211,2024-10-02 01:30:00,2024-10-01 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,01:30 - 01:45,73.279,-33.651,-32.815,2024-10-02 01:45:00,2024-10-01 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,01:45 - 02:00,61.916,-59.809,-41.968,2024-10-02 02:00:00,2024-10-02 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,02:00 - 02:15,61.19,-59.976,-57.706,2024-10-02 02:15:00,2024-10-02 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,02:15 - 02:30,80.463,-34.132,-33.7,2024-10-02 02:30:00,2024-10-02 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,02:30 - 02:45,76.601,5.847,11.003,2024-10-02 02:45:00,2024-10-02 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,02:45 - 03:00,63.311,48.445,46.373,2024-10-02 03:00:00,2024-10-02 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,03:00 - 03:15,68.897,36.28,35.611,2024-10-02 03:15:00,2024-10-02 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,03:15 - 03:30,84.157,33.757,30.253,2024-10-02 03:30:00,2024-10-02 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,03:30 - 03:45,74.794,0.423,-1.739,2024-10-02 03:45:00,2024-10-02 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,03:45 - 04:00,-19.629,-7.044,-9.411,2024-10-02 04:00:00,2024-10-02 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,04:00 - 04:15,-15.099,56.372,61.373,2024-10-02 04:15:00,2024-10-02 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,04:15 - 04:30,67.163,-50.112,-48.984,2024-10-02 04:30:00,2024-10-02 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,04:30 - 04:45,34.301,-73.363,-73.695,2024-10-02 04:45:00,2024-10-02 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,04:45 - 05:00,-5.388,-76.119,-80.591,2024-10-02 05:00:00,2024-10-02 03:00:00,04:45 - 05:00,02:45 - 03:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,05:00 - 05:15,115.707,77.491,79.924,2024-10-02 05:15:00,2024-10-02 03:15:00,05:00 - 05:15,03:00 - 03:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,05:15 - 05:30,185.926,73.242,68.364,2024-10-02 05:30:00,2024-10-02 03:30:00,05:15 - 05:30,03:15 - 03:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,05:30 - 05:45,117.675,-12.098,-17.808,2024-10-02 05:45:00,2024-10-02 03:45:00,05:30 - 05:45,03:30 - 03:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,05:45 - 06:00,46.8,-56.817,-61.428,2024-10-02 06:00:00,2024-10-02 04:00:00,05:45 - 06:00,03:45 - 04:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,06:00 - 06:15,22.204,-139.696,-137.012,2024-10-02 06:15:00,2024-10-02 04:15:00,06:00 - 06:15,04:00 - 04:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,06:15 - 06:30,-41.149,-168.709,-172.147,2024-10-02 06:30:00,2024-10-02 04:30:00,06:15 - 06:30,04:15 - 04:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,06:30 - 06:45,-179.148,-242.06,-241.563,2024-10-02 06:45:00,2024-10-02 04:45:00,06:30 - 06:45,04:30 - 04:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,06:45 - 07:00,-251.608,-304.566,-304.481,2024-10-02 07:00:00,2024-10-02 05:00:00,06:45 - 07:00,04:45 - 05:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,07:00 - 07:15,-238.965,-271.191,-267.192,2024-10-02 07:15:00,2024-10-02 05:15:00,07:00 - 07:15,05:00 - 05:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,07:15 - 07:30,-211.529,-235.172,-236.796,2024-10-02 07:30:00,2024-10-02 05:30:00,07:15 - 07:30,05:15 - 05:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,07:30 - 07:45,-201.906,-230.203,-229.774,2024-10-02 07:45:00,2024-10-02 05:45:00,07:30 - 07:45,05:30 - 05:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,07:45 - 08:00,-186.486,-198.29,-198.253,2024-10-02 08:00:00,2024-10-02 06:00:00,07:45 - 08:00,05:45 - 06:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,08:00 - 08:15,-161.727,-142.453,-142.457,2024-10-02 08:15:00,2024-10-02 06:15:00,08:00 - 08:15,06:00 - 06:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,08:15 - 08:30,-141.715,-107.905,-108.407,2024-10-02 08:30:00,2024-10-02 06:30:00,08:15 - 08:30,06:15 - 06:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,08:30 - 08:45,-121.715,-76.932,-76.982,2024-10-02 08:45:00,2024-10-02 06:45:00,08:30 - 08:45,06:30 - 06:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,08:45 - 09:00,-108.296,-20.891,-20.967,2024-10-02 09:00:00,2024-10-02 07:00:00,08:45 - 09:00,06:45 - 07:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,09:00 - 09:15,-124.867,-103.707,-102.912,2024-10-02 09:15:00,2024-10-02 07:15:00,09:00 - 09:15,07:00 - 07:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,09:15 - 09:30,-108.477,-100.287,-102.592,2024-10-02 09:30:00,2024-10-02 07:30:00,09:15 - 09:30,07:15 - 07:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,09:30 - 09:45,-37.449,-45.803,-32.488,2024-10-02 09:45:00,2024-10-02 07:45:00,09:30 - 09:45,07:30 - 07:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,09:45 - 10:00,25.542,-25.015,-25.087,2024-10-02 10:00:00,2024-10-02 08:00:00,09:45 - 10:00,07:45 - 08:00,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,10:00 - 10:15,47.106,-62.514,-71.574,2024-10-02 10:15:00,2024-10-02 08:15:00,10:00 - 10:15,08:00 - 08:15,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,10:15 - 10:30,-6.072,-54.43,-60.212,2024-10-02 10:30:00,2024-10-02 08:30:00,10:15 - 10:30,08:15 - 08:30,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
2024-10-02,10:30 - 10:45,-4.603,-91.809,-98.828,2024-10-02 10:45:00,2024-10-02 08:45:00,10:30 - 10:45,08:30 - 08:45,2024-10-02,2025-06-16 10:25:19.920,2025-06-16 08:25:19.920
