data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-10-24,00:00 - 00:15,194.916,218.875,216.17,2024-10-24 00:15:00,2024-10-23 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,00:15 - 00:30,216.056,163.031,164.105,2024-10-24 00:30:00,2024-10-23 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,00:30 - 00:45,135.546,100.76,99.406,2024-10-24 00:45:00,2024-10-23 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,00:45 - 01:00,152.647,140.035,133.784,2024-10-24 01:00:00,2024-10-23 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,01:00 - 01:15,168.97,113.735,93.798,2024-10-24 01:15:00,2024-10-23 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,01:15 - 01:30,132.97,77.2,74.858,2024-10-24 01:30:00,2024-10-23 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,01:30 - 01:45,149.22,64.269,64.269,2024-10-24 01:45:00,2024-10-23 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,01:45 - 02:00,168.809,71.357,71.357,2024-10-24 02:00:00,2024-10-24 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,02:00 - 02:15,146.126,43.154,43.154,2024-10-24 02:15:00,2024-10-24 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,02:15 - 02:30,116.105,27.585,24.855,2024-10-24 02:30:00,2024-10-24 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,02:30 - 02:45,117.98,31.261,31.089,2024-10-24 02:45:00,2024-10-24 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,02:45 - 03:00,119.73,3.831,3.919,2024-10-24 03:00:00,2024-10-24 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,03:00 - 03:15,127.114,-12.219,-12.089,2024-10-24 03:15:00,2024-10-24 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,03:15 - 03:30,134.248,2.52,2.45,2024-10-24 03:30:00,2024-10-24 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,03:30 - 03:45,135.498,-7.421,-8.615,2024-10-24 03:45:00,2024-10-24 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,03:45 - 04:00,130.498,-67.387,-77.818,2024-10-24 04:00:00,2024-10-24 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,04:00 - 04:15,148.206,-67.855,-67.944,2024-10-24 04:15:00,2024-10-24 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,04:15 - 04:30,160.041,-26.574,-26.454,2024-10-24 04:30:00,2024-10-24 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
2024-10-24,04:30 - 04:45,124.541,-43.551,-42.689,2024-10-24 04:45:00,2024-10-24 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-10-24,2025-06-16 10:46:16.615,2025-06-16 08:46:16.615
