data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-05-05,00:00 - 00:15,40.172,-89.546,-91.672,2025-05-05 00:15:00,2025-05-04 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,00:15 - 00:30,-82.449,-115.938,-115.938,2025-05-05 00:30:00,2025-05-04 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,00:30 - 00:45,-51.256,-59.375,-59.375,2025-05-05 00:45:00,2025-05-04 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,00:45 - 01:00,-88.475,-8.444,-8.444,2025-05-05 01:00:00,2025-05-04 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,01:00 - 01:15,-82.21,12.64,12.64,2025-05-05 01:15:00,2025-05-04 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,01:15 - 01:30,-34.788,57.022,57.022,2025-05-05 01:30:00,2025-05-04 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,01:30 - 01:45,-46.226,115.28,115.28,2025-05-05 01:45:00,2025-05-04 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,01:45 - 02:00,-66.074,89.152,89.152,2025-05-05 02:00:00,2025-05-05 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,02:00 - 02:15,-70.174,68.915,68.915,2025-05-05 02:15:00,2025-05-05 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,02:15 - 02:30,-70.86,30.909,30.909,2025-05-05 02:30:00,2025-05-05 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,02:30 - 02:45,-84.483,28.139,28.139,2025-05-05 02:45:00,2025-05-05 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,02:45 - 03:00,-93.797,29.047,29.047,2025-05-05 03:00:00,2025-05-05 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,03:00 - 03:15,-64.23,40.96,40.96,2025-05-05 03:15:00,2025-05-05 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,03:15 - 03:30,-37.849,53.644,53.644,2025-05-05 03:30:00,2025-05-05 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,03:30 - 03:45,-47.474,52.608,52.608,2025-05-05 03:45:00,2025-05-05 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,03:45 - 04:00,-79.473,44.965,44.965,2025-05-05 04:00:00,2025-05-05 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,04:00 - 04:15,-66.272,34.709,34.709,2025-05-05 04:15:00,2025-05-05 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
2025-05-05,04:15 - 04:30,-22.884,25.213,25.213,2025-05-05 04:30:00,2025-05-05 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-05-05,2025-07-16 12:59:21.581,2025-07-16 10:59:21.581
