data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-01-09,00:00 - 00:15,162.372,283.086,249.252,2025-01-09 00:15:00,2025-01-08 23:15:00,00:00 - 00:15,23:00 - 23:15,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,00:15 - 00:30,165.045,150.379,131.212,2025-01-09 00:30:00,2025-01-08 23:30:00,00:15 - 00:30,23:15 - 23:30,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,00:30 - 00:45,61.315,79.037,79.037,2025-01-09 00:45:00,2025-01-08 23:45:00,00:30 - 00:45,23:30 - 23:45,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,00:45 - 01:00,55.187,89.446,89.446,2025-01-09 01:00:00,2025-01-09 00:00:00,00:45 - 01:00,23:45 - 24:00,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,01:00 - 01:15,68.773,60.265,60.265,2025-01-09 01:15:00,2025-01-09 00:15:00,01:00 - 01:15,00:00 - 00:15,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,01:15 - 01:30,51.552,-29.985,-29.985,2025-01-09 01:30:00,2025-01-09 00:30:00,01:15 - 01:30,00:15 - 00:30,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,01:30 - 01:45,55.552,-27.922,-27.922,2025-01-09 01:45:00,2025-01-09 00:45:00,01:30 - 01:45,00:30 - 00:45,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,01:45 - 02:00,53.136,18.39,18.39,2025-01-09 02:00:00,2025-01-09 01:00:00,01:45 - 02:00,00:45 - 01:00,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,02:00 - 02:15,46.849,9.754,9.754,2025-01-09 02:15:00,2025-01-09 01:15:00,02:00 - 02:15,01:00 - 01:15,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,02:15 - 02:30,39.485,-23.843,-23.843,2025-01-09 02:30:00,2025-01-09 01:30:00,02:15 - 02:30,01:15 - 01:30,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,02:30 - 02:45,35.371,-21.654,-21.654,2025-01-09 02:45:00,2025-01-09 01:45:00,02:30 - 02:45,01:30 - 01:45,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,02:45 - 03:00,36.034,20.939,20.939,2025-01-09 03:00:00,2025-01-09 02:00:00,02:45 - 03:00,01:45 - 02:00,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,03:00 - 03:15,74.328,97.49,94.823,2025-01-09 03:15:00,2025-01-09 02:15:00,03:00 - 03:15,02:00 - 02:15,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,03:15 - 03:30,111.974,146.556,146.556,2025-01-09 03:30:00,2025-01-09 02:30:00,03:15 - 03:30,02:15 - 02:30,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,03:30 - 03:45,103.122,139.867,139.867,2025-01-09 03:45:00,2025-01-09 02:45:00,03:30 - 03:45,02:30 - 02:45,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,03:45 - 04:00,91.814,138.721,138.721,2025-01-09 04:00:00,2025-01-09 03:00:00,03:45 - 04:00,02:45 - 03:00,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,04:00 - 04:15,110.546,143.716,132.549,2025-01-09 04:15:00,2025-01-09 03:15:00,04:00 - 04:15,03:00 - 03:15,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
2025-01-09,04:15 - 04:30,120.359,111.967,111.967,2025-01-09 04:30:00,2025-01-09 03:30:00,04:15 - 04:30,03:15 - 03:30,2025-01-09,2025-05-15 12:43:19.894,2025-05-15 10:43:19.894
