data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-06-29,00:00 - 00:15,86.591,-34.45,-38.28,2025-06-29 00:15:00,2025-06-28 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,00:15 - 00:30,-76.231,-41.595,-41.595,2025-06-29 00:30:00,2025-06-28 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,00:30 - 00:45,-30.093,-4.336,-4.336,2025-06-29 00:45:00,2025-06-28 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,00:45 - 01:00,-6.021,11.579,11.579,2025-06-29 01:00:00,2025-06-28 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,01:00 - 01:15,-23.653,-24.448,-24.448,2025-06-29 01:15:00,2025-06-28 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,01:15 - 01:30,-24.981,-17.864,-17.864,2025-06-29 01:30:00,2025-06-28 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,01:30 - 01:45,45.409,7.444,7.444,2025-06-29 01:45:00,2025-06-28 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,01:45 - 02:00,47.893,74.883,74.883,2025-06-29 02:00:00,2025-06-29 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,02:00 - 02:15,8.4,-1.93,-1.93,2025-06-29 02:15:00,2025-06-29 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,02:15 - 02:30,-7.975,12.133,12.133,2025-06-29 02:30:00,2025-06-29 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,02:30 - 02:45,29.15,18.15,18.15,2025-06-29 02:45:00,2025-06-29 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,02:45 - 03:00,63.525,14.16,14.16,2025-06-29 03:00:00,2025-06-29 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,03:00 - 03:15,74.771,21.386,21.386,2025-06-29 03:15:00,2025-06-29 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,03:15 - 03:30,76.642,24.02,24.02,2025-06-29 03:30:00,2025-06-29 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,03:30 - 03:45,99.767,73.683,73.683,2025-06-29 03:45:00,2025-06-29 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,03:45 - 04:00,91.134,27.443,27.443,2025-06-29 04:00:00,2025-06-29 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,04:00 - 04:15,36.013,-84.766,-84.766,2025-06-29 04:15:00,2025-06-29 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,04:15 - 04:30,17.275,-78.021,-78.021,2025-06-29 04:30:00,2025-06-29 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,04:30 - 04:45,70.9,-78.774,-78.774,2025-06-29 04:45:00,2025-06-29 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
2025-06-29,04:45 - 05:00,59.702,-73.713,-73.713,2025-06-29 05:00:00,2025-06-29 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-06-29,2025-06-30 14:22:20.585,2025-06-30 12:22:20.585
