data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-08-19,00:00 - 00:15,-238.68,-211.79,-200.021,2024-08-19 00:15:00,2024-08-18 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,00:15 - 00:30,-208.532,-228.352,-229.525,2024-08-19 00:30:00,2024-08-18 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,00:30 - 00:45,-161.409,-122.339,-122.585,2024-08-19 00:45:00,2024-08-18 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,00:45 - 01:00,-129.285,-65.865,-65.945,2024-08-19 01:00:00,2024-08-18 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,01:00 - 01:15,-106.368,-147.549,-156.045,2024-08-19 01:15:00,2024-08-18 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,01:15 - 01:30,-109.169,-199.23,-203.551,2024-08-19 01:30:00,2024-08-18 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,01:30 - 01:45,-80.171,-167.927,-167.49,2024-08-19 01:45:00,2024-08-18 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,01:45 - 02:00,-82.421,-117.685,-111.77,2024-08-19 02:00:00,2024-08-19 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,02:00 - 02:15,-97.861,-105.792,-102.583,2024-08-19 02:15:00,2024-08-19 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,02:15 - 02:30,-89.235,-61.119,-60.717,2024-08-19 02:30:00,2024-08-19 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,02:30 - 02:45,-76.234,-15.911,-15.971,2024-08-19 02:45:00,2024-08-19 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,02:45 - 03:00,-81.029,9.267,9.338,2024-08-19 03:00:00,2024-08-19 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,03:00 - 03:15,-98.246,9.997,11.464,2024-08-19 03:15:00,2024-08-19 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,03:15 - 03:30,-82.373,-12.223,-12.443,2024-08-19 03:30:00,2024-08-19 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,03:30 - 03:45,-71.746,-14.863,-14.963,2024-08-19 03:45:00,2024-08-19 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,03:45 - 04:00,-59.996,-11.902,-11.935,2024-08-19 04:00:00,2024-08-19 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,04:00 - 04:15,-52.259,-28.717,-28.97,2024-08-19 04:15:00,2024-08-19 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,04:15 - 04:30,-72.695,-39.359,-42.23,2024-08-19 04:30:00,2024-08-19 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,04:30 - 04:45,-74.319,-12.595,-14.642,2024-08-19 04:45:00,2024-08-19 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,04:45 - 05:00,-75.945,-42.6,-47.013,2024-08-19 05:00:00,2024-08-19 03:00:00,04:45 - 05:00,02:45 - 03:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,05:00 - 05:15,-18.575,48.952,47.119,2024-08-19 05:15:00,2024-08-19 03:15:00,05:00 - 05:15,03:00 - 03:15,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,05:15 - 05:30,20.423,76.57,76.48,2024-08-19 05:30:00,2024-08-19 03:30:00,05:15 - 05:30,03:15 - 03:30,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,05:30 - 05:45,-31.202,24.258,24.249,2024-08-19 05:45:00,2024-08-19 03:45:00,05:30 - 05:45,03:30 - 03:45,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
2024-08-19,05:45 - 06:00,-99.931,-42.403,-42.323,2024-08-19 06:00:00,2024-08-19 04:00:00,05:45 - 06:00,03:45 - 04:00,2024-08-19,2025-04-16 11:38:12.180,2025-04-16 09:38:12.180
