data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2024-09-17,00:00 - 00:15,199.481,58.681,58.127,2024-09-17 00:15:00,2024-09-16 22:15:00,00:00 - 00:15,22:00 - 22:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,00:15 - 00:30,256.355,138.33,134.92,2024-09-17 00:30:00,2024-09-16 22:30:00,00:15 - 00:30,22:15 - 22:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,00:30 - 00:45,296.115,193.548,192.214,2024-09-17 00:45:00,2024-09-16 22:45:00,00:30 - 00:45,22:30 - 22:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,00:45 - 01:00,318.175,214.417,213.724,2024-09-17 01:00:00,2024-09-16 23:00:00,00:45 - 01:00,22:45 - 23:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,01:00 - 01:15,329.234,181.848,181.405,2024-09-17 01:15:00,2024-09-16 23:15:00,01:00 - 01:15,23:00 - 23:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,01:15 - 01:30,306.486,160.601,160.94,2024-09-17 01:30:00,2024-09-16 23:30:00,01:15 - 01:30,23:15 - 23:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,01:30 - 01:45,339.988,184.156,185.307,2024-09-17 01:45:00,2024-09-16 23:45:00,01:30 - 01:45,23:30 - 23:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,01:45 - 02:00,286.877,186.971,187.465,2024-09-17 02:00:00,2024-09-17 00:00:00,01:45 - 02:00,23:45 - 24:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,02:00 - 02:15,293.718,146.53,149.817,2024-09-17 02:15:00,2024-09-17 00:15:00,02:00 - 02:15,00:00 - 00:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,02:15 - 02:30,320.469,102.903,103.981,2024-09-17 02:30:00,2024-09-17 00:30:00,02:15 - 02:30,00:15 - 00:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,02:30 - 02:45,302.968,66.359,64.603,2024-09-17 02:45:00,2024-09-17 00:45:00,02:30 - 02:45,00:30 - 00:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,02:45 - 03:00,287.969,62.934,60.542,2024-09-17 03:00:00,2024-09-17 01:00:00,02:45 - 03:00,00:45 - 01:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,03:00 - 03:15,292.266,42.418,40.62,2024-09-17 03:15:00,2024-09-17 01:15:00,03:00 - 03:15,01:00 - 01:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,03:15 - 03:30,292.765,6.689,2.364,2024-09-17 03:30:00,2024-09-17 01:30:00,03:15 - 03:30,01:15 - 01:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,03:30 - 03:45,280.391,-35.767,-38.791,2024-09-17 03:45:00,2024-09-17 01:45:00,03:30 - 03:45,01:30 - 01:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,03:45 - 04:00,255.516,-50.382,-57.581,2024-09-17 04:00:00,2024-09-17 02:00:00,03:45 - 04:00,01:45 - 02:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,04:00 - 04:15,263.0,-36.292,-35.372,2024-09-17 04:15:00,2024-09-17 02:15:00,04:00 - 04:15,02:00 - 02:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,04:15 - 04:30,271.231,-27.886,-26.924,2024-09-17 04:30:00,2024-09-17 02:30:00,04:15 - 04:30,02:15 - 02:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,04:30 - 04:45,229.23,-61.396,-59.956,2024-09-17 04:45:00,2024-09-17 02:45:00,04:30 - 04:45,02:30 - 02:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,04:45 - 05:00,199.729,-102.002,-99.427,2024-09-17 05:00:00,2024-09-17 03:00:00,04:45 - 05:00,02:45 - 03:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,05:00 - 05:15,228.721,-18.565,-14.641,2024-09-17 05:15:00,2024-09-17 03:15:00,05:00 - 05:15,03:00 - 03:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,05:15 - 05:30,226.711,-13.021,-13.149,2024-09-17 05:30:00,2024-09-17 03:30:00,05:15 - 05:30,03:15 - 03:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,05:30 - 05:45,153.958,-135.527,-137.647,2024-09-17 05:45:00,2024-09-17 03:45:00,05:30 - 05:45,03:30 - 03:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,05:45 - 06:00,128.773,-163.915,-167.187,2024-09-17 06:00:00,2024-09-17 04:00:00,05:45 - 06:00,03:45 - 04:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,06:00 - 06:15,156.399,-59.665,-49.237,2024-09-17 06:15:00,2024-09-17 04:15:00,06:00 - 06:15,04:00 - 04:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,06:15 - 06:30,117.151,-84.408,-83.941,2024-09-17 06:30:00,2024-09-17 04:30:00,06:15 - 06:30,04:15 - 04:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,06:30 - 06:45,24.337,-177.838,-178.261,2024-09-17 06:45:00,2024-09-17 04:45:00,06:30 - 06:45,04:30 - 04:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,06:45 - 07:00,-12.538,-219.399,-219.716,2024-09-17 07:00:00,2024-09-17 05:00:00,06:45 - 07:00,04:45 - 05:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,07:00 - 07:15,38.444,-245.36,-247.459,2024-09-17 07:15:00,2024-09-17 05:15:00,07:00 - 07:15,05:00 - 05:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,07:15 - 07:30,98.168,-185.353,-189.81,2024-09-17 07:30:00,2024-09-17 05:30:00,07:15 - 07:30,05:15 - 05:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,07:30 - 07:45,143.794,-110.569,-111.573,2024-09-17 07:45:00,2024-09-17 05:45:00,07:30 - 07:45,05:30 - 05:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,07:45 - 08:00,220.045,-25.642,-26.02,2024-09-17 08:00:00,2024-09-17 06:00:00,07:45 - 08:00,05:45 - 06:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,08:00 - 08:15,125.655,-164.214,-167.626,2024-09-17 08:15:00,2024-09-17 06:15:00,08:00 - 08:15,06:00 - 06:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,08:15 - 08:30,57.015,-162.846,-171.575,2024-09-17 08:30:00,2024-09-17 06:30:00,08:15 - 08:30,06:15 - 06:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,08:30 - 08:45,188.14,-29.44,-30.687,2024-09-17 08:45:00,2024-09-17 06:45:00,08:30 - 08:45,06:30 - 06:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,08:45 - 09:00,243.283,58.357,54.933,2024-09-17 09:00:00,2024-09-17 07:00:00,08:45 - 09:00,06:45 - 07:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,09:00 - 09:15,152.427,-159.861,-164.035,2024-09-17 09:15:00,2024-09-17 07:15:00,09:00 - 09:15,07:00 - 07:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,09:15 - 09:30,126.553,-153.76,-170.85,2024-09-17 09:30:00,2024-09-17 07:30:00,09:15 - 09:30,07:15 - 07:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,09:30 - 09:45,239.928,37.738,53.67,2024-09-17 09:45:00,2024-09-17 07:45:00,09:30 - 09:45,07:30 - 07:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,09:45 - 10:00,305.91,140.019,140.608,2024-09-17 10:00:00,2024-09-17 08:00:00,09:45 - 10:00,07:45 - 08:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,10:00 - 10:15,189.77,-80.697,-89.908,2024-09-17 10:15:00,2024-09-17 08:15:00,10:00 - 10:15,08:00 - 08:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,10:15 - 10:30,112.148,-102.128,-103.987,2024-09-17 10:30:00,2024-09-17 08:30:00,10:15 - 10:30,08:15 - 08:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,10:30 - 10:45,195.025,-40.122,-40.228,2024-09-17 10:45:00,2024-09-17 08:45:00,10:30 - 10:45,08:30 - 08:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,10:45 - 11:00,144.021,-59.692,-42.801,2024-09-17 11:00:00,2024-09-17 09:00:00,10:45 - 11:00,08:45 - 09:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,11:00 - 11:15,66.263,-17.28,-16.237,2024-09-17 11:15:00,2024-09-17 09:15:00,11:00 - 11:15,09:00 - 09:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,11:15 - 11:30,92.696,-3.181,-0.586,2024-09-17 11:30:00,2024-09-17 09:30:00,11:15 - 11:30,09:15 - 09:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,11:30 - 11:45,119.382,68.038,72.437,2024-09-17 11:45:00,2024-09-17 09:45:00,11:30 - 11:45,09:30 - 09:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,11:45 - 12:00,98.048,129.583,131.495,2024-09-17 12:00:00,2024-09-17 10:00:00,11:45 - 12:00,09:45 - 10:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,12:00 - 12:15,72.769,134.84,138.02,2024-09-17 12:15:00,2024-09-17 10:15:00,12:00 - 12:15,10:00 - 10:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,12:15 - 12:30,49.828,109.633,110.773,2024-09-17 12:30:00,2024-09-17 10:30:00,12:15 - 12:30,10:15 - 10:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,12:30 - 12:45,63.578,66.756,72.897,2024-09-17 12:45:00,2024-09-17 10:45:00,12:30 - 12:45,10:30 - 10:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,12:45 - 13:00,-17.316,154.562,157.71,2024-09-17 13:00:00,2024-09-17 11:00:00,12:45 - 13:00,10:45 - 11:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,13:00 - 13:15,41.785,237.658,231.28,2024-09-17 13:15:00,2024-09-17 11:15:00,13:00 - 13:15,11:00 - 11:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,13:15 - 13:30,122.032,150.69,171.575,2024-09-17 13:30:00,2024-09-17 11:30:00,13:15 - 13:30,11:15 - 11:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,13:30 - 13:45,141.782,141.556,142.518,2024-09-17 13:45:00,2024-09-17 11:45:00,13:30 - 13:45,11:30 - 11:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,13:45 - 14:00,167.856,123.34,123.43,2024-09-17 14:00:00,2024-09-17 12:00:00,13:45 - 14:00,11:45 - 12:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,14:00 - 14:15,174.97,125.646,141.983,2024-09-17 14:15:00,2024-09-17 12:15:00,14:00 - 14:15,12:00 - 12:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,14:15 - 14:30,118.603,41.497,48.693,2024-09-17 14:30:00,2024-09-17 12:30:00,14:15 - 14:30,12:15 - 12:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,14:30 - 14:45,13.238,-26.199,-25.832,2024-09-17 14:45:00,2024-09-17 12:45:00,14:30 - 14:45,12:30 - 12:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,14:45 - 15:00,-41.626,-60.805,-60.765,2024-09-17 15:00:00,2024-09-17 13:00:00,14:45 - 15:00,12:45 - 13:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,15:00 - 15:15,133.66,99.262,99.431,2024-09-17 15:15:00,2024-09-17 13:15:00,15:00 - 15:15,13:00 - 13:15,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,15:15 - 15:30,250.673,172.079,171.939,2024-09-17 15:30:00,2024-09-17 13:30:00,15:15 - 15:30,13:15 - 13:30,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,15:30 - 15:45,78.661,-23.969,-24.092,2024-09-17 15:45:00,2024-09-17 13:45:00,15:30 - 15:45,13:30 - 13:45,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
2024-09-17,15:45 - 16:00,-15.202,-114.141,-114.002,2024-09-17 16:00:00,2024-09-17 14:00:00,15:45 - 16:00,13:45 - 14:00,2024-09-17,2025-05-15 11:15:18.504,2025-05-15 09:15:18.504
