data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-07-24,00:00 - 00:15,-97.944,-227.431,-278.686,2025-07-24 00:15:00,2025-07-23 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,00:15 - 00:30,-134.327,-121.089,-186.13,2025-07-24 00:30:00,2025-07-23 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,00:30 - 00:45,-75.094,-105.684,-126.379,2025-07-24 00:45:00,2025-07-23 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,00:45 - 01:00,-89.455,-155.347,-153.074,2025-07-24 01:00:00,2025-07-23 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,01:00 - 01:15,-106.019,-227.468,-214.796,2025-07-24 01:15:00,2025-07-23 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,01:15 - 01:30,-84.159,-157.425,-158.457,2025-07-24 01:30:00,2025-07-23 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,01:30 - 01:45,-47.558,-104.893,-150.838,2025-07-24 01:45:00,2025-07-23 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,01:45 - 02:00,-5.183,-99.32,-124.245,2025-07-24 02:00:00,2025-07-24 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,02:00 - 02:15,-7.379,-178.072,-157.178,2025-07-24 02:15:00,2025-07-24 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,02:15 - 02:30,-38.476,-180.108,-153.63,2025-07-24 02:30:00,2025-07-24 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,02:30 - 02:45,-45.225,-204.712,-158.561,2025-07-24 02:45:00,2025-07-24 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,02:45 - 03:00,-31.978,-156.105,-111.477,2025-07-24 03:00:00,2025-07-24 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,03:00 - 03:15,-23.483,-134.643,-114.723,2025-07-24 03:15:00,2025-07-24 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,03:15 - 03:30,-9.108,-145.043,-111.489,2025-07-24 03:30:00,2025-07-24 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,03:30 - 03:45,-25.982,-172.048,-112.725,2025-07-24 03:45:00,2025-07-24 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,03:45 - 04:00,-36.607,-175.939,-96.739,2025-07-24 04:00:00,2025-07-24 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,04:00 - 04:15,-65.465,-134.24,-86.758,2025-07-24 04:15:00,2025-07-24 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,04:15 - 04:30,-74.323,-163.354,-173.636,2025-07-24 04:30:00,2025-07-24 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,04:30 - 04:45,-60.7,-159.38,-171.032,2025-07-24 04:45:00,2025-07-24 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,04:45 - 05:00,-36.146,-123.459,-88.688,2025-07-24 05:00:00,2025-07-24 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,05:00 - 05:15,-26.155,-112.591,-94.651,2025-07-24 05:15:00,2025-07-24 03:15:00,05:00 - 05:15,03:00 - 03:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,05:15 - 05:30,-45.968,-124.792,-110.918,2025-07-24 05:30:00,2025-07-24 03:30:00,05:15 - 05:30,03:15 - 03:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,05:30 - 05:45,-60.092,-135.197,-125.639,2025-07-24 05:45:00,2025-07-24 03:45:00,05:30 - 05:45,03:30 - 03:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,05:45 - 06:00,-66.343,-126.322,-125.505,2025-07-24 06:00:00,2025-07-24 04:00:00,05:45 - 06:00,03:45 - 04:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,06:00 - 06:15,-102.726,1.481,11.494,2025-07-24 06:15:00,2025-07-24 04:15:00,06:00 - 06:15,04:00 - 04:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,06:15 - 06:30,-143.986,-19.548,-41.179,2025-07-24 06:30:00,2025-07-24 04:30:00,06:15 - 06:30,04:15 - 04:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,06:30 - 06:45,-178.86,-58.652,-71.276,2025-07-24 06:45:00,2025-07-24 04:45:00,06:30 - 06:45,04:30 - 04:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,06:45 - 07:00,-209.883,-127.014,-109.729,2025-07-24 07:00:00,2025-07-24 05:00:00,06:45 - 07:00,04:45 - 05:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,07:00 - 07:15,-159.079,-98.83,-51.814,2025-07-24 07:15:00,2025-07-24 05:15:00,07:00 - 07:15,05:00 - 05:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,07:15 - 07:30,-198.609,-25.264,-14.583,2025-07-24 07:30:00,2025-07-24 05:30:00,07:15 - 07:30,05:15 - 05:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,07:30 - 07:45,-108.11,64.084,27.461,2025-07-24 07:45:00,2025-07-24 05:45:00,07:30 - 07:45,05:30 - 05:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,07:45 - 08:00,-100.685,114.021,67.443,2025-07-24 08:00:00,2025-07-24 06:00:00,07:45 - 08:00,05:45 - 06:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,08:00 - 08:15,-158.212,-35.69,-43.079,2025-07-24 08:15:00,2025-07-24 06:15:00,08:00 - 08:15,06:00 - 06:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,08:15 - 08:30,-104.914,-106.877,-81.91,2025-07-24 08:30:00,2025-07-24 06:30:00,08:15 - 08:30,06:15 - 06:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,08:30 - 08:45,8.711,-0.52,16.079,2025-07-24 08:45:00,2025-07-24 06:45:00,08:30 - 08:45,06:30 - 06:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,08:45 - 09:00,69.359,48.664,3.842,2025-07-24 09:00:00,2025-07-24 07:00:00,08:45 - 09:00,06:45 - 07:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,09:00 - 09:15,-111.562,-322.812,-386.605,2025-07-24 09:15:00,2025-07-24 07:15:00,09:00 - 09:15,07:00 - 07:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,09:15 - 09:30,-109.492,-248.254,-197.458,2025-07-24 09:30:00,2025-07-24 07:30:00,09:15 - 09:30,07:15 - 07:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,09:30 - 09:45,8.257,-202.292,-105.907,2025-07-24 09:45:00,2025-07-24 07:45:00,09:30 - 09:45,07:30 - 07:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,09:45 - 10:00,64.771,-71.867,-17.321,2025-07-24 10:00:00,2025-07-24 08:00:00,09:45 - 10:00,07:45 - 08:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,10:00 - 10:15,-10.213,-236.84,-220.444,2025-07-24 10:15:00,2025-07-24 08:15:00,10:00 - 10:15,08:00 - 08:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,10:15 - 10:30,-73.202,-279.186,-263.692,2025-07-24 10:30:00,2025-07-24 08:30:00,10:15 - 10:30,08:15 - 08:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,10:30 - 10:45,-74.951,-329.719,-338.592,2025-07-24 10:45:00,2025-07-24 08:45:00,10:30 - 10:45,08:30 - 08:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,10:45 - 11:00,-127.351,-328.932,-303.083,2025-07-24 11:00:00,2025-07-24 09:00:00,10:45 - 11:00,08:45 - 09:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,11:00 - 11:15,-144.379,-292.487,-253.357,2025-07-24 11:15:00,2025-07-24 09:15:00,11:00 - 11:15,09:00 - 09:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,11:15 - 11:30,-105.253,-249.081,-284.093,2025-07-24 11:30:00,2025-07-24 09:30:00,11:15 - 11:30,09:15 - 09:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,11:30 - 11:45,-60.752,-216.643,-224.161,2025-07-24 11:45:00,2025-07-24 09:45:00,11:30 - 11:45,09:30 - 09:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,11:45 - 12:00,-46.277,-214.768,-210.989,2025-07-24 12:00:00,2025-07-24 10:00:00,11:45 - 12:00,09:45 - 10:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,12:00 - 12:15,-95.802,-261.278,-283.052,2025-07-24 12:15:00,2025-07-24 10:15:00,12:00 - 12:15,10:00 - 10:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,12:15 - 12:30,-113.802,-286.038,-340.678,2025-07-24 12:30:00,2025-07-24 10:30:00,12:15 - 12:30,10:15 - 10:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,12:30 - 12:45,-99.053,-318.713,-324.441,2025-07-24 12:45:00,2025-07-24 10:45:00,12:30 - 12:45,10:30 - 10:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,12:45 - 13:00,-124.043,-349.648,-359.446,2025-07-24 13:00:00,2025-07-24 11:00:00,12:45 - 13:00,10:45 - 11:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,13:00 - 13:15,-135.161,-352.575,-414.273,2025-07-24 13:15:00,2025-07-24 11:15:00,13:00 - 13:15,11:00 - 11:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,13:15 - 13:30,-127.412,-354.088,-369.338,2025-07-24 13:30:00,2025-07-24 11:30:00,13:15 - 13:30,11:15 - 11:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,13:30 - 13:45,-123.662,-318.029,-330.976,2025-07-24 13:45:00,2025-07-24 11:45:00,13:30 - 13:45,11:30 - 11:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,13:45 - 14:00,-77.421,-214.209,-295.25,2025-07-24 14:00:00,2025-07-24 12:00:00,13:45 - 14:00,11:45 - 12:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,14:00 - 14:15,-30.315,-51.047,-126.306,2025-07-24 14:15:00,2025-07-24 12:15:00,14:00 - 14:15,12:00 - 12:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,14:15 - 14:30,-15.116,-98.42,-217.922,2025-07-24 14:30:00,2025-07-24 12:30:00,14:15 - 14:30,12:15 - 12:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,14:30 - 14:45,-11.453,-146.937,-247.144,2025-07-24 14:45:00,2025-07-24 12:45:00,14:30 - 14:45,12:30 - 12:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,14:45 - 15:00,-8.497,-170.307,-270.09,2025-07-24 15:00:00,2025-07-24 13:00:00,14:45 - 15:00,12:45 - 13:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,15:00 - 15:15,5.971,-100.81,-157.531,2025-07-24 15:15:00,2025-07-24 13:15:00,15:00 - 15:15,13:00 - 13:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,15:15 - 15:30,33.222,-126.494,-198.797,2025-07-24 15:30:00,2025-07-24 13:30:00,15:15 - 15:30,13:15 - 13:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,15:30 - 15:45,52.527,-161.607,-208.061,2025-07-24 15:45:00,2025-07-24 13:45:00,15:30 - 15:45,13:30 - 13:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,15:45 - 16:00,69.241,-247.893,-274.566,2025-07-24 16:00:00,2025-07-24 14:00:00,15:45 - 16:00,13:45 - 14:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,16:00 - 16:15,174.353,-139.41,-145.498,2025-07-24 16:15:00,2025-07-24 14:15:00,16:00 - 16:15,14:00 - 14:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,16:15 - 16:30,244.011,-106.853,-148.662,2025-07-24 16:30:00,2025-07-24 14:30:00,16:15 - 16:30,14:15 - 14:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,16:30 - 16:45,207.628,-81.614,-78.443,2025-07-24 16:45:00,2025-07-24 14:45:00,16:30 - 16:45,14:30 - 14:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,16:45 - 17:00,211.245,-90.67,-43.339,2025-07-24 17:00:00,2025-07-24 15:00:00,16:45 - 17:00,14:45 - 15:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,17:00 - 17:15,340.14,81.092,51.896,2025-07-24 17:15:00,2025-07-24 15:15:00,17:00 - 17:15,15:00 - 15:15,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,17:15 - 17:30,399.059,84.59,55.139,2025-07-24 17:30:00,2025-07-24 15:30:00,17:15 - 17:30,15:15 - 15:30,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,17:30 - 17:45,266.675,0.345,-27.71,2025-07-24 17:45:00,2025-07-24 15:45:00,17:30 - 17:45,15:30 - 15:45,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
2025-07-24,17:45 - 18:00,194.576,-32.048,-57.62,2025-07-24 18:00:00,2025-07-24 16:00:00,17:45 - 18:00,15:45 - 16:00,2025-07-24,2025-07-28 14:05:21.379,2025-07-28 12:05:21.379
