data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-07-16,00:00 - 00:15,95.133,133.264,165.77,2025-07-16 00:15:00,2025-07-15 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,00:15 - 00:30,-0.773,17.575,13.917,2025-07-16 00:30:00,2025-07-15 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,00:30 - 00:45,12.408,46.138,47.336,2025-07-16 00:45:00,2025-07-15 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,00:45 - 01:00,11.243,58.599,85.668,2025-07-16 01:00:00,2025-07-15 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,01:00 - 01:15,-22.602,-73.122,-59.828,2025-07-16 01:15:00,2025-07-15 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,01:15 - 01:30,-51.477,10.165,15.007,2025-07-16 01:30:00,2025-07-15 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,01:30 - 01:45,-7.852,73.748,23.384,2025-07-16 01:45:00,2025-07-15 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,01:45 - 02:00,42.978,102.405,37.557,2025-07-16 02:00:00,2025-07-16 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,02:00 - 02:15,34.433,18.585,-21.437,2025-07-16 02:15:00,2025-07-16 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,02:15 - 02:30,13.933,28.038,-63.882,2025-07-16 02:30:00,2025-07-16 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,02:30 - 02:45,25.807,-16.058,-86.617,2025-07-16 02:45:00,2025-07-16 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,02:45 - 03:00,36.329,-42.602,-48.892,2025-07-16 03:00:00,2025-07-16 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,03:00 - 03:15,23.851,-73.531,-60.659,2025-07-16 03:15:00,2025-07-16 01:15:00,03:00 - 03:15,01:00 - 01:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,03:15 - 03:30,-1.399,-90.659,-45.988,2025-07-16 03:30:00,2025-07-16 01:30:00,03:15 - 03:30,01:15 - 01:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,03:30 - 03:45,-4.649,-97.988,-48.792,2025-07-16 03:45:00,2025-07-16 01:45:00,03:30 - 03:45,01:30 - 01:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,03:45 - 04:00,-10.097,-86.609,-14.3,2025-07-16 04:00:00,2025-07-16 02:00:00,03:45 - 04:00,01:45 - 02:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,04:00 - 04:15,-10.421,-68.317,-23.686,2025-07-16 04:15:00,2025-07-16 02:15:00,04:00 - 04:15,02:00 - 02:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,04:15 - 04:30,6.704,-46.11,-40.109,2025-07-16 04:30:00,2025-07-16 02:30:00,04:15 - 04:30,02:15 - 02:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,04:30 - 04:45,19.329,-19.595,3.019,2025-07-16 04:45:00,2025-07-16 02:45:00,04:30 - 04:45,02:30 - 02:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,04:45 - 05:00,18.829,-2.935,12.893,2025-07-16 05:00:00,2025-07-16 03:00:00,04:45 - 05:00,02:45 - 03:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,05:00 - 05:15,37.264,33.776,-2.193,2025-07-16 05:15:00,2025-07-16 03:15:00,05:00 - 05:15,03:00 - 03:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,05:15 - 05:30,59.812,15.51,32.201,2025-07-16 05:30:00,2025-07-16 03:30:00,05:15 - 05:30,03:15 - 03:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,05:30 - 05:45,87.365,37.653,50.699,2025-07-16 05:45:00,2025-07-16 03:45:00,05:30 - 05:45,03:30 - 03:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,05:45 - 06:00,114.275,72.079,116.58,2025-07-16 06:00:00,2025-07-16 04:00:00,05:45 - 06:00,03:45 - 04:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,06:00 - 06:15,47.553,18.702,5.736,2025-07-16 06:15:00,2025-07-16 04:15:00,06:00 - 06:15,04:00 - 04:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,06:15 - 06:30,-64.902,5.776,-7.39,2025-07-16 06:30:00,2025-07-16 04:30:00,06:15 - 06:30,04:15 - 04:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,06:30 - 06:45,-129.026,21.018,45.185,2025-07-16 06:45:00,2025-07-16 04:45:00,06:30 - 06:45,04:30 - 04:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,06:45 - 07:00,-146.289,-10.731,48.204,2025-07-16 07:00:00,2025-07-16 05:00:00,06:45 - 07:00,04:45 - 05:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,07:00 - 07:15,-102.935,21.103,85.031,2025-07-16 07:15:00,2025-07-16 05:15:00,07:00 - 07:15,05:00 - 05:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,07:15 - 07:30,-55.566,79.423,149.69,2025-07-16 07:30:00,2025-07-16 05:30:00,07:15 - 07:30,05:15 - 05:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,07:30 - 07:45,-3.067,78.003,115.631,2025-07-16 07:45:00,2025-07-16 05:45:00,07:30 - 07:45,05:30 - 05:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,07:45 - 08:00,70.867,118.95,204.227,2025-07-16 08:00:00,2025-07-16 06:00:00,07:45 - 08:00,05:45 - 06:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,08:00 - 08:15,12.427,1.291,25.032,2025-07-16 08:15:00,2025-07-16 06:15:00,08:00 - 08:15,06:00 - 06:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,08:15 - 08:30,-29.697,78.181,151.822,2025-07-16 08:30:00,2025-07-16 06:30:00,08:15 - 08:30,06:15 - 06:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,08:30 - 08:45,75.178,154.934,210.205,2025-07-16 08:45:00,2025-07-16 06:45:00,08:30 - 08:45,06:30 - 06:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,08:45 - 09:00,145.959,227.424,311.835,2025-07-16 09:00:00,2025-07-16 07:00:00,08:45 - 09:00,06:45 - 07:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,09:00 - 09:15,-20.862,1.747,71.394,2025-07-16 09:15:00,2025-07-16 07:15:00,09:00 - 09:15,07:00 - 07:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,09:15 - 09:30,-111.775,135.828,176.789,2025-07-16 09:30:00,2025-07-16 07:30:00,09:15 - 09:30,07:15 - 07:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,09:30 - 09:45,55.22,320.84,284.27,2025-07-16 09:45:00,2025-07-16 07:45:00,09:30 - 09:45,07:30 - 07:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,09:45 - 10:00,186.337,401.892,365.731,2025-07-16 10:00:00,2025-07-16 08:00:00,09:45 - 10:00,07:45 - 08:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,10:00 - 10:15,167.155,356.591,354.604,2025-07-16 10:15:00,2025-07-16 08:15:00,10:00 - 10:15,08:00 - 08:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,10:15 - 10:30,133.852,393.139,385.978,2025-07-16 10:30:00,2025-07-16 08:30:00,10:15 - 10:30,08:15 - 08:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,10:30 - 10:45,145.228,437.389,433.706,2025-07-16 10:45:00,2025-07-16 08:45:00,10:30 - 10:45,08:30 - 08:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,10:45 - 11:00,80.753,359.179,388.66,2025-07-16 11:00:00,2025-07-16 09:00:00,10:45 - 11:00,08:45 - 09:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,11:00 - 11:15,54.646,350.561,283.008,2025-07-16 11:15:00,2025-07-16 09:15:00,11:00 - 11:15,09:00 - 09:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,11:15 - 11:30,98.901,267.123,201.589,2025-07-16 11:30:00,2025-07-16 09:30:00,11:15 - 11:30,09:15 - 09:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,11:30 - 11:45,127.277,284.913,200.163,2025-07-16 11:45:00,2025-07-16 09:45:00,11:30 - 11:45,09:30 - 09:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,11:45 - 12:00,145.507,277.352,197.685,2025-07-16 12:00:00,2025-07-16 10:00:00,11:45 - 12:00,09:45 - 10:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,12:00 - 12:15,119.237,115.606,231.37,2025-07-16 12:15:00,2025-07-16 10:15:00,12:00 - 12:15,10:00 - 10:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,12:15 - 12:30,88.987,207.827,151.54,2025-07-16 12:30:00,2025-07-16 10:30:00,12:15 - 12:30,10:15 - 10:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,12:30 - 12:45,70.229,191.081,128.99,2025-07-16 12:45:00,2025-07-16 10:45:00,12:30 - 12:45,10:30 - 10:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,12:45 - 13:00,46.827,170.725,81.917,2025-07-16 13:00:00,2025-07-16 11:00:00,12:45 - 13:00,10:45 - 11:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,13:00 - 13:15,39.592,88.465,10.045,2025-07-16 13:15:00,2025-07-16 11:15:00,13:00 - 13:15,11:00 - 11:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,13:15 - 13:30,19.59,54.443,51.686,2025-07-16 13:30:00,2025-07-16 11:30:00,13:15 - 13:30,11:15 - 11:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,13:30 - 13:45,26.09,71.389,69.713,2025-07-16 13:45:00,2025-07-16 11:45:00,13:30 - 13:45,11:30 - 11:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,13:45 - 14:00,38.832,174.59,168.848,2025-07-16 14:00:00,2025-07-16 12:00:00,13:45 - 14:00,11:45 - 12:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,14:00 - 14:15,49.956,209.654,257.714,2025-07-16 14:15:00,2025-07-16 12:15:00,14:00 - 14:15,12:00 - 12:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,14:15 - 14:30,70.037,192.358,176.175,2025-07-16 14:30:00,2025-07-16 12:30:00,14:15 - 14:30,12:15 - 12:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,14:30 - 14:45,59.008,154.466,111.729,2025-07-16 14:45:00,2025-07-16 12:45:00,14:30 - 14:45,12:30 - 12:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,14:45 - 15:00,88.632,168.74,127.618,2025-07-16 15:00:00,2025-07-16 13:00:00,14:45 - 15:00,12:45 - 13:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,15:00 - 15:15,127.274,170.019,169.698,2025-07-16 15:15:00,2025-07-16 13:15:00,15:00 - 15:15,13:00 - 13:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,15:15 - 15:30,109.707,283.37,287.794,2025-07-16 15:30:00,2025-07-16 13:30:00,15:15 - 15:30,13:15 - 13:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,15:30 - 15:45,96.338,314.521,297.202,2025-07-16 15:45:00,2025-07-16 13:45:00,15:30 - 15:45,13:30 - 13:45,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,15:45 - 16:00,84.008,259.221,153.713,2025-07-16 16:00:00,2025-07-16 14:00:00,15:45 - 16:00,13:45 - 14:00,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,16:00 - 16:15,154.612,309.962,220.813,2025-07-16 16:15:00,2025-07-16 14:15:00,16:00 - 16:15,14:00 - 14:15,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
2025-07-16,16:15 - 16:30,215.173,220.653,116.414,2025-07-16 16:30:00,2025-07-16 14:30:00,16:15 - 16:30,14:15 - 14:30,2025-07-16,2025-07-20 14:11:18.319,2025-07-20 12:11:18.319
