data,kwadrans,sk_d1_fcst,sk_d_fcst,sk_cost,dtime,dtime_utc,period,period_utc,business_date,publication_ts,publication_ts_utc
2025-05-12,00:00 - 00:15,14.803,115.87,100.285,2025-05-12 00:15:00,2025-05-11 22:15:00,00:00 - 00:15,22:00 - 22:15,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,00:15 - 00:30,22.076,82.689,82.689,2025-05-12 00:30:00,2025-05-11 22:30:00,00:15 - 00:30,22:15 - 22:30,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,00:30 - 00:45,76.577,55.363,55.363,2025-05-12 00:45:00,2025-05-11 22:45:00,00:30 - 00:45,22:30 - 22:45,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,00:45 - 01:00,66.221,65.246,65.246,2025-05-12 01:00:00,2025-05-11 23:00:00,00:45 - 01:00,22:45 - 23:00,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,01:00 - 01:15,47.985,26.172,26.172,2025-05-12 01:15:00,2025-05-11 23:15:00,01:00 - 01:15,23:00 - 23:15,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,01:15 - 01:30,44.674,6.909,6.909,2025-05-12 01:30:00,2025-05-11 23:30:00,01:15 - 01:30,23:15 - 23:30,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,01:30 - 01:45,37.173,-36.64,-36.64,2025-05-12 01:45:00,2025-05-11 23:45:00,01:30 - 01:45,23:30 - 23:45,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,01:45 - 02:00,52.675,5.181,5.181,2025-05-12 02:00:00,2025-05-12 00:00:00,01:45 - 02:00,23:45 - 24:00,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,02:00 - 02:15,39.65,-27.614,-27.614,2025-05-12 02:15:00,2025-05-12 00:15:00,02:00 - 02:15,00:00 - 00:15,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,02:15 - 02:30,27.054,-38.444,-38.444,2025-05-12 02:30:00,2025-05-12 00:30:00,02:15 - 02:30,00:15 - 00:30,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,02:30 - 02:45,20.859,-52.311,-52.311,2025-05-12 02:45:00,2025-05-12 00:45:00,02:30 - 02:45,00:30 - 00:45,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
2025-05-12,02:45 - 03:00,10.927,-48.415,-48.415,2025-05-12 03:00:00,2025-05-12 01:00:00,02:45 - 03:00,00:45 - 01:00,2025-05-12,2025-05-13 14:05:21.503,2025-05-13 12:05:21.503
