period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-17 00:00:00,2086.0,2025-08-16,2025-08-16 22:00:00,2025-08-14 20:33:25.665,0.0,2059.0,0.0,14288.0,30.0,2024-10-01 03:51:19.304000,0.0,2987.0,0.0,10535.0,10462.0,3796.0,8448.0,20996.0,6944.0,20996.0
00 - 01,2025-08-17 01:00:00,1911.0,2025-08-17,2025-08-16 23:00:00,2025-08-14 20:33:25.665,0.0,1809.0,0.0,13041.0,30.0,2024-10-01 03:51:19.304000,364.0,2649.0,0.0,11119.0,9580.0,3431.0,9208.0,20699.0,7125.0,20699.0
01 - 02,2025-08-17 02:00:00,1806.0,2025-08-17,2025-08-17 00:00:00,2025-08-14 20:33:25.665,0.0,1579.0,0.0,12292.0,30.0,2024-10-01 03:51:19.304000,416.0,2373.0,0.0,11385.0,9130.0,3131.0,9579.0,20515.0,7151.0,20515.0
02 - 03,2025-08-17 03:00:00,1767.0,2025-08-17,2025-08-17 01:00:00,2025-08-14 20:33:25.665,0.0,1420.0,0.0,12011.0,30.0,2024-10-01 03:51:19.304000,416.0,2205.0,0.0,11499.0,9016.0,2965.0,9732.0,20515.0,7151.0,20515.0
03 - 04,2025-08-17 04:00:00,1743.0,2025-08-17,2025-08-17 02:00:00,2025-08-14 20:33:25.665,0.0,1327.0,0.0,11843.0,30.0,2024-10-01 03:51:19.304000,416.0,2109.0,0.0,11575.0,8940.0,2872.0,9832.0,20515.0,7151.0,20515.0
04 - 05,2025-08-17 05:00:00,1718.0,2025-08-17,2025-08-17 03:00:00,2025-08-14 20:33:25.665,0.0,1266.0,0.0,11662.0,30.0,2024-10-01 03:51:19.304000,416.0,2042.0,0.0,11694.0,8821.0,2810.0,9976.0,20515.0,7151.0,20515.0
05 - 06,2025-08-17 06:00:00,1692.0,2025-08-17,2025-08-17 04:00:00,2025-08-14 20:33:25.665,27.0,1179.0,0.0,11465.0,30.0,2024-10-01 03:51:19.304000,416.0,1959.0,0.0,11813.0,8702.0,2733.0,10121.0,20515.0,7151.0,20515.0
06 - 07,2025-08-17 07:00:00,1745.0,2025-08-17,2025-08-17 05:00:00,2025-08-14 20:33:25.665,626.0,1022.0,923.0,11505.0,30.0,2024-10-01 03:51:19.304000,416.0,2060.0,0.0,11119.0,8619.0,2856.0,9374.0,20661.0,7151.0,19738.0
07 - 08,2025-08-17 08:00:00,1857.0,2025-08-17,2025-08-17 06:00:00,2025-08-14 20:33:25.665,2407.0,830.0,1055.0,11307.0,30.0,2024-10-01 03:51:19.304000,416.0,2615.0,0.0,11622.0,7838.0,3439.0,9765.0,20515.0,7151.0,19460.0
08 - 09,2025-08-17 09:00:00,1983.0,2025-08-17,2025-08-17 07:00:00,2025-08-14 20:33:25.665,4911.0,726.0,1055.0,10806.0,30.0,2024-10-01 03:51:19.304000,416.0,3544.0,0.0,13131.0,6329.0,4447.0,11148.0,20515.0,7153.0,19460.0
