period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,2063.0,2025-08-15,2025-08-15 22:00:00,2025-08-13 12:43:00.673,0.0,3087.0,0.0,14085.0,35.0,2024-10-01 03:51:19.304000,0.0,3964.0,0.0,11864.0,9141.0,4909.0,9801.0,21005.0,6893.0,21005.0
00 - 01,2025-08-16 01:00:00,1917.0,2025-08-16,2025-08-15 23:00:00,2025-08-13 12:43:00.673,0.0,3125.0,0.0,13071.0,30.0,2024-10-01 03:51:19.304000,0.0,3944.0,0.0,12668.0,8185.0,4856.0,10751.0,20853.0,6762.0,20853.0
01 - 02,2025-08-16 02:00:00,1844.0,2025-08-16,2025-08-16 00:00:00,2025-08-13 12:43:00.673,0.0,3072.0,0.0,12550.0,30.0,2024-10-01 03:51:19.304000,0.0,3843.0,0.0,13087.0,7783.0,4737.0,11244.0,20870.0,6744.0,20870.0
02 - 03,2025-08-16 03:00:00,1792.0,2025-08-16,2025-08-16 01:00:00,2025-08-13 12:43:00.673,0.0,2937.0,0.0,12377.0,30.0,2024-10-01 03:51:19.304000,0.0,3696.0,0.0,13100.0,7770.0,4577.0,11308.0,20870.0,6744.0,20870.0
03 - 04,2025-08-16 04:00:00,1781.0,2025-08-16,2025-08-16 02:00:00,2025-08-13 12:43:00.673,0.0,2752.0,0.0,12189.0,30.0,2024-10-01 03:51:19.304000,0.0,3510.0,0.0,13100.0,7770.0,4389.0,11319.0,20870.0,6744.0,20870.0
04 - 05,2025-08-16 05:00:00,1778.0,2025-08-16,2025-08-16 03:00:00,2025-08-13 12:43:00.673,0.0,2626.0,0.0,12082.0,30.0,2024-10-01 03:51:19.304000,0.0,3389.0,0.0,13090.0,7780.0,4272.0,11312.0,20870.0,6744.0,20870.0
05 - 06,2025-08-16 06:00:00,1772.0,2025-08-16,2025-08-16 04:00:00,2025-08-13 12:43:00.673,42.0,2418.0,0.0,12015.0,30.0,2024-10-01 03:51:19.304000,0.0,3206.0,0.0,12969.0,7901.0,4084.0,11197.0,20870.0,6744.0,20870.0
06 - 07,2025-08-16 07:00:00,1942.0,2025-08-16,2025-08-16 05:00:00,2025-08-13 12:43:00.673,686.0,2035.0,923.0,12866.0,30.0,2024-10-01 03:51:19.304000,0.0,3156.0,0.0,11139.0,8838.0,3998.0,9197.0,20900.0,6744.0,19977.0
07 - 08,2025-08-16 08:00:00,2127.0,2025-08-16,2025-08-16 06:00:00,2025-08-13 12:43:00.673,2460.0,1701.0,1055.0,13199.0,30.0,2024-10-01 03:51:19.304000,0.0,3589.0,0.0,11379.0,8710.0,4458.0,9252.0,21144.0,6744.0,20089.0
08 - 09,2025-08-16 09:00:00,2310.0,2025-08-16,2025-08-16 07:00:00,2025-08-13 12:43:00.673,4795.0,1615.0,1055.0,13199.0,30.0,2024-10-01 03:51:19.304000,0.0,4502.0,0.0,12052.0,7763.0,5406.0,9742.0,20870.0,6746.0,19815.0
