period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-13 00:00:00,1456.0,2025-08-12,2025-08-12 22:00:00,2025-08-12 22:32:45.754,0.0,962.0,0.0,15412.0,2456.0,2024-10-01 03:51:19.304000,0.0,13314.0,0.0,4790.0,10191.0,2765.0,3334.0,19470.0,8030.0,14981.0
00 - 01,2025-08-13 01:00:00,1362.0,2025-08-13,2025-08-12 23:00:00,2025-08-12 22:32:45.754,0.0,1124.0,0.0,14722.0,2263.0,2024-10-01 03:51:19.304000,0.0,12273.0,0.0,5831.0,9713.0,2747.0,4469.0,19583.0,8046.0,15544.0
01 - 02,2025-08-13 02:00:00,1302.0,2025-08-13,2025-08-13 00:00:00,2025-08-12 22:32:45.754,0.0,1258.0,0.0,14110.0,2020.0,2024-10-01 03:51:19.304000,0.0,11761.0,0.0,6972.0,9234.0,2856.0,5670.0,19564.0,8060.0,16206.0
02 - 03,2025-08-13 03:00:00,1271.0,2025-08-13,2025-08-13 01:00:00,2025-08-12 22:32:45.754,0.0,1367.0,0.0,13780.0,2010.0,2024-10-01 03:51:19.304000,0.0,11449.0,0.0,8527.0,8804.0,2966.0,7256.0,19569.0,8055.0,17330.0
03 - 04,2025-08-13 04:00:00,1271.0,2025-08-13,2025-08-13 02:00:00,2025-08-12 22:32:45.754,0.0,1420.0,0.0,13755.0,2188.0,2024-10-01 03:51:19.304000,0.0,11290.0,0.0,9647.0,8545.0,3021.0,8376.0,19569.0,8055.0,18192.0
04 - 05,2025-08-13 05:00:00,1276.0,2025-08-13,2025-08-13 03:00:00,2025-08-12 22:32:45.754,0.0,1442.0,0.0,13847.0,2224.0,2024-10-01 03:51:19.304000,0.0,11340.0,0.0,10204.0,8580.0,3043.0,8928.0,19580.0,8044.0,18784.0
05 - 06,2025-08-13 06:00:00,1314.0,2025-08-13,2025-08-13 04:00:00,2025-08-12 22:32:45.754,44.0,1483.0,0.0,14328.0,1561.0,2024-10-01 03:51:19.304000,0.0,12375.0,0.0,9428.0,9660.0,3107.0,8114.0,19581.0,8043.0,19088.0
06 - 07,2025-08-13 07:00:00,1486.0,2025-08-13,2025-08-13 05:00:00,2025-08-12 22:32:45.754,783.0,1497.0,0.0,15988.0,1444.0,2024-10-01 03:51:19.304000,0.0,14328.0,0.0,8232.0,11009.0,3534.0,6746.0,19573.0,8051.0,19241.0
07 - 08,2025-08-13 08:00:00,1624.0,2025-08-13,2025-08-13 06:00:00,2025-08-12 22:32:45.754,3091.0,1317.0,372.0,16316.0,686.0,2024-10-16 11:22:43.468000,0.0,3316.0,26285.0,7982.0,11223.0,4406.0,6358.0,19558.0,8066.0,19206.0
08 - 09,2025-08-13 09:00:00,1657.0,2025-08-13,2025-08-13 07:00:00,2025-08-12 22:32:45.754,6370.0,736.0,520.0,14866.0,-291.0,2024-10-16 11:22:43.468000,0.0,3961.0,26285.0,8969.0,9976.0,5182.0,7312.0,19533.0,8095.0,18944.0
09 - 10,2025-08-13 10:00:00,1644.0,2025-08-13,2025-08-13 08:00:00,2025-08-12 22:32:45.754,9283.0,319.0,579.0,13031.0,-177.0,2024-10-16 11:22:43.468000,0.0,4824.0,26285.0,11445.0,7263.0,5945.0,9801.0,19498.0,8130.0,18708.0
10 - 11,2025-08-13 11:00:00,1625.0,2025-08-13,2025-08-13 09:00:00,2025-08-12 22:32:45.754,11331.0,271.0,981.0,11768.0,-1421.0,2024-10-16 11:22:43.468000,0.0,5527.0,26285.0,11638.0,6478.0,6712.0,10013.0,19610.0,8018.0,18115.0
11 - 12,2025-08-13 12:00:00,1656.0,2025-08-13,2025-08-13 10:00:00,2025-08-12 22:32:45.754,12355.0,310.0,1083.0,11854.0,-1801.0,2024-10-16 11:22:43.468000,0.0,6010.0,26285.0,11826.0,6496.0,7159.0,10170.0,19594.0,8034.0,18321.0
