period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-07 00:00:00,1481.0,2025-08-06,2025-08-06 22:00:00,2025-08-06 22:04:05.746,0.0,2234.0,270.0,15145.0,813.0,2024-10-01 03:51:19.304000,0.0,14652.0,0.0,4429.0,10306.0,4026.0,2948.0,21138.0,7119.0,14734.0
00 - 01,2025-08-07 01:00:00,1317.0,2025-08-07,2025-08-06 23:00:00,2025-08-06 22:04:05.746,0.0,2297.0,0.0,13838.0,783.0,2024-10-01 03:51:19.304000,0.0,13145.0,0.0,6194.0,8988.0,4068.0,4877.0,20939.0,7091.0,15181.0
01 - 02,2025-08-07 02:00:00,1265.0,2025-08-07,2025-08-07 00:00:00,2025-08-06 22:04:05.746,0.0,2393.0,0.0,13290.0,572.0,2024-10-01 03:51:19.304000,0.0,12688.0,0.0,7547.0,8561.0,4157.0,6282.0,20913.0,7097.0,16108.0
02 - 03,2025-08-07 03:00:00,1236.0,2025-08-07,2025-08-07 01:00:00,2025-08-06 22:04:05.746,0.0,2490.0,0.0,12959.0,498.0,2024-10-01 03:51:19.304000,0.0,12534.0,0.0,9054.0,8232.0,4229.0,7818.0,20917.0,7092.0,17286.0
03 - 04,2025-08-07 04:00:00,1234.0,2025-08-07,2025-08-07 02:00:00,2025-08-06 22:04:05.746,0.0,2503.0,0.0,12946.0,547.0,2024-10-01 03:51:19.304000,0.0,12443.0,0.0,10079.0,8159.0,4240.0,8845.0,20918.0,7092.0,18238.0
04 - 05,2025-08-07 05:00:00,1236.0,2025-08-07,2025-08-07 03:00:00,2025-08-06 22:04:05.746,0.0,2441.0,0.0,12946.0,638.0,2024-10-01 03:51:19.304000,0.0,12299.0,0.0,10498.0,8131.0,4177.0,9262.0,20918.0,7092.0,18629.0
05 - 06,2025-08-07 06:00:00,1271.0,2025-08-07,2025-08-07 04:00:00,2025-08-06 22:04:05.746,133.0,2244.0,0.0,13233.0,698.0,2024-10-01 03:51:19.304000,0.0,12489.0,0.0,10274.0,8484.0,4051.0,9003.0,20923.0,7092.0,18758.0
06 - 07,2025-08-07 07:00:00,1443.0,2025-08-07,2025-08-07 05:00:00,2025-08-06 22:04:05.746,1049.0,1907.0,923.0,14627.0,778.0,2024-10-01 03:51:19.304000,0.0,13841.0,0.0,9234.0,9677.0,4172.0,7791.0,20976.0,7096.0,18911.0
07 - 08,2025-08-07 08:00:00,1579.0,2025-08-07,2025-08-07 06:00:00,2025-08-06 22:04:05.746,3143.0,1313.0,2581.0,14993.0,392.0,2024-10-16 11:22:43.468000,0.0,3266.0,26322.0,8913.0,10088.0,4513.0,7334.0,20969.0,7105.0,19001.0
08 - 09,2025-08-07 09:00:00,1620.0,2025-08-07,2025-08-07 07:00:00,2025-08-06 22:04:05.746,5950.0,708.0,2793.0,13995.0,157.0,2024-10-16 11:22:43.468000,0.0,3659.0,26322.0,10104.0,8826.0,5012.0,8484.0,20902.0,7275.0,18930.0
09 - 10,2025-08-07 10:00:00,1623.0,2025-08-07,2025-08-07 08:00:00,2025-08-06 22:04:05.746,8360.0,580.0,2793.0,12724.0,13.0,2024-10-16 11:22:43.468000,0.0,4548.0,26322.0,11587.0,6862.0,5848.0,9964.0,20876.0,7317.0,18450.0
10 - 11,2025-08-07 11:00:00,1596.0,2025-08-07,2025-08-07 09:00:00,2025-08-06 22:04:05.746,9878.0,727.0,2793.0,11960.0,-1664.0,2024-10-16 11:22:43.468000,0.0,5350.0,26322.0,11100.0,7016.0,6608.0,9504.0,20847.0,7193.0,18116.0
11 - 12,2025-08-07 12:00:00,1626.0,2025-08-07,2025-08-07 10:00:00,2025-08-06 22:04:05.746,10433.0,905.0,2793.0,12387.0,-1754.0,2024-10-16 11:22:43.468000,0.0,5803.0,26322.0,11058.0,7147.0,6994.0,9432.0,20823.0,7195.0,18206.0
12 - 13,2025-08-07 13:00:00,1653.0,2025-08-07,2025-08-07 11:00:00,2025-08-06 22:04:05.746,10295.0,956.0,2793.0,12765.0,-466.0,2024-10-16 11:22:43.468000,0.0,5767.0,26322.0,11871.0,6252.0,6979.0,10218.0,20804.0,7213.0,18123.0
13 - 14,2025-08-07 14:00:00,1650.0,2025-08-07,2025-08-07 12:00:00,2025-08-06 22:04:05.746,10246.0,909.0,2793.0,12762.0,-447.0,2024-10-16 11:22:43.468000,0.0,5694.0,26322.0,11805.0,6296.0,6913.0,10155.0,20791.0,7227.0,18102.0
14 - 15,2025-08-07 15:00:00,1630.0,2025-08-07,2025-08-07 13:00:00,2025-08-06 22:04:05.746,9897.0,838.0,2793.0,12737.0,22.0,2024-10-16 11:22:43.468000,0.0,5470.0,26322.0,12072.0,6024.0,6692.0,10442.0,20785.0,7233.0,18096.0
15 - 16,2025-08-07 16:00:00,1661.0,2025-08-07,2025-08-07 14:00:00,2025-08-06 22:04:05.746,9057.0,770.0,2793.0,13285.0,-15.0,2024-10-16 11:22:43.468000,0.0,5076.0,26322.0,11209.0,7003.0,6297.0,9548.0,20776.0,7242.0,18212.0
16 - 17,2025-08-07 17:00:00,1678.0,2025-08-07,2025-08-07 15:00:00,2025-08-06 22:04:05.746,7717.0,719.0,2793.0,13965.0,24.0,2024-10-16 11:22:43.468000,0.0,4467.0,26322.0,10041.0,8259.0,5682.0,8363.0,20772.0,7243.0,18300.0
17 - 18,2025-08-07 18:00:00,1710.0,2025-08-07,2025-08-07 16:00:00,2025-08-06 22:04:05.746,5886.0,606.0,2482.0,15072.0,1174.0,2024-10-16 11:22:43.468000,0.0,3600.0,26322.0,9501.0,8979.0,4920.0,7791.0,20775.0,7238.0,18480.0
18 - 19,2025-08-07 19:00:00,1752.0,2025-08-07,2025-08-07 17:00:00,2025-08-06 22:04:05.746,3576.0,459.0,1223.0,16802.0,1926.0,2024-10-16 11:22:43.468000,0.0,2536.0,26322.0,8582.0,10920.0,3957.0,6830.0,20959.0,7221.0,19502.0
19 - 20,2025-08-07 20:00:00,1743.0,2025-08-07,2025-08-07 18:00:00,2025-08-06 22:04:05.746,1301.0,448.0,1055.0,18157.0,3007.0,2024-10-16 11:22:43.468000,0.0,1625.0,26322.0,8330.0,12061.0,3089.0,6587.0,21527.0,7202.0,20391.0
20 - 21,2025-08-07 21:00:00,1743.0,2025-08-07,2025-08-07 19:00:00,2025-08-06 22:04:05.746,165.0,638.0,132.0,18800.0,3562.0,2024-10-16 11:22:43.468000,0.0,1365.0,26322.0,8490.0,12397.0,2841.0,6747.0,21603.0,7180.0,20887.0
21 - 22,2025-08-07 22:00:00,1702.0,2025-08-07,2025-08-07 20:00:00,2025-08-06 21:53:25.837,1.0,1040.0,0.0,18281.0,3027.0,2024-10-16 11:22:43.468000,0.0,1637.0,26322.0,9017.0,12090.0,3164.0,7315.0,21609.0,7157.0,21107.0
22 - 23,2025-08-07 23:00:00,1580.0,2025-08-07,2025-08-07 21:00:00,2025-08-06 21:43:50.427,0.0,1461.0,0.0,16700.0,1797.0,2024-10-01 03:51:19.304000,0.0,14514.0,0.0,8934.0,11435.0,3468.0,7354.0,20810.0,7735.0,20369.0
