period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-19 00:00:00,1655.0,2025-08-18,2025-08-18 22:00:00,2025-08-17 01:33:35.815,0.0,369.0,248.0,15494.0,30.0,2024-10-01 03:51:19.304000,210.0,1393.0,0.0,8107.0,13392.0,2072.0,6452.0,21759.0,7052.0,21498.0
00 - 01,2025-08-19 01:00:00,2096.0,2025-08-19,2025-08-18 23:00:00,2025-08-17 01:33:35.815,0.0,340.0,261.0,14264.0,30.0,2024-10-01 03:51:19.304000,210.0,1275.0,0.0,8813.0,12265.0,1969.0,6717.0,21339.0,6290.0,21078.0
01 - 02,2025-08-19 02:00:00,1985.0,2025-08-19,2025-08-19 00:00:00,2025-08-17 01:33:35.815,0.0,333.0,261.0,13466.0,30.0,2024-10-01 03:51:19.304000,210.0,1212.0,0.0,9644.0,11513.0,1923.0,7659.0,21418.0,6207.0,21157.0
02 - 03,2025-08-19 03:00:00,1936.0,2025-08-19,2025-08-19 01:00:00,2025-08-17 01:33:35.815,0.0,354.0,261.0,13117.0,30.0,2024-10-01 03:51:19.304000,210.0,1213.0,0.0,10010.0,11147.0,1940.0,8075.0,21418.0,6207.0,21157.0
03 - 04,2025-08-19 04:00:00,1928.0,2025-08-19,2025-08-19 02:00:00,2025-08-17 01:33:35.815,0.0,387.0,261.0,13090.0,30.0,2024-10-01 03:51:19.304000,210.0,1243.0,0.0,10069.0,11088.0,1972.0,8141.0,21418.0,6207.0,21157.0
04 - 05,2025-08-19 05:00:00,1938.0,2025-08-19,2025-08-19 03:00:00,2025-08-17 01:33:35.815,0.0,434.0,261.0,13136.0,30.0,2024-10-01 03:51:19.304000,210.0,1289.0,0.0,10069.0,11088.0,2018.0,8131.0,21418.0,6207.0,21157.0
05 - 06,2025-08-19 06:00:00,2005.0,2025-08-19,2025-08-19 04:00:00,2025-08-17 01:33:35.815,15.0,449.0,261.0,13603.0,30.0,2024-10-01 03:51:19.304000,210.0,1334.0,0.0,9627.0,11530.0,2043.0,7622.0,21418.0,6207.0,21157.0
06 - 07,2025-08-19 07:00:00,2295.0,2025-08-19,2025-08-19 05:00:00,2025-08-17 01:33:35.815,636.0,405.0,1184.0,15329.0,30.0,2024-10-01 03:51:19.304000,210.0,1626.0,0.0,7491.0,13017.0,2281.0,5195.0,21692.0,6207.0,20508.0
07 - 08,2025-08-19 08:00:00,2523.0,2025-08-19,2025-08-19 06:00:00,2025-08-17 01:33:35.815,2603.0,351.0,1684.0,15853.0,30.0,2024-10-16 11:22:43.468000,210.0,2411.0,26295.0,7320.0,12745.0,3078.0,4797.0,21790.0,6237.0,20065.0
08 - 09,2025-08-19 09:00:00,2578.0,2025-08-19,2025-08-19 07:00:00,2025-08-17 01:33:35.815,5485.0,262.0,1742.0,14635.0,30.0,2024-10-16 11:22:43.468000,210.0,3485.0,26295.0,9275.0,10360.0,4245.0,6697.0,21418.0,6243.0,19635.0
09 - 10,2025-08-19 10:00:00,2560.0,2025-08-19,2025-08-19 08:00:00,2025-08-17 01:33:35.815,8209.0,203.0,1742.0,13375.0,30.0,2024-10-16 11:22:43.468000,210.0,4485.0,26295.0,11617.0,8018.0,5328.0,9058.0,21418.0,6243.0,19635.0
10 - 11,2025-08-19 11:00:00,2491.0,2025-08-19,2025-08-19 09:00:00,2025-08-17 01:33:35.815,9864.0,221.0,1725.0,12767.0,30.0,2024-10-16 11:22:43.468000,210.0,5157.0,26295.0,12952.0,6683.0,6054.0,10461.0,21418.0,6243.0,19635.0
11 - 12,2025-08-19 12:00:00,2509.0,2025-08-19,2025-08-19 10:00:00,2025-08-17 01:33:35.815,10410.0,279.0,1741.0,12586.0,30.0,2024-10-16 11:22:43.468000,210.0,5432.0,26295.0,13361.0,6201.0,6355.0,10852.0,21418.0,6243.0,19562.0
12 - 13,2025-08-19 13:00:00,2518.0,2025-08-19,2025-08-19 11:00:00,2025-08-17 01:33:35.815,10455.0,357.0,1380.0,12626.0,30.0,2024-10-16 11:22:43.468000,210.0,5526.0,26295.0,13406.0,6145.0,6451.0,10889.0,21418.0,6243.0,19551.0
13 - 14,2025-08-19 14:00:00,2535.0,2025-08-19,2025-08-19 12:00:00,2025-08-17 01:33:35.815,10154.0,432.0,1328.0,12917.0,30.0,2024-10-16 11:22:43.468000,210.0,5485.0,26295.0,13057.0,6494.0,6393.0,10522.0,21418.0,6243.0,19551.0
14 - 15,2025-08-19 15:00:00,2534.0,2025-08-19,2025-08-19 13:00:00,2025-08-17 01:33:35.815,9569.0,489.0,1346.0,13236.0,30.0,2024-10-16 11:22:43.468000,210.0,5309.0,26295.0,12533.0,7018.0,6188.0,9999.0,21418.0,6212.0,19551.0
15 - 16,2025-08-19 16:00:00,2600.0,2025-08-19,2025-08-19 14:00:00,2025-08-17 01:33:35.815,8791.0,515.0,1348.0,14019.0,30.0,2024-10-16 11:22:43.468000,210.0,5048.0,26295.0,11433.0,8118.0,5871.0,8834.0,21418.0,6207.0,19551.0
16 - 17,2025-08-19 17:00:00,2682.0,2025-08-19,2025-08-19 15:00:00,2025-08-17 01:33:35.815,7453.0,528.0,1511.0,14593.0,30.0,2024-10-16 11:22:43.468000,210.0,4538.0,26295.0,10312.0,9239.0,5325.0,7630.0,21418.0,6207.0,19551.0
17 - 18,2025-08-19 18:00:00,2748.0,2025-08-19,2025-08-19 16:00:00,2025-08-17 01:33:35.815,5373.0,492.0,1534.0,15904.0,30.0,2024-10-16 11:22:43.468000,210.0,3740.0,26295.0,8246.0,11387.0,4487.0,5498.0,21448.0,6207.0,19633.0
18 - 19,2025-08-19 19:00:00,2812.0,2025-08-19,2025-08-19 17:00:00,2025-08-17 01:33:35.815,2943.0,441.0,1534.0,17728.0,30.0,2024-10-16 11:22:43.468000,210.0,2784.0,26295.0,6612.0,14151.0,3547.0,3799.0,22570.0,6207.0,20763.0
19 - 20,2025-08-19 20:00:00,2811.0,2025-08-19,2025-08-19 18:00:00,2025-08-17 01:33:35.815,931.0,489.0,1534.0,18841.0,30.0,2024-10-16 11:22:43.468000,210.0,2076.0,26295.0,4834.0,15944.0,2868.0,2023.0,22585.0,6207.0,20778.0
20 - 21,2025-08-19 21:00:00,2811.0,2025-08-19,2025-08-19 19:00:00,2025-08-17 01:33:35.815,56.0,620.0,829.0,19332.0,30.0,2024-10-16 11:22:43.468000,210.0,1859.0,26295.0,5052.0,16650.0,2651.0,2241.0,22804.0,6207.0,21702.0
21 - 22,2025-08-19 22:00:00,2707.0,2025-08-19,2025-08-19 20:00:00,2025-08-17 01:33:35.815,0.0,762.0,728.0,18622.0,30.0,2024-10-16 11:22:43.468000,210.0,1942.0,26295.0,5682.0,15887.0,2705.0,2975.0,22570.0,6207.0,21569.0
22 - 23,2025-08-19 23:00:00,2489.0,2025-08-19,2025-08-19 21:00:00,2025-08-17 01:33:35.815,0.0,944.0,354.0,17065.0,30.0,2024-10-01 03:51:19.304000,210.0,2031.0,0.0,7420.0,14272.0,2763.0,4932.0,22046.0,6207.0,21692.0
