period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-11 00:00:00,2118.0,2025-08-10,2025-08-10 22:00:00,2025-08-08 10:33:25.627,0.0,3258.0,0.0,14610.0,30.0,2024-10-01 03:51:19.304000,0.0,4153.0,0.0,11751.0,9603.0,4976.0,9634.0,21355.0,7904.0,21355.0
00 - 01,2025-08-11 01:00:00,1926.0,2025-08-11,2025-08-10 23:00:00,2025-08-08 10:33:25.627,0.0,3047.0,0.0,13571.0,35.0,2024-10-01 03:51:19.304000,0.0,3930.0,0.0,12042.0,8804.0,4732.0,10116.0,20847.0,7693.0,20847.0
01 - 02,2025-08-11 02:00:00,1848.0,2025-08-11,2025-08-11 00:00:00,2025-08-08 10:33:25.627,0.0,2862.0,0.0,12696.0,35.0,2024-10-01 03:51:19.304000,0.0,3698.0,0.0,11896.0,8148.0,4513.0,10047.0,20044.0,7663.0,20044.0
02 - 03,2025-08-11 03:00:00,1812.0,2025-08-11,2025-08-11 01:00:00,2025-08-08 10:33:25.627,0.0,2712.0,0.0,12539.0,35.0,2024-10-01 03:51:19.304000,0.0,3546.0,0.0,11896.0,8148.0,4357.0,10084.0,20044.0,7663.0,20044.0
03 - 04,2025-08-11 04:00:00,1809.0,2025-08-11,2025-08-11 02:00:00,2025-08-08 10:33:25.627,0.0,2573.0,0.0,12416.0,35.0,2024-10-01 03:51:19.304000,0.0,3410.0,0.0,11881.0,8162.0,4219.0,10072.0,20044.0,7663.0,20044.0
04 - 05,2025-08-11 05:00:00,1829.0,2025-08-11,2025-08-11 03:00:00,2025-08-08 10:33:25.627,0.0,2390.0,0.0,12558.0,35.0,2024-10-01 03:51:19.304000,0.0,3242.0,0.0,11554.0,8490.0,4034.0,9725.0,20044.0,7663.0,20044.0
05 - 06,2025-08-11 06:00:00,1925.0,2025-08-11,2025-08-11 04:00:00,2025-08-08 10:33:25.627,93.0,2076.0,0.0,13188.0,30.0,2024-10-01 03:51:19.304000,0.0,3016.0,0.0,10651.0,9393.0,3764.0,8726.0,20044.0,7663.0,20044.0
06 - 07,2025-08-11 07:00:00,2236.0,2025-08-11,2025-08-11 05:00:00,2025-08-08 10:33:25.627,898.0,1556.0,923.0,14953.0,30.0,2024-10-01 03:51:19.304000,0.0,2930.0,0.0,8395.0,11348.0,3575.0,6159.0,20666.0,7119.0,19743.0
07 - 08,2025-08-11 08:00:00,2457.0,2025-08-11,2025-08-11 06:00:00,2025-08-08 10:33:25.627,2920.0,1093.0,1142.0,15402.0,30.0,2024-10-16 11:22:43.468000,0.0,3337.0,26285.0,8464.0,11390.0,3982.0,6007.0,20995.0,7042.0,19854.0
08 - 09,2025-08-11 09:00:00,2562.0,2025-08-11,2025-08-11 07:00:00,2025-08-08 10:33:25.627,5697.0,906.0,1154.0,14595.0,30.0,2024-10-16 11:22:43.468000,0.0,4290.0,26285.0,10006.0,9561.0,5004.0,7444.0,20721.0,7042.0,19567.0
