period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-27 00:00:00,1311.0,2025-07-26,2025-07-26 22:00:00,2025-07-26 09:53:00.800,0.0,697.0,357.0,13967.0,1453.0,2024-10-01 03:51:19.304000,0.0,12457.0,0.0,8150.0,9943.0,2571.0,6839.0,19175.0,8535.0,18093.0
00 - 01,2025-07-27 01:00:00,1222.0,2025-07-27,2025-07-26 23:00:00,2025-07-26 09:53:00.800,0.0,821.0,357.0,13183.0,169.0,2024-10-01 03:51:19.304000,0.0,1764.0,0.0,8823.0,10508.0,2505.0,7601.0,19688.0,8476.0,19331.0
01 - 02,2025-07-27 02:00:00,1164.0,2025-07-27,2025-07-27 00:00:00,2025-07-26 09:53:00.800,0.0,841.0,357.0,12560.0,169.0,2024-10-01 03:51:19.304000,0.0,1758.0,0.0,9007.0,9929.0,2462.0,7843.0,19294.0,8484.0,18937.0
02 - 03,2025-07-27 03:00:00,1121.0,2025-07-27,2025-07-27 01:00:00,2025-07-26 09:53:00.800,0.0,825.0,357.0,12085.0,169.0,2024-10-01 03:51:19.304000,0.0,1710.0,0.0,9420.0,9494.0,2422.0,8299.0,19271.0,8574.0,18914.0
03 - 04,2025-07-27 04:00:00,1092.0,2025-07-27,2025-07-27 02:00:00,2025-07-26 09:53:00.800,0.0,783.0,357.0,11766.0,169.0,2024-10-01 03:51:19.304000,0.0,1653.0,0.0,9693.0,9221.0,2376.0,8601.0,19271.0,8587.0,18914.0
04 - 05,2025-07-27 05:00:00,1064.0,2025-07-27,2025-07-27 03:00:00,2025-07-26 09:53:00.800,0.0,757.0,357.0,11415.0,134.0,2024-10-01 03:51:19.304000,0.0,1612.0,0.0,9983.0,8932.0,2349.0,8919.0,19271.0,8587.0,18914.0
05 - 06,2025-07-27 06:00:00,1063.0,2025-07-27,2025-07-27 04:00:00,2025-07-26 09:53:00.800,152.0,738.0,357.0,11355.0,23.0,2024-10-01 03:51:19.304000,0.0,1659.0,0.0,9983.0,8936.0,2396.0,8920.0,19276.0,8583.0,18919.0
06 - 07,2025-07-27 07:00:00,1103.0,2025-07-27,2025-07-27 05:00:00,2025-07-26 09:53:00.800,810.0,641.0,357.0,11527.0,23.0,2024-10-01 03:51:19.304000,0.0,1838.0,0.0,9983.0,8937.0,2567.0,8880.0,19276.0,8582.0,18919.0
07 - 08,2025-07-27 08:00:00,1169.0,2025-07-27,2025-07-27 06:00:00,2025-07-26 09:53:00.800,1921.0,472.0,1338.0,11412.0,45.0,2024-10-01 03:51:19.304000,0.0,2129.0,0.0,9439.0,8495.0,2873.0,8270.0,19272.0,8586.0,17934.0
08 - 09,2025-07-27 09:00:00,1237.0,2025-07-27,2025-07-27 07:00:00,2025-07-26 09:53:00.800,3223.0,364.0,1478.0,11441.0,45.0,2024-10-01 03:51:19.304000,0.0,2571.0,0.0,9728.0,8061.0,3335.0,8491.0,19267.0,8595.0,17789.0
09 - 10,2025-07-27 10:00:00,1289.0,2025-07-27,2025-07-27 08:00:00,2025-07-26 09:53:00.800,4502.0,380.0,1478.0,11698.0,40.0,2024-10-01 03:51:19.304000,0.0,3126.0,0.0,9983.0,7780.0,3878.0,8694.0,19241.0,8621.0,17763.0
10 - 11,2025-07-27 11:00:00,1312.0,2025-07-27,2025-07-27 09:00:00,2025-07-26 09:53:00.800,5410.0,431.0,1478.0,12111.0,30.0,2024-10-01 03:51:19.304000,0.0,3571.0,0.0,9983.0,7767.0,4314.0,8671.0,19228.0,8635.0,17750.0
11 - 12,2025-07-27 12:00:00,1330.0,2025-07-27,2025-07-27 10:00:00,2025-07-26 09:33:20.931,5842.0,454.0,1478.0,12202.0,25.0,2024-10-01 03:51:19.304000,0.0,3776.0,0.0,10074.0,7660.0,4518.0,8744.0,19212.0,8651.0,17734.0
12 - 13,2025-07-27 13:00:00,1339.0,2025-07-27,2025-07-27 11:00:00,2025-07-26 09:33:20.931,6005.0,490.0,1478.0,12211.0,25.0,2024-10-01 03:51:19.304000,0.0,3878.0,0.0,10160.0,7561.0,4625.0,8821.0,19199.0,8663.0,17721.0
13 - 14,2025-07-27 14:00:00,1341.0,2025-07-27,2025-07-27 12:00:00,2025-07-26 09:33:20.931,5987.0,560.0,1478.0,12248.0,5.0,2024-10-01 03:51:19.304000,0.0,3940.0,0.0,10157.0,7556.0,4687.0,8816.0,19191.0,8671.0,17713.0
14 - 15,2025-07-27 15:00:00,1321.0,2025-07-27,2025-07-27 13:00:00,2025-07-26 09:33:20.931,5651.0,646.0,1478.0,12189.0,15.0,2024-10-01 03:51:19.304000,0.0,3876.0,0.0,10166.0,7549.0,4625.0,8845.0,19193.0,8669.0,17715.0
