period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-07 00:00:00,1481.0,2025-08-06,2025-08-06 22:00:00,2025-08-05 15:43:25.688,0.0,2713.0,316.0,15156.0,902.0,2024-10-01 03:51:19.304000,0.0,14206.0,0.0,11697.0,9751.0,4503.0,10216.0,21448.0,6844.0,21448.0
00 - 01,2025-08-07 01:00:00,2048.0,2025-08-07,2025-08-06 23:00:00,2025-08-05 15:43:25.688,0.0,2733.0,0.0,13841.0,-87.0,2024-10-01 03:51:19.304000,0.0,3581.0,0.0,11955.0,9460.0,4468.0,9906.0,21414.0,6631.0,21414.0
01 - 02,2025-08-07 02:00:00,1968.0,2025-08-07,2025-08-07 00:00:00,2025-08-05 15:43:25.688,0.0,2714.0,0.0,13528.0,-65.0,2024-10-01 03:51:19.304000,0.0,3545.0,0.0,12258.0,9150.0,4443.0,10289.0,21408.0,6637.0,21408.0
02 - 03,2025-08-07 03:00:00,1922.0,2025-08-07,2025-08-07 01:00:00,2025-08-05 15:43:25.688,0.0,2745.0,0.0,13535.0,-65.0,2024-10-01 03:51:19.304000,0.0,3565.0,0.0,12258.0,9150.0,4450.0,10336.0,21408.0,6637.0,21408.0
03 - 04,2025-08-07 04:00:00,1920.0,2025-08-07,2025-08-07 02:00:00,2025-08-05 15:43:25.688,0.0,2744.0,0.0,13531.0,-65.0,2024-10-01 03:51:19.304000,0.0,3562.0,0.0,12258.0,9150.0,4446.0,10338.0,21408.0,6637.0,21408.0
04 - 05,2025-08-07 05:00:00,1923.0,2025-08-07,2025-08-07 03:00:00,2025-08-05 15:43:25.688,0.0,2678.0,0.0,13409.0,-87.0,2024-10-01 03:51:19.304000,0.0,3481.0,0.0,12258.0,9150.0,4346.0,10335.0,21408.0,6637.0,21408.0
05 - 06,2025-08-07 06:00:00,1977.0,2025-08-07,2025-08-07 04:00:00,2025-08-05 15:43:25.688,109.0,2494.0,0.0,13248.0,-109.0,2024-10-01 03:51:19.304000,0.0,3343.0,0.0,12258.0,9150.0,4207.0,10281.0,21408.0,6637.0,21408.0
06 - 07,2025-08-07 07:00:00,2244.0,2025-08-07,2025-08-07 05:00:00,2025-08-05 15:43:25.688,955.0,2153.0,923.0,14681.0,-109.0,2024-10-01 03:51:19.304000,0.0,3445.0,0.0,9946.0,10539.0,4251.0,7702.0,21408.0,6637.0,20485.0
07 - 08,2025-08-07 08:00:00,2456.0,2025-08-07,2025-08-07 06:00:00,2025-08-05 15:43:25.688,2995.0,1503.0,2581.0,15077.0,-87.0,2024-10-16 11:22:43.468000,0.0,3677.0,26322.0,8455.0,10686.0,4478.0,5999.0,21682.0,6637.0,19141.0
08 - 09,2025-08-07 09:00:00,2520.0,2025-08-07,2025-08-07 07:00:00,2025-08-05 15:43:25.688,5626.0,913.0,2793.0,14178.0,30.0,2024-10-16 11:22:43.468000,0.0,4177.0,26322.0,9540.0,9114.0,5034.0,7020.0,21408.0,6641.0,18654.0
09 - 10,2025-08-07 10:00:00,2525.0,2025-08-07,2025-08-07 08:00:00,2025-08-05 15:43:25.688,7867.0,808.0,2793.0,12961.0,30.0,2024-10-16 11:22:43.468000,0.0,4943.0,26322.0,11600.0,7054.0,5877.0,9076.0,21408.0,6641.0,18654.0
10 - 11,2025-08-07 11:00:00,2483.0,2025-08-07,2025-08-07 09:00:00,2025-08-05 15:43:25.688,9288.0,918.0,2793.0,13020.0,30.0,2024-10-16 11:22:43.468000,0.0,5641.0,26322.0,12258.0,6396.0,6594.0,9775.0,21408.0,6645.0,18654.0
11 - 12,2025-08-07 12:00:00,2530.0,2025-08-07,2025-08-07 10:00:00,2025-08-05 15:43:25.688,9822.0,1061.0,2793.0,13145.0,30.0,2024-10-16 11:22:43.468000,0.0,6003.0,26322.0,12503.0,6151.0,6964.0,9973.0,21408.0,6645.0,18654.0
12 - 13,2025-08-07 13:00:00,2571.0,2025-08-07,2025-08-07 11:00:00,2025-08-05 15:43:25.688,9845.0,1116.0,2793.0,13392.0,30.0,2024-10-16 11:22:43.468000,0.0,6075.0,26322.0,12319.0,6336.0,7027.0,9748.0,21408.0,6645.0,18654.0
13 - 14,2025-08-07 14:00:00,2567.0,2025-08-07,2025-08-07 12:00:00,2025-08-05 15:43:25.688,9633.0,1064.0,2793.0,13309.0,30.0,2024-10-16 11:22:43.468000,0.0,5934.0,26322.0,12258.0,6396.0,6883.0,9691.0,21408.0,6645.0,18654.0
14 - 15,2025-08-07 15:00:00,2536.0,2025-08-07,2025-08-07 13:00:00,2025-08-05 15:43:25.688,9183.0,979.0,2793.0,13025.0,30.0,2024-10-16 11:22:43.468000,0.0,5649.0,26322.0,12258.0,6396.0,6598.0,9722.0,21408.0,6645.0,18654.0
15 - 16,2025-08-07 16:00:00,2584.0,2025-08-07,2025-08-07 14:00:00,2025-08-05 15:43:25.688,8433.0,901.0,2793.0,13023.0,-10.0,2024-10-16 11:22:43.468000,0.0,5265.0,26322.0,11812.0,6842.0,6191.0,9229.0,21408.0,6645.0,18654.0
