period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-30 00:00:00,1491.0,2025-07-29,2025-07-29 22:00:00,2025-07-28 09:43:40.717,0.0,1911.0,0.0,16132.0,130.0,2024-10-01 03:51:19.304000,0.0,2994.0,0.0,8199.0,12313.0,3689.0,6708.0,20512.0,7448.0,20512.0
00 - 01,2025-07-30 01:00:00,2184.0,2025-07-30,2025-07-29 23:00:00,2025-07-28 09:43:40.717,0.0,1980.0,0.0,15083.0,30.0,2024-10-01 03:51:19.304000,0.0,2985.0,0.0,10195.0,11416.0,3636.0,8011.0,21611.0,6133.0,21611.0
01 - 02,2025-07-30 02:00:00,2105.0,2025-07-30,2025-07-30 00:00:00,2025-07-28 09:43:40.717,0.0,1976.0,0.0,14515.0,30.0,2024-10-01 03:51:19.304000,0.0,2947.0,0.0,10938.0,10869.0,3615.0,8834.0,21808.0,5946.0,21808.0
02 - 03,2025-07-30 03:00:00,2038.0,2025-07-30,2025-07-30 01:00:00,2025-07-28 09:43:40.717,0.0,1953.0,0.0,14440.0,30.0,2024-10-01 03:51:19.304000,0.0,2920.0,0.0,10986.0,10821.0,3588.0,8948.0,21808.0,5946.0,21808.0
03 - 04,2025-07-30 04:00:00,2026.0,2025-07-30,2025-07-30 02:00:00,2025-07-28 09:43:40.717,0.0,1890.0,0.0,14375.0,30.0,2024-10-01 03:51:19.304000,0.0,2857.0,0.0,10986.0,10821.0,3523.0,8960.0,21808.0,5946.0,21808.0
04 - 05,2025-07-30 05:00:00,2021.0,2025-07-30,2025-07-30 03:00:00,2025-07-28 09:43:40.717,1.0,1786.0,0.0,14270.0,30.0,2024-10-01 03:51:19.304000,0.0,2752.0,0.0,10986.0,10821.0,3419.0,8966.0,21808.0,5946.0,21808.0
05 - 06,2025-07-30 06:00:00,2061.0,2025-07-30,2025-07-30 04:00:00,2025-07-28 09:43:40.717,196.0,1589.0,0.0,14166.0,30.0,2024-10-01 03:51:19.304000,0.0,2644.0,0.0,10986.0,10821.0,3315.0,8925.0,21808.0,5946.0,21808.0
06 - 07,2025-07-30 07:00:00,2378.0,2025-07-30,2025-07-30 05:00:00,2025-07-28 09:43:40.717,1186.0,1265.0,923.0,15804.0,30.0,2024-10-01 03:51:19.304000,0.0,2833.0,0.0,8550.0,12335.0,3439.0,6171.0,21808.0,5939.0,20884.0
07 - 08,2025-07-30 08:00:00,2634.0,2025-07-30,2025-07-30 06:00:00,2025-07-28 09:43:40.717,3139.0,959.0,2515.0,16537.0,30.0,2024-10-16 11:22:43.468000,0.0,3342.0,26244.0,7708.0,12530.0,3977.0,5074.0,22754.0,5938.0,20238.0
08 - 09,2025-07-30 09:00:00,2740.0,2025-07-30,2025-07-30 07:00:00,2025-07-28 09:43:40.717,5522.0,817.0,2724.0,15960.0,30.0,2024-10-16 11:22:43.468000,0.0,4203.0,26244.0,8061.0,11085.0,4845.0,5321.0,21870.0,5959.0,19146.0
