period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,1326.0,2025-08-15,2025-08-15 22:00:00,2025-08-15 00:43:26.095,0.0,2930.0,0.0,14055.0,442.0,2024-10-01 03:51:19.304000,0.0,13501.0,0.0,10109.0,9002.0,4611.0,8783.0,19111.0,8603.0,19111.0
00 - 01,2025-08-16 01:00:00,1703.0,2025-08-16,2025-08-15 23:00:00,2025-08-15 00:43:26.095,0.0,3133.0,0.0,13072.0,30.0,2024-10-01 03:51:19.304000,0.0,3911.0,0.0,11260.0,8279.0,4763.0,9557.0,19661.0,8004.0,19540.0
01 - 02,2025-08-16 02:00:00,1646.0,2025-08-16,2025-08-16 00:00:00,2025-08-15 00:33:20.856,0.0,3137.0,0.0,12556.0,30.0,2024-10-01 03:51:19.304000,0.0,3871.0,0.0,11786.0,7816.0,4710.0,10140.0,19741.0,7925.0,19602.0
02 - 03,2025-08-16 03:00:00,1594.0,2025-08-16,2025-08-16 01:00:00,2025-08-15 00:33:20.856,0.0,2961.0,0.0,12187.0,30.0,2024-10-01 03:51:19.304000,0.0,3683.0,0.0,11971.0,7631.0,4527.0,10377.0,19741.0,7925.0,19602.0
03 - 04,2025-08-16 04:00:00,1568.0,2025-08-16,2025-08-16 02:00:00,2025-08-15 00:33:20.856,0.0,2715.0,0.0,12107.0,30.0,2024-10-01 03:51:19.304000,0.0,3445.0,0.0,11806.0,7796.0,4281.0,10238.0,19741.0,7925.0,19602.0
04 - 05,2025-08-16 05:00:00,1554.0,2025-08-16,2025-08-16 03:00:00,2025-08-15 00:33:20.856,0.0,2531.0,0.0,12088.0,30.0,2024-10-01 03:51:19.304000,0.0,3269.0,0.0,11641.0,7961.0,4096.0,10087.0,19741.0,7925.0,19602.0
05 - 06,2025-08-16 06:00:00,1354.0,2025-08-16,2025-08-16 04:00:00,2025-08-15 00:33:20.856,36.0,2369.0,0.0,12024.0,30.0,2024-10-01 03:51:19.304000,0.0,3127.0,0.0,11559.0,8043.0,3951.0,10205.0,19741.0,7925.0,19602.0
06 - 07,2025-08-16 07:00:00,1476.0,2025-08-16,2025-08-16 05:00:00,2025-08-15 00:33:20.856,657.0,2187.0,923.0,12889.0,30.0,2024-10-01 03:51:19.304000,0.0,3246.0,0.0,11006.0,8805.0,4053.0,9530.0,20874.0,7066.0,19812.0
07 - 08,2025-08-16 08:00:00,1619.0,2025-08-16,2025-08-16 06:00:00,2025-08-15 00:33:20.856,2507.0,1874.0,1055.0,13178.0,30.0,2024-10-01 03:51:19.304000,0.0,3753.0,0.0,10977.0,8581.0,4567.0,9358.0,20752.0,6944.0,19558.0
08 - 09,2025-08-16 09:00:00,3003.0,2025-08-16,2025-08-16 07:00:00,2025-08-15 00:33:20.856,5046.0,1650.0,1055.0,13064.0,30.0,2024-10-01 03:51:19.304000,0.0,4603.0,0.0,11962.0,7566.0,5467.0,8959.0,20722.0,6945.0,19528.0
09 - 10,2025-08-16 10:00:00,3071.0,2025-08-16,2025-08-16 08:00:00,2025-08-15 00:33:20.856,7247.0,1733.0,1055.0,13175.0,30.0,2024-10-01 03:51:19.304000,0.0,5578.0,0.0,12825.0,6703.0,6442.0,9754.0,20722.0,6946.0,19528.0
