period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-16 00:00:00,1816.0,2025-08-15,2025-08-15 22:00:00,2025-08-14 05:57:50.777,0.0,3142.0,0.0,14048.0,35.0,2024-10-01 03:51:19.304000,0.0,3931.0,0.0,11802.0,9203.0,4810.0,9986.0,21005.0,6884.0,21005.0
00 - 01,2025-08-16 01:00:00,1917.0,2025-08-16,2025-08-15 23:00:00,2025-08-14 05:57:50.777,0.0,3276.0,0.0,13038.0,30.0,2024-10-01 03:51:19.304000,0.0,4028.0,0.0,12753.0,8100.0,4908.0,10835.0,20853.0,6753.0,20853.0
01 - 02,2025-08-16 02:00:00,1844.0,2025-08-16,2025-08-16 00:00:00,2025-08-14 05:57:50.777,0.0,3254.0,0.0,12518.0,30.0,2024-10-01 03:51:19.304000,0.0,3960.0,0.0,13211.0,7659.0,4829.0,11367.0,20870.0,6735.0,20870.0
02 - 03,2025-08-16 03:00:00,1792.0,2025-08-16,2025-08-16 01:00:00,2025-08-14 05:57:50.777,0.0,3099.0,0.0,12280.0,30.0,2024-10-01 03:51:19.304000,0.0,3798.0,0.0,13286.0,7584.0,4666.0,11494.0,20870.0,6735.0,20870.0
03 - 04,2025-08-16 04:00:00,1781.0,2025-08-16,2025-08-16 02:00:00,2025-08-14 05:57:50.777,0.0,2887.0,0.0,12069.0,30.0,2024-10-01 03:51:19.304000,0.0,3587.0,0.0,13286.0,7584.0,4455.0,11505.0,20870.0,6735.0,20870.0
04 - 05,2025-08-16 05:00:00,1778.0,2025-08-16,2025-08-16 03:00:00,2025-08-14 05:57:50.777,0.0,2686.0,0.0,12050.0,30.0,2024-10-01 03:51:19.304000,0.0,3395.0,0.0,13103.0,7767.0,4253.0,11325.0,20870.0,6735.0,20870.0
05 - 06,2025-08-16 06:00:00,1772.0,2025-08-16,2025-08-16 04:00:00,2025-08-14 05:57:50.777,32.0,2502.0,0.0,11989.0,30.0,2024-10-01 03:51:19.304000,0.0,3230.0,0.0,12996.0,7874.0,4084.0,11224.0,20870.0,6735.0,20870.0
06 - 07,2025-08-16 07:00:00,1942.0,2025-08-16,2025-08-16 05:00:00,2025-08-14 05:57:50.777,678.0,2261.0,923.0,12839.0,30.0,2024-10-01 03:51:19.304000,0.0,3303.0,0.0,11551.0,8670.0,4139.0,9609.0,21144.0,6735.0,20221.0
07 - 08,2025-08-16 08:00:00,2127.0,2025-08-16,2025-08-16 06:00:00,2025-08-14 05:57:50.777,2538.0,2019.0,1055.0,13123.0,30.0,2024-10-01 03:51:19.304000,0.0,3881.0,0.0,11480.0,8365.0,4728.0,9352.0,20900.0,6735.0,19845.0
08 - 09,2025-08-16 09:00:00,2310.0,2025-08-16,2025-08-16 07:00:00,2025-08-14 05:57:50.777,4991.0,1932.0,1055.0,13057.0,30.0,2024-10-01 03:51:19.304000,0.0,4827.0,0.0,12515.0,7300.0,5727.0,10205.0,20870.0,6736.0,19815.0
