period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-17 00:00:00,2086.0,2025-08-16,2025-08-16 22:00:00,2025-08-14 06:09:05.929,0.0,1988.0,0.0,14250.0,30.0,2024-10-01 03:51:19.304000,0.0,2898.0,0.0,10652.0,10492.0,3728.0,8566.0,21144.0,6735.0,21144.0
00 - 01,2025-08-17 01:00:00,1911.0,2025-08-17,2025-08-16 23:00:00,2025-08-14 06:09:05.929,0.0,1769.0,0.0,13003.0,30.0,2024-10-01 03:51:19.304000,364.0,2590.0,0.0,11105.0,9580.0,3393.0,9194.0,20685.0,7065.0,20685.0
01 - 02,2025-08-17 02:00:00,1806.0,2025-08-17,2025-08-17 00:00:00,2025-08-14 06:09:05.929,0.0,1587.0,0.0,12254.0,30.0,2024-10-01 03:51:19.304000,416.0,2360.0,0.0,11410.0,9082.0,3142.0,9604.0,20492.0,7113.0,20492.0
02 - 03,2025-08-17 03:00:00,1767.0,2025-08-17,2025-08-17 01:00:00,2025-08-14 06:09:05.929,0.0,1451.0,0.0,11973.0,30.0,2024-10-01 03:51:19.304000,416.0,2213.0,0.0,11547.0,8945.0,2998.0,9781.0,20492.0,7113.0,20492.0
03 - 04,2025-08-17 04:00:00,1743.0,2025-08-17,2025-08-17 02:00:00,2025-08-14 06:09:05.929,0.0,1351.0,0.0,11805.0,30.0,2024-10-01 03:51:19.304000,416.0,2111.0,0.0,11616.0,8876.0,2899.0,9873.0,20492.0,7113.0,20492.0
04 - 05,2025-08-17 05:00:00,1718.0,2025-08-17,2025-08-17 03:00:00,2025-08-14 06:09:05.929,0.0,1273.0,0.0,11624.0,30.0,2024-10-01 03:51:19.304000,416.0,2027.0,0.0,11718.0,8774.0,2820.0,10000.0,20492.0,7113.0,20492.0
05 - 06,2025-08-17 06:00:00,1692.0,2025-08-17,2025-08-17 04:00:00,2025-08-14 06:09:05.929,33.0,1149.0,0.0,11424.0,30.0,2024-10-01 03:51:19.304000,416.0,1912.0,0.0,11807.0,8685.0,2709.0,10115.0,20492.0,7113.0,20492.0
06 - 07,2025-08-17 07:00:00,1745.0,2025-08-17,2025-08-17 05:00:00,2025-08-14 06:09:05.929,663.0,942.0,923.0,11446.0,30.0,2024-10-01 03:51:19.304000,416.0,1976.0,0.0,11105.0,8622.0,2794.0,9360.0,20650.0,7113.0,19727.0
07 - 08,2025-08-17 08:00:00,1857.0,2025-08-17,2025-08-17 06:00:00,2025-08-14 06:09:05.929,2463.0,764.0,1055.0,11237.0,30.0,2024-10-01 03:51:19.304000,416.0,2552.0,0.0,11629.0,7808.0,3399.0,9772.0,20492.0,7113.0,19437.0
08 - 09,2025-08-17 09:00:00,1983.0,2025-08-17,2025-08-17 07:00:00,2025-08-14 06:09:05.929,4961.0,705.0,1055.0,10774.0,30.0,2024-10-01 03:51:19.304000,416.0,3524.0,0.0,13144.0,6293.0,4451.0,11161.0,20492.0,7115.0,19437.0
