period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-18 00:00:00,2000.0,2025-08-17,2025-08-17 22:00:00,2025-08-15 14:23:20.751,0.0,1882.0,0.0,13677.0,30.0,2024-10-01 03:51:19.304000,210.0,2764.0,0.0,11454.0,10039.0,3609.0,9453.0,21505.0,6885.0,21492.0
00 - 01,2025-08-18 01:00:00,1819.0,2025-08-18,2025-08-17 23:00:00,2025-08-15 14:23:20.751,0.0,1649.0,0.0,12381.0,30.0,2024-10-01 03:51:19.304000,210.0,2478.0,0.0,11446.0,9063.0,3289.0,9627.0,20510.0,7047.0,20509.0
01 - 02,2025-08-18 02:00:00,1751.0,2025-08-18,2025-08-18 00:00:00,2025-08-15 14:23:20.751,0.0,1461.0,0.0,12006.0,30.0,2024-10-01 03:51:19.304000,416.0,2262.0,0.0,11596.0,8919.0,3057.0,9845.0,20515.0,7070.0,20515.0
02 - 03,2025-08-18 03:00:00,1714.0,2025-08-18,2025-08-18 01:00:00,2025-08-15 14:23:20.751,0.0,1367.0,0.0,11908.0,30.0,2024-10-01 03:51:19.304000,416.0,2167.0,0.0,11596.0,8919.0,2959.0,9881.0,20515.0,7070.0,20515.0
03 - 04,2025-08-18 04:00:00,1711.0,2025-08-18,2025-08-18 02:00:00,2025-08-15 14:23:20.751,0.0,1373.0,0.0,11915.0,30.0,2024-10-01 03:51:19.304000,416.0,2173.0,0.0,11596.0,8919.0,2965.0,9885.0,20515.0,7070.0,20515.0
04 - 05,2025-08-18 05:00:00,1732.0,2025-08-18,2025-08-18 03:00:00,2025-08-15 14:23:20.751,0.0,1403.0,0.0,11945.0,30.0,2024-10-01 03:51:19.304000,416.0,2203.0,0.0,11596.0,8919.0,2995.0,9864.0,20515.0,7070.0,20515.0
05 - 06,2025-08-18 06:00:00,1837.0,2025-08-18,2025-08-18 04:00:00,2025-08-15 14:23:20.751,23.0,1320.0,0.0,12493.0,30.0,2024-10-01 03:51:19.304000,416.0,2162.0,0.0,10976.0,9539.0,2924.0,9139.0,20515.0,7070.0,20515.0
06 - 07,2025-08-18 07:00:00,2195.0,2025-08-18,2025-08-18 05:00:00,2025-08-15 14:23:20.751,583.0,1074.0,1152.0,14736.0,30.0,2024-10-01 03:51:19.304000,416.0,2276.0,0.0,7650.0,11743.0,2963.0,5456.0,20545.0,7097.0,19393.0
07 - 08,2025-08-18 08:00:00,2448.0,2025-08-18,2025-08-18 06:00:00,2025-08-15 14:23:20.751,2283.0,824.0,1316.0,15597.0,30.0,2024-10-16 11:22:43.468000,416.0,2774.0,26295.0,7334.0,12140.0,3427.0,4885.0,20789.0,7131.0,19473.0
08 - 09,2025-08-18 09:00:00,2529.0,2025-08-18,2025-08-18 07:00:00,2025-08-15 14:23:20.751,4594.0,697.0,1316.0,14879.0,30.0,2024-10-16 11:22:43.468000,416.0,3595.0,26295.0,8655.0,10544.0,4305.0,6126.0,20515.0,7133.0,19199.0
09 - 10,2025-08-18 10:00:00,2517.0,2025-08-18,2025-08-18 08:00:00,2025-08-15 14:23:20.751,6631.0,721.0,1316.0,13653.0,30.0,2024-10-16 11:22:43.468000,416.0,4395.0,26295.0,10763.0,8436.0,5187.0,8246.0,20515.0,7133.0,19199.0
10 - 11,2025-08-18 11:00:00,2463.0,2025-08-18,2025-08-18 09:00:00,2025-08-15 14:23:20.751,7951.0,784.0,1316.0,13409.0,30.0,2024-10-16 11:22:43.468000,416.0,4974.0,26295.0,11596.0,7603.0,5775.0,9132.0,20515.0,7133.0,19199.0
11 - 12,2025-08-18 12:00:00,2504.0,2025-08-18,2025-08-18 10:00:00,2025-08-15 14:23:20.751,8340.0,804.0,1316.0,13591.0,30.0,2024-10-16 11:22:43.468000,416.0,5161.0,26295.0,11596.0,7603.0,5957.0,9092.0,20515.0,7133.0,19199.0
12 - 13,2025-08-18 13:00:00,2509.0,2025-08-18,2025-08-18 11:00:00,2025-08-15 14:23:20.751,8398.0,785.0,1316.0,13597.0,30.0,2024-10-16 11:22:43.468000,416.0,5167.0,26295.0,11596.0,7603.0,5964.0,9087.0,20515.0,7133.0,19199.0
13 - 14,2025-08-18 14:00:00,2504.0,2025-08-18,2025-08-18 12:00:00,2025-08-15 14:23:20.751,8433.0,768.0,1316.0,13594.0,30.0,2024-10-16 11:22:43.468000,416.0,5165.0,26295.0,11596.0,7603.0,5961.0,9091.0,20515.0,7133.0,19199.0
14 - 15,2025-08-18 15:00:00,2496.0,2025-08-18,2025-08-18 13:00:00,2025-08-15 14:23:20.751,8105.0,779.0,1316.0,13459.0,30.0,2024-10-16 11:22:43.468000,416.0,5031.0,26295.0,11596.0,7603.0,5825.0,9100.0,20515.0,7102.0,19199.0
15 - 16,2025-08-18 16:00:00,2509.0,2025-08-18,2025-08-18 14:00:00,2025-08-15 14:23:20.751,7388.0,801.0,1316.0,13172.0,30.0,2024-10-16 11:22:43.468000,416.0,4740.0,26295.0,11596.0,7603.0,5539.0,9087.0,20515.0,7097.0,19199.0
16 - 17,2025-08-18 17:00:00,2556.0,2025-08-18,2025-08-18 15:00:00,2025-08-15 14:23:20.751,6260.0,807.0,1303.0,14137.0,30.0,2024-10-16 11:22:43.468000,416.0,4334.0,26295.0,10177.0,9022.0,5085.0,7620.0,20515.0,7097.0,19199.0
17 - 18,2025-08-18 18:00:00,2634.0,2025-08-18,2025-08-18 16:00:00,2025-08-15 14:23:20.751,4584.0,739.0,1303.0,15631.0,30.0,2024-10-16 11:22:43.468000,416.0,3704.0,26295.0,8036.0,11163.0,4438.0,5402.0,20515.0,7097.0,19199.0
18 - 19,2025-08-18 19:00:00,2731.0,2025-08-18,2025-08-18 17:00:00,2025-08-15 14:23:20.751,2611.0,620.0,1303.0,17429.0,30.0,2024-10-16 11:22:43.468000,416.0,2840.0,26295.0,6892.0,13845.0,3554.0,4161.0,22053.0,6712.0,20737.0
19 - 20,2025-08-18 20:00:00,2768.0,2025-08-18,2025-08-18 18:00:00,2025-08-15 14:23:20.751,924.0,549.0,1303.0,18636.0,30.0,2024-10-16 11:22:43.468000,416.0,2148.0,26295.0,5289.0,15710.0,2896.0,2521.0,22315.0,6656.0,20999.0
20 - 21,2025-08-18 21:00:00,2770.0,2025-08-18,2025-08-18 19:00:00,2025-08-15 14:23:20.751,66.0,522.0,380.0,19136.0,30.0,2024-10-16 11:22:43.468000,416.0,1804.0,26295.0,5120.0,16594.0,2511.0,2350.0,22108.0,6656.0,21715.0
21 - 22,2025-08-18 22:00:00,2671.0,2025-08-18,2025-08-18 20:00:00,2025-08-15 14:23:20.751,1.0,479.0,248.0,18460.0,30.0,2024-10-16 11:22:43.468000,416.0,1696.0,26295.0,5794.0,16052.0,2377.0,3124.0,22108.0,6656.0,21847.0
22 - 23,2025-08-18 23:00:00,2456.0,2025-08-18,2025-08-18 21:00:00,2025-08-15 14:23:20.751,0.0,463.0,248.0,16929.0,30.0,2024-10-01 03:51:19.304000,416.0,1605.0,0.0,6785.0,14635.0,2264.0,4329.0,21681.0,6656.0,21420.0
