period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-09 00:00:00,1841.0,2025-08-08,2025-08-08 22:00:00,2025-08-07 07:03:00.826,0.0,674.0,0.0,15626.0,71.0,2024-10-01 03:51:19.304000,0.0,1803.0,0.0,7137.0,13108.0,2447.0,5296.0,20245.0,7794.0,20245.0
00 - 01,2025-08-09 01:00:00,2119.0,2025-08-09,2025-08-08 23:00:00,2025-08-07 07:03:00.826,0.0,649.0,0.0,14635.0,30.0,2024-10-01 03:51:19.304000,0.0,1691.0,0.0,8594.0,12261.0,2344.0,6475.0,20855.0,7305.0,20855.0
01 - 02,2025-08-09 02:00:00,2024.0,2025-08-09,2025-08-09 00:00:00,2025-08-07 07:03:00.826,0.0,647.0,0.0,13955.0,30.0,2024-10-01 03:51:19.304000,0.0,1662.0,0.0,9091.0,11593.0,2332.0,7067.0,20685.0,7241.0,20685.0
02 - 03,2025-08-09 03:00:00,1970.0,2025-08-09,2025-08-09 01:00:00,2025-08-07 07:03:00.826,0.0,617.0,0.0,13567.0,30.0,2024-10-01 03:51:19.304000,0.0,1603.0,0.0,9425.0,11260.0,2277.0,7455.0,20685.0,7241.0,20685.0
03 - 04,2025-08-09 04:00:00,1942.0,2025-08-09,2025-08-09 02:00:00,2025-08-07 07:03:00.826,0.0,554.0,0.0,13367.0,30.0,2024-10-01 03:51:19.304000,0.0,1532.0,0.0,9557.0,11128.0,2209.0,7615.0,20685.0,7241.0,20685.0
04 - 05,2025-08-09 05:00:00,1923.0,2025-08-09,2025-08-09 03:00:00,2025-08-07 07:03:00.826,0.0,494.0,0.0,13230.0,30.0,2024-10-01 03:51:19.304000,0.0,1468.0,0.0,9634.0,11051.0,2149.0,7711.0,20685.0,7241.0,20685.0
05 - 06,2025-08-09 06:00:00,1882.0,2025-08-09,2025-08-09 04:00:00,2025-08-07 07:03:00.826,91.0,434.0,0.0,12891.0,30.0,2024-10-01 03:51:19.304000,0.0,1432.0,0.0,9953.0,10732.0,2130.0,8071.0,20685.0,7241.0,20685.0
06 - 07,2025-08-09 07:00:00,1984.0,2025-08-09,2025-08-09 05:00:00,2025-08-07 07:03:00.826,806.0,345.0,923.0,13216.0,30.0,2024-10-01 03:51:19.304000,0.0,1663.0,0.0,8951.0,10820.0,2366.0,6967.0,20694.0,7241.0,19771.0
07 - 08,2025-08-09 08:00:00,2146.0,2025-08-09,2025-08-09 06:00:00,2025-08-07 07:03:00.826,2537.0,263.0,1451.0,13403.0,30.0,2024-10-01 03:51:19.304000,0.0,2292.0,0.0,9061.0,10370.0,3004.0,6915.0,20870.0,7241.0,19430.0
08 - 09,2025-08-09 09:00:00,2283.0,2025-08-09,2025-08-09 07:00:00,2025-08-07 07:03:00.826,4864.0,185.0,1506.0,13198.0,30.0,2024-10-01 03:51:19.304000,0.0,3184.0,0.0,9953.0,9237.0,3932.0,7670.0,20685.0,7243.0,19190.0
