period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-19 00:00:00,1455.0,2025-08-18,2025-08-18 22:00:00,2025-08-17 17:03:06.195,0.0,405.0,248.0,15295.0,2560.0,2024-10-01 03:51:19.304000,210.0,12818.0,0.0,10195.0,10568.0,2168.0,8740.0,20554.0,7413.0,20763.0
00 - 01,2025-08-19 01:00:00,2096.0,2025-08-19,2025-08-18 23:00:00,2025-08-17 17:03:06.195,0.0,367.0,261.0,14264.0,30.0,2024-10-01 03:51:19.304000,0.0,1304.0,0.0,8638.0,12232.0,2003.0,6542.0,21130.0,6410.0,20869.0
01 - 02,2025-08-19 02:00:00,1985.0,2025-08-19,2025-08-19 00:00:00,2025-08-17 17:03:06.195,0.0,343.0,261.0,13466.0,30.0,2024-10-01 03:51:19.304000,0.0,1221.0,0.0,9406.0,11504.0,1933.0,7422.0,21171.0,6365.0,20910.0
02 - 03,2025-08-19 03:00:00,1936.0,2025-08-19,2025-08-19 01:00:00,2025-08-17 17:03:06.195,0.0,358.0,261.0,13117.0,30.0,2024-10-01 03:51:19.304000,0.0,1216.0,0.0,9766.0,11144.0,1943.0,7831.0,21171.0,6365.0,20910.0
03 - 04,2025-08-19 04:00:00,1928.0,2025-08-19,2025-08-19 02:00:00,2025-08-17 17:03:06.195,0.0,394.0,261.0,13112.0,30.0,2024-10-01 03:51:19.304000,0.0,1251.0,0.0,9808.0,11102.0,1980.0,7880.0,21171.0,6365.0,20910.0
04 - 05,2025-08-19 05:00:00,1938.0,2025-08-19,2025-08-19 03:00:00,2025-08-17 17:03:06.195,0.0,420.0,261.0,13135.0,30.0,2024-10-01 03:51:19.304000,0.0,1275.0,0.0,9808.0,11102.0,2003.0,7870.0,21171.0,6365.0,20910.0
05 - 06,2025-08-19 06:00:00,2005.0,2025-08-19,2025-08-19 04:00:00,2025-08-17 17:03:06.195,17.0,419.0,261.0,13600.0,30.0,2024-10-01 03:51:19.304000,0.0,1306.0,0.0,9353.0,11557.0,2013.0,7348.0,21171.0,6365.0,20910.0
06 - 07,2025-08-19 07:00:00,2295.0,2025-08-19,2025-08-19 05:00:00,2025-08-17 17:03:06.195,614.0,397.0,1184.0,15340.0,30.0,2024-10-01 03:51:19.304000,0.0,1609.0,0.0,7214.0,13047.0,2263.0,4919.0,21445.0,6365.0,20261.0
07 - 08,2025-08-19 08:00:00,2523.0,2025-08-19,2025-08-19 06:00:00,2025-08-17 17:03:06.195,2549.0,336.0,1684.0,15882.0,30.0,2024-10-16 11:22:43.468000,0.0,2366.0,26295.0,7175.0,12814.0,3038.0,4652.0,21713.0,6395.0,19988.0
08 - 09,2025-08-19 09:00:00,2578.0,2025-08-19,2025-08-19 07:00:00,2025-08-17 17:03:06.195,5425.0,218.0,1742.0,14667.0,30.0,2024-10-16 11:22:43.468000,0.0,3419.0,26295.0,8925.0,10463.0,4173.0,6347.0,21171.0,6401.0,19388.0
09 - 10,2025-08-19 10:00:00,2560.0,2025-08-19,2025-08-19 08:00:00,2025-08-17 17:03:06.195,8093.0,158.0,1742.0,13439.0,30.0,2024-10-16 11:22:43.468000,0.0,4395.0,26295.0,11208.0,8180.0,5229.0,8649.0,21171.0,6401.0,19388.0
10 - 11,2025-08-19 11:00:00,2491.0,2025-08-19,2025-08-19 09:00:00,2025-08-17 17:03:06.195,9718.0,168.0,1725.0,12848.0,30.0,2024-10-16 11:22:43.468000,0.0,5048.0,26295.0,12505.0,6883.0,5935.0,10014.0,21171.0,6401.0,19388.0
11 - 12,2025-08-19 12:00:00,2509.0,2025-08-19,2025-08-19 10:00:00,2025-08-17 17:03:06.195,10269.0,208.0,1741.0,12664.0,30.0,2024-10-16 11:22:43.468000,0.0,5308.0,26295.0,12975.0,6413.0,6221.0,10466.0,21171.0,6401.0,19388.0
12 - 13,2025-08-19 13:00:00,2518.0,2025-08-19,2025-08-19 11:00:00,2025-08-17 17:03:06.195,10338.0,273.0,1380.0,12690.0,30.0,2024-10-16 11:22:43.468000,0.0,5400.0,26295.0,13043.0,6345.0,6315.0,10525.0,21171.0,6401.0,19388.0
13 - 14,2025-08-19 14:00:00,2535.0,2025-08-19,2025-08-19 12:00:00,2025-08-17 17:03:06.195,10118.0,339.0,1328.0,12936.0,30.0,2024-10-16 11:22:43.468000,0.0,5382.0,26295.0,12765.0,6623.0,6283.0,10230.0,21171.0,6401.0,19388.0
