period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-13 00:00:00,1456.0,2025-08-12,2025-08-12 22:00:00,2025-08-11 16:03:30.785,0.0,1061.0,0.0,15609.0,1969.0,2024-10-01 03:51:19.304000,0.0,13598.0,0.0,9433.0,10718.0,2923.0,7977.0,20065.0,7804.0,20151.0
00 - 01,2025-08-13 01:00:00,2082.0,2025-08-13,2025-08-12 23:00:00,2025-08-11 15:33:21.293,0.0,1172.0,99.0,14353.0,30.0,2024-10-01 03:51:19.304000,0.0,2176.0,0.0,8748.0,11493.0,2830.0,6667.0,20337.0,7314.0,20241.0
01 - 02,2025-08-13 02:00:00,1984.0,2025-08-13,2025-08-13 00:00:00,2025-08-11 15:33:21.293,0.0,1285.0,99.0,13652.0,30.0,2024-10-01 03:51:19.304000,0.0,2238.0,0.0,9326.0,10708.0,2914.0,7342.0,20132.0,7492.0,20033.0
02 - 03,2025-08-13 03:00:00,1929.0,2025-08-13,2025-08-13 01:00:00,2025-08-11 15:33:21.293,0.0,1365.0,99.0,13258.0,30.0,2024-10-01 03:51:19.304000,0.0,2294.0,0.0,9800.0,10233.0,2994.0,7871.0,20132.0,7492.0,20033.0
03 - 04,2025-08-13 04:00:00,1911.0,2025-08-13,2025-08-13 02:00:00,2025-08-11 15:33:21.293,0.0,1409.0,99.0,13159.0,30.0,2024-10-01 03:51:19.304000,0.0,2331.0,0.0,9942.0,10091.0,3038.0,8031.0,20132.0,7492.0,20033.0
04 - 05,2025-08-13 05:00:00,1922.0,2025-08-13,2025-08-13 03:00:00,2025-08-11 15:33:21.293,0.0,1458.0,99.0,13208.0,30.0,2024-10-01 03:51:19.304000,0.0,2380.0,0.0,9942.0,10091.0,3087.0,8021.0,20132.0,7492.0,20033.0
05 - 06,2025-08-13 06:00:00,1982.0,2025-08-13,2025-08-13 04:00:00,2025-08-11 15:33:21.293,50.0,1489.0,99.0,13612.0,30.0,2024-10-01 03:51:19.304000,0.0,2451.0,0.0,9594.0,10440.0,3142.0,7611.0,20132.0,7492.0,20033.0
06 - 07,2025-08-13 07:00:00,2269.0,2025-08-13,2025-08-13 05:00:00,2025-08-11 15:33:21.293,745.0,1465.0,1022.0,15272.0,30.0,2024-10-01 03:51:19.304000,0.0,2763.0,0.0,7888.0,11831.0,3411.0,5619.0,20742.0,7492.0,19720.0
07 - 08,2025-08-13 08:00:00,2486.0,2025-08-13,2025-08-13 06:00:00,2025-08-11 15:33:21.293,2742.0,1274.0,1154.0,15701.0,30.0,2024-10-16 11:22:43.468000,0.0,3440.0,26285.0,7780.0,11588.0,4084.0,5294.0,20522.0,7492.0,19368.0
08 - 09,2025-08-13 09:00:00,2574.0,2025-08-13,2025-08-13 07:00:00,2025-08-11 15:33:21.293,5530.0,778.0,1154.0,14764.0,30.0,2024-10-16 11:22:43.468000,0.0,4106.0,26285.0,9056.0,9922.0,4812.0,6482.0,20132.0,7495.0,18978.0
09 - 10,2025-08-13 10:00:00,2558.0,2025-08-13,2025-08-13 08:00:00,2025-08-11 15:33:21.293,8103.0,415.0,1223.0,13610.0,30.0,2024-10-16 11:22:43.468000,0.0,4769.0,26285.0,10875.0,8034.0,5546.0,8317.0,20132.0,7496.0,18909.0
10 - 11,2025-08-13 11:00:00,2528.0,2025-08-13,2025-08-13 09:00:00,2025-08-11 15:33:21.293,9827.0,345.0,1154.0,13239.0,30.0,2024-10-16 11:22:43.468000,0.0,5394.0,26285.0,11712.0,7007.0,6203.0,9184.0,20132.0,7496.0,18719.0
11 - 12,2025-08-13 12:00:00,2575.0,2025-08-13,2025-08-13 10:00:00,2025-08-11 15:33:21.293,10524.0,371.0,1154.0,13186.0,30.0,2024-10-16 11:22:43.468000,0.0,5712.0,26285.0,12135.0,6610.0,6546.0,9560.0,20132.0,7496.0,18746.0
12 - 13,2025-08-13 13:00:00,2580.0,2025-08-13,2025-08-13 11:00:00,2025-08-11 15:33:21.293,10790.0,394.0,1154.0,13090.0,30.0,2024-10-16 11:22:43.468000,0.0,5841.0,26285.0,12382.0,6372.0,6688.0,9802.0,20132.0,7496.0,18753.0
13 - 14,2025-08-13 14:00:00,2586.0,2025-08-13,2025-08-13 12:00:00,2025-08-11 15:33:21.293,10718.0,393.0,1154.0,13154.0,30.0,2024-10-16 11:22:43.468000,0.0,5812.0,26285.0,12283.0,6470.0,6654.0,9697.0,20132.0,7496.0,18753.0
14 - 15,2025-08-13 15:00:00,2583.0,2025-08-13,2025-08-13 13:00:00,2025-08-11 15:33:21.293,10266.0,391.0,1154.0,13384.0,30.0,2024-10-16 11:22:43.468000,0.0,5632.0,26285.0,11850.0,6903.0,6451.0,9267.0,20132.0,7494.0,18753.0
15 - 16,2025-08-13 16:00:00,2654.0,2025-08-13,2025-08-13 14:00:00,2025-08-11 15:33:21.293,9625.0,405.0,1154.0,14129.0,30.0,2024-10-16 11:22:43.468000,0.0,5416.0,26285.0,10856.0,7914.0,6186.0,8202.0,20132.0,7492.0,18770.0
16 - 17,2025-08-13 17:00:00,2701.0,2025-08-13,2025-08-13 15:00:00,2025-08-11 15:33:21.293,8490.0,441.0,1180.0,14342.0,30.0,2024-10-16 11:22:43.468000,0.0,5011.0,26285.0,10429.0,8524.0,5788.0,7728.0,20132.0,7492.0,18953.0
17 - 18,2025-08-13 18:00:00,2725.0,2025-08-13,2025-08-13 16:00:00,2025-08-11 15:33:21.293,6461.0,515.0,1154.0,15320.0,30.0,2024-10-16 11:22:43.468000,0.0,4311.0,26285.0,8748.0,10232.0,5058.0,6023.0,20134.0,7492.0,18980.0
