period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-12 00:00:00,1443.0,2025-08-11,2025-08-11 22:00:00,2025-08-10 14:43:10.703,0.0,351.0,0.0,15523.0,2640.0,2024-10-01 03:51:19.304000,0.0,1351.0,0.0,10649.0,10749.0,2134.0,9206.0,21398.0,6649.0,21398.0
00 - 01,2025-08-12 01:00:00,2078.0,2025-08-12,2025-08-11 23:00:00,2025-08-10 14:43:10.703,0.0,342.0,99.0,14329.0,30.0,2024-10-01 03:51:19.304000,0.0,1415.0,0.0,9089.0,12234.0,2065.0,7010.0,21418.0,6354.0,21322.0
01 - 02,2025-08-12 02:00:00,1984.0,2025-08-12,2025-08-12 00:00:00,2025-08-10 14:43:10.703,0.0,336.0,99.0,13656.0,30.0,2024-10-01 03:51:19.304000,0.0,1354.0,0.0,9712.0,11620.0,2006.0,7728.0,21431.0,6341.0,21332.0
02 - 03,2025-08-12 03:00:00,1939.0,2025-08-12,2025-08-12 01:00:00,2025-08-10 14:43:10.703,0.0,343.0,99.0,13337.0,30.0,2024-10-01 03:51:19.304000,0.0,1344.0,0.0,10036.0,11296.0,2011.0,8097.0,21431.0,6341.0,21332.0
03 - 04,2025-08-12 04:00:00,1925.0,2025-08-12,2025-08-12 02:00:00,2025-08-10 14:43:10.703,0.0,356.0,99.0,13338.0,30.0,2024-10-01 03:51:19.304000,0.0,1357.0,0.0,10049.0,11283.0,2025.0,8124.0,21431.0,6341.0,21332.0
04 - 05,2025-08-12 05:00:00,1935.0,2025-08-12,2025-08-12 03:00:00,2025-08-10 14:43:10.703,0.0,361.0,99.0,13306.0,30.0,2024-10-01 03:51:19.304000,0.0,1346.0,0.0,10049.0,11283.0,1993.0,8114.0,21431.0,6341.0,21332.0
05 - 06,2025-08-12 06:00:00,1975.0,2025-08-12,2025-08-12 04:00:00,2025-08-10 14:43:10.703,60.0,339.0,99.0,13560.0,30.0,2024-10-01 03:51:19.304000,0.0,1363.0,0.0,9798.0,11534.0,1996.0,7823.0,21431.0,6341.0,21332.0
06 - 07,2025-08-12 07:00:00,2259.0,2025-08-12,2025-08-12 05:00:00,2025-08-10 14:43:10.703,770.0,290.0,1022.0,15187.0,30.0,2024-10-01 03:51:19.304000,0.0,1681.0,0.0,8001.0,12886.0,2271.0,5742.0,21909.0,6143.0,20887.0
07 - 08,2025-08-12 08:00:00,2503.0,2025-08-12,2025-08-12 06:00:00,2025-08-10 14:43:10.703,2837.0,214.0,1154.0,15774.0,30.0,2024-10-16 11:22:43.468000,0.0,2499.0,26285.0,8130.0,12647.0,3097.0,5627.0,21931.0,6202.0,20777.0
08 - 09,2025-08-12 09:00:00,2620.0,2025-08-12,2025-08-12 07:00:00,2025-08-10 14:43:10.703,5791.0,140.0,1154.0,14957.0,30.0,2024-10-16 11:22:43.468000,0.0,3636.0,26285.0,9894.0,10609.0,4318.0,7274.0,21657.0,6218.0,20503.0
09 - 10,2025-08-12 10:00:00,2623.0,2025-08-12,2025-08-12 08:00:00,2025-08-10 14:43:10.703,8408.0,123.0,1186.0,13916.0,30.0,2024-10-16 11:22:43.468000,0.0,4654.0,26285.0,12008.0,8464.0,5422.0,9384.0,21657.0,6219.0,20472.0
10 - 11,2025-08-12 11:00:00,2566.0,2025-08-12,2025-08-12 09:00:00,2025-08-10 14:43:10.703,10016.0,142.0,1154.0,13410.0,30.0,2024-10-16 11:22:43.468000,0.0,5317.0,26285.0,13157.0,7241.0,6139.0,10591.0,21657.0,6219.0,20398.0
11 - 12,2025-08-12 12:00:00,2598.0,2025-08-12,2025-08-12 10:00:00,2025-08-10 14:43:10.703,10633.0,183.0,1154.0,13296.0,30.0,2024-10-16 11:22:43.468000,0.0,5604.0,26285.0,13561.0,6827.0,6439.0,10963.0,21657.0,6219.0,20388.0
12 - 13,2025-08-12 13:00:00,2621.0,2025-08-12,2025-08-12 11:00:00,2025-08-10 14:43:10.703,10796.0,217.0,1154.0,13374.0,30.0,2024-10-16 11:22:43.468000,0.0,5708.0,26285.0,13588.0,6800.0,6544.0,10967.0,21657.0,6131.0,20388.0
13 - 14,2025-08-12 14:00:00,2628.0,2025-08-12,2025-08-12 12:00:00,2025-08-10 14:43:10.703,10624.0,247.0,1154.0,13513.0,30.0,2024-10-16 11:22:43.468000,0.0,5670.0,26285.0,13403.0,6985.0,6498.0,10776.0,21657.0,6119.0,20388.0
14 - 15,2025-08-12 15:00:00,2595.0,2025-08-12,2025-08-12 13:00:00,2025-08-10 14:43:10.703,10208.0,262.0,1154.0,13513.0,30.0,2024-10-16 11:22:43.468000,0.0,5509.0,26285.0,13233.0,7155.0,6328.0,10638.0,21657.0,6117.0,20388.0
15 - 16,2025-08-12 16:00:00,2652.0,2025-08-12,2025-08-12 14:00:00,2025-08-10 14:43:10.703,9541.0,266.0,1154.0,14171.0,30.0,2024-10-16 11:22:43.468000,0.0,5270.0,26285.0,12291.0,8097.0,6045.0,9639.0,21657.0,6115.0,20388.0
16 - 17,2025-08-12 17:00:00,2698.0,2025-08-12,2025-08-12 15:00:00,2025-08-10 14:43:10.703,8396.0,256.0,1164.0,14379.0,30.0,2024-10-16 11:22:43.468000,0.0,4792.0,26285.0,11646.0,8811.0,5538.0,8949.0,21657.0,6115.0,20457.0
