period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-12 00:00:00,1443.0,2025-08-11,2025-08-11 22:00:00,2025-08-11 19:13:16.012,0.0,221.0,0.0,15520.0,2824.0,2024-10-01 03:51:19.304000,0.0,12679.0,0.0,6289.0,10601.0,2095.0,4846.0,20097.0,7761.0,16890.0
00 - 01,2025-08-12 01:00:00,1336.0,2025-08-12,2025-08-11 23:00:00,2025-08-11 19:13:16.012,0.0,296.0,0.0,14241.0,3112.0,2024-10-01 03:51:19.304000,0.0,11211.0,0.0,10275.0,9138.0,1990.0,8939.0,19883.0,7801.0,19413.0
01 - 02,2025-08-12 02:00:00,1275.0,2025-08-12,2025-08-12 00:00:00,2025-08-11 19:13:16.012,0.0,304.0,0.0,13562.0,3003.0,2024-10-01 03:51:19.304000,0.0,10543.0,0.0,11101.0,8605.0,1954.0,9826.0,19706.0,7962.0,19706.0
02 - 03,2025-08-12 03:00:00,1247.0,2025-08-12,2025-08-12 01:00:00,2025-08-11 19:03:30.853,0.0,307.0,0.0,13171.0,3057.0,2024-10-01 03:51:19.304000,0.0,10106.0,0.0,11547.0,8159.0,1955.0,10300.0,19706.0,7961.0,19706.0
03 - 04,2025-08-12 04:00:00,1238.0,2025-08-12,2025-08-12 02:00:00,2025-08-11 19:03:30.853,0.0,319.0,0.0,13046.0,2986.0,2024-10-01 03:51:19.304000,0.0,10042.0,0.0,11612.0,8094.0,1966.0,10374.0,19706.0,7961.0,19706.0
04 - 05,2025-08-12 05:00:00,1244.0,2025-08-12,2025-08-12 03:00:00,2025-08-11 19:13:16.012,0.0,322.0,0.0,13121.0,2898.0,2024-10-01 03:51:19.304000,0.0,10189.0,0.0,11453.0,8258.0,1965.0,10209.0,19711.0,7957.0,19711.0
05 - 06,2025-08-12 06:00:00,1270.0,2025-08-12,2025-08-12 04:00:00,2025-08-11 19:03:30.853,92.0,315.0,0.0,13500.0,2698.0,2024-10-01 03:51:19.304000,0.0,10750.0,0.0,10960.0,8774.0,2028.0,9690.0,19734.0,7956.0,19734.0
06 - 07,2025-08-12 07:00:00,1452.0,2025-08-12,2025-08-12 05:00:00,2025-08-11 19:03:30.853,933.0,283.0,0.0,15075.0,2591.0,2024-10-01 03:51:19.304000,0.0,12502.0,0.0,10055.0,10031.0,2454.0,8603.0,20085.0,7767.0,20085.0
07 - 08,2025-08-12 08:00:00,1609.0,2025-08-12,2025-08-12 06:00:00,2025-08-11 19:03:30.853,3210.0,200.0,137.0,15351.0,1729.0,2024-10-16 11:22:43.468000,0.0,2781.0,26285.0,9838.0,10261.0,3361.0,8229.0,20099.0,7753.0,20099.0
08 - 09,2025-08-12 09:00:00,1684.0,2025-08-12,2025-08-12 07:00:00,2025-08-11 19:13:16.012,6472.0,111.0,374.0,14029.0,251.0,2024-10-16 11:22:43.468000,0.0,3916.0,26285.0,10756.0,9162.0,4615.0,9072.0,19918.0,7864.0,19918.0
09 - 10,2025-08-12 10:00:00,1687.0,2025-08-12,2025-08-12 08:00:00,2025-08-11 19:03:30.853,9401.0,90.0,474.0,12278.0,-699.0,2024-10-16 11:22:43.468000,0.0,5074.0,26285.0,12646.0,7217.0,5760.0,10959.0,19863.0,7909.0,19863.0
10 - 11,2025-08-12 11:00:00,1649.0,2025-08-12,2025-08-12 09:00:00,2025-08-11 19:03:30.853,11216.0,100.0,613.0,11332.0,-1849.0,2024-10-16 11:22:43.468000,0.0,5842.0,26285.0,13143.0,6692.0,6489.0,11494.0,19835.0,7937.0,19835.0
11 - 12,2025-08-12 12:00:00,1670.0,2025-08-12,2025-08-12 10:00:00,2025-08-11 19:03:30.853,11976.0,113.0,627.0,11635.0,-2268.0,2024-10-16 11:22:43.468000,0.0,6196.0,26285.0,12706.0,7086.0,6817.0,11036.0,19793.0,7979.0,19793.0
12 - 13,2025-08-12 13:00:00,1685.0,2025-08-12,2025-08-12 11:00:00,2025-08-11 19:03:30.853,12175.0,126.0,627.0,11562.0,-2425.0,2024-10-16 11:22:43.468000,0.0,6295.0,26285.0,12696.0,7071.0,6916.0,11011.0,19767.0,8004.0,19767.0
13 - 14,2025-08-12 14:00:00,1689.0,2025-08-12,2025-08-12 12:00:00,2025-08-11 19:03:30.853,11980.0,139.0,627.0,11732.0,-1955.0,2024-10-16 11:22:43.468000,0.0,6223.0,26285.0,12910.0,6843.0,6844.0,11221.0,19753.0,8019.0,19753.0
14 - 15,2025-08-12 15:00:00,1669.0,2025-08-12,2025-08-12 13:00:00,2025-08-11 19:03:30.853,11458.0,146.0,627.0,12121.0,-1224.0,2024-10-16 11:22:43.468000,0.0,6006.0,26285.0,13019.0,6724.0,6620.0,11350.0,19743.0,8026.0,19743.0
15 - 16,2025-08-12 16:00:00,1705.0,2025-08-12,2025-08-12 14:00:00,2025-08-11 19:03:30.853,10655.0,155.0,628.0,12926.0,-87.0,2024-10-16 11:22:43.468000,0.0,5657.0,26285.0,13002.0,6734.0,6279.0,11297.0,19735.0,8033.0,19735.0
16 - 17,2025-08-12 17:00:00,1734.0,2025-08-12,2025-08-12 15:00:00,2025-08-11 19:03:30.853,9227.0,155.0,579.0,13670.0,174.0,2024-10-16 11:22:43.468000,0.0,5046.0,26285.0,11949.0,7785.0,5711.0,10215.0,19734.0,8033.0,19734.0
17 - 18,2025-08-12 18:00:00,1765.0,2025-08-12,2025-08-12 16:00:00,2025-08-11 19:03:30.853,6966.0,157.0,463.0,14909.0,910.0,2024-10-16 11:22:43.468000,0.0,4092.0,26285.0,10681.0,9099.0,4899.0,8916.0,19780.0,7941.0,19780.0
18 - 19,2025-08-12 19:00:00,1778.0,2025-08-12,2025-08-12 17:00:00,2025-08-11 19:03:30.853,3984.0,181.0,187.0,16698.0,1956.0,2024-10-16 11:22:43.468000,0.0,2961.0,26285.0,9276.0,10935.0,3807.0,7498.0,20212.0,7924.0,20212.0
19 - 20,2025-08-12 20:00:00,1780.0,2025-08-12,2025-08-12 18:00:00,2025-08-11 19:03:30.853,1310.0,275.0,157.0,18234.0,2764.0,2024-10-16 11:22:43.468000,0.0,2084.0,26285.0,8010.0,12573.0,2897.0,6230.0,20583.0,7890.0,20583.0
20 - 21,2025-08-12 21:00:00,1785.0,2025-08-12,2025-08-12 19:00:00,2025-08-11 19:03:30.853,137.0,452.0,157.0,18934.0,3156.0,2024-10-16 11:22:43.468000,0.0,1807.0,26285.0,7424.0,13187.0,2592.0,5639.0,20610.0,7865.0,20610.0
21 - 22,2025-08-12 22:00:00,1724.0,2025-08-12,2025-08-12 20:00:00,2025-08-11 19:03:30.853,2.0,656.0,157.0,18417.0,2985.0,2024-10-16 11:22:43.468000,0.0,1892.0,26285.0,7940.0,12671.0,2761.0,6216.0,20612.0,7847.0,20612.0
22 - 23,2025-08-12 23:00:00,1583.0,2025-08-12,2025-08-12 21:00:00,2025-08-11 19:03:30.853,0.0,863.0,20.0,16912.0,2520.0,2024-10-01 03:51:19.304000,0.0,14113.0,0.0,8803.0,11587.0,2805.0,7220.0,20390.0,7817.0,20390.0
