period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-18 00:00:00,1286.0,2025-08-17,2025-08-17 22:00:00,2025-08-17 04:33:10.723,0.0,1833.0,0.0,13238.0,905.0,2024-10-01 03:51:19.304000,210.0,12324.0,0.0,10619.0,8825.0,3508.0,9333.0,19813.0,7922.0,19443.0
00 - 01,2025-08-18 01:00:00,1474.0,2025-08-18,2025-08-17 23:00:00,2025-08-17 04:33:10.723,0.0,1803.0,0.0,12319.0,30.0,2024-10-01 03:51:19.304000,210.0,2577.0,0.0,12103.0,8865.0,3424.0,10629.0,20981.0,7533.0,20968.0
01 - 02,2025-08-18 02:00:00,1435.0,2025-08-18,2025-08-18 00:00:00,2025-08-17 04:33:10.723,0.0,1668.0,2.0,12220.0,30.0,2024-10-01 03:51:19.304000,210.0,2428.0,0.0,12103.0,8939.0,3251.0,10668.0,21044.0,7472.0,21042.0
02 - 03,2025-08-18 03:00:00,1414.0,2025-08-18,2025-08-18 01:00:00,2025-08-17 04:33:10.723,0.0,1558.0,0.0,12108.0,30.0,2024-10-01 03:51:19.304000,210.0,2316.0,0.0,12103.0,8941.0,3137.0,10689.0,21044.0,7472.0,21044.0
03 - 04,2025-08-18 04:00:00,1412.0,2025-08-18,2025-08-18 02:00:00,2025-08-17 04:33:10.723,0.0,1552.0,0.0,12102.0,30.0,2024-10-01 03:51:19.304000,210.0,2312.0,0.0,12103.0,8941.0,3132.0,10691.0,21044.0,7472.0,21044.0
04 - 05,2025-08-18 05:00:00,1422.0,2025-08-18,2025-08-18 03:00:00,2025-08-17 04:33:10.723,0.0,1530.0,0.0,12080.0,30.0,2024-10-01 03:51:19.304000,210.0,2289.0,0.0,12103.0,8941.0,3109.0,10681.0,21044.0,7472.0,21044.0
05 - 06,2025-08-18 06:00:00,1316.0,2025-08-18,2025-08-18 04:00:00,2025-08-17 04:23:21.037,15.0,1470.0,0.0,12436.0,30.0,2024-10-01 03:51:19.304000,210.0,2257.0,0.0,11696.0,9348.0,3058.0,10380.0,21044.0,7472.0,21044.0
06 - 07,2025-08-18 07:00:00,1500.0,2025-08-18,2025-08-18 05:00:00,2025-08-17 04:23:21.037,583.0,1314.0,1152.0,14673.0,30.0,2024-10-01 03:51:19.304000,210.0,2463.0,0.0,8477.0,11446.0,3198.0,6977.0,21074.0,7496.0,19922.0
07 - 08,2025-08-18 08:00:00,1310.0,2025-08-18,2025-08-18 06:00:00,2025-08-17 04:23:21.037,2230.0,996.0,1316.0,15564.0,30.0,2024-10-16 11:22:43.468000,210.0,2880.0,26295.0,8053.0,11950.0,3585.0,6743.0,21318.0,7530.0,20002.0
08 - 09,2025-08-18 09:00:00,1951.0,2025-08-18,2025-08-18 07:00:00,2025-08-17 04:23:21.037,4477.0,766.0,1316.0,14881.0,30.0,2024-10-16 11:22:43.468000,210.0,3580.0,26295.0,9211.0,10517.0,4334.0,7260.0,21044.0,7536.0,19728.0
