period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-17 00:00:00,2086.0,2025-08-16,2025-08-16 22:00:00,2025-08-14 20:03:35.854,0.0,2074.0,0.0,14288.0,30.0,2024-10-01 03:51:19.304000,0.0,3002.0,0.0,10550.0,10446.0,3811.0,8464.0,20996.0,6944.0,20996.0
00 - 01,2025-08-17 01:00:00,1911.0,2025-08-17,2025-08-16 23:00:00,2025-08-14 20:03:35.854,0.0,1812.0,0.0,13041.0,30.0,2024-10-01 03:51:19.304000,364.0,2654.0,0.0,11105.0,9577.0,3435.0,9194.0,20682.0,7125.0,20682.0
01 - 02,2025-08-17 02:00:00,1806.0,2025-08-17,2025-08-17 00:00:00,2025-08-14 20:03:35.854,0.0,1581.0,0.0,12292.0,30.0,2024-10-01 03:51:19.304000,416.0,2376.0,0.0,11388.0,9127.0,3134.0,9582.0,20515.0,7151.0,20515.0
02 - 03,2025-08-17 03:00:00,1767.0,2025-08-17,2025-08-17 01:00:00,2025-08-14 20:03:35.854,0.0,1420.0,0.0,12011.0,30.0,2024-10-01 03:51:19.304000,416.0,2205.0,0.0,11499.0,9016.0,2965.0,9732.0,20515.0,7151.0,20515.0
03 - 04,2025-08-17 04:00:00,1743.0,2025-08-17,2025-08-17 02:00:00,2025-08-14 20:03:35.854,0.0,1317.0,0.0,11843.0,30.0,2024-10-01 03:51:19.304000,416.0,2100.0,0.0,11565.0,8950.0,2863.0,9822.0,20515.0,7151.0,20515.0
04 - 05,2025-08-17 05:00:00,1718.0,2025-08-17,2025-08-17 03:00:00,2025-08-14 20:03:35.854,0.0,1251.0,0.0,11662.0,30.0,2024-10-01 03:51:19.304000,416.0,2027.0,0.0,11679.0,8837.0,2795.0,9961.0,20515.0,7151.0,20515.0
05 - 06,2025-08-17 06:00:00,1692.0,2025-08-17,2025-08-17 04:00:00,2025-08-14 20:03:35.854,26.0,1167.0,0.0,11466.0,30.0,2024-10-01 03:51:19.304000,416.0,1948.0,0.0,11801.0,8714.0,2721.0,10108.0,20515.0,7151.0,20515.0
06 - 07,2025-08-17 07:00:00,1745.0,2025-08-17,2025-08-17 05:00:00,2025-08-14 20:03:35.854,612.0,1005.0,923.0,11513.0,30.0,2024-10-01 03:51:19.304000,416.0,2038.0,0.0,11105.0,8650.0,2833.0,9360.0,20678.0,7151.0,19755.0
07 - 08,2025-08-17 08:00:00,1857.0,2025-08-17,2025-08-17 06:00:00,2025-08-14 20:03:35.854,2338.0,822.0,1055.0,11345.0,30.0,2024-10-01 03:51:19.304000,416.0,2580.0,0.0,11544.0,7916.0,3400.0,9687.0,20515.0,7151.0,19460.0
08 - 09,2025-08-17 09:00:00,1983.0,2025-08-17,2025-08-17 07:00:00,2025-08-14 20:03:35.854,4763.0,726.0,1055.0,10889.0,30.0,2024-10-01 03:51:19.304000,416.0,3486.0,0.0,12983.0,6477.0,4382.0,11000.0,20515.0,7153.0,19460.0
