period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-28 00:00:00,1302.0,2025-07-27,2025-07-27 22:00:00,2025-07-27 20:52:45.543,0.0,1518.0,0.0,14081.0,1163.0,2024-10-01 03:51:19.304000,0.0,12830.0,0.0,4753.0,9574.0,3344.0,3451.0,19215.0,8468.0,14327.0
00 - 01,2025-07-28 01:00:00,1226.0,2025-07-28,2025-07-27 23:00:00,2025-07-27 20:52:45.543,0.0,1736.0,186.0,13119.0,947.0,2024-10-01 03:51:19.304000,0.0,12124.0,0.0,6322.0,8757.0,3415.0,5096.0,19362.0,8547.0,15079.0
01 - 02,2025-07-28 02:00:00,1185.0,2025-07-28,2025-07-28 00:00:00,2025-07-27 20:52:45.543,0.0,1866.0,0.0,12658.0,699.0,2024-10-01 03:51:19.304000,0.0,11896.0,0.0,7719.0,8441.0,3518.0,6534.0,19386.0,8507.0,16160.0
02 - 03,2025-07-28 03:00:00,1161.0,2025-07-28,2025-07-28 01:00:00,2025-07-27 20:52:45.543,0.0,2006.0,0.0,12389.0,790.0,2024-10-01 03:51:19.304000,0.0,11625.0,0.0,8941.0,7976.0,3623.0,7780.0,19386.0,8507.0,16917.0
03 - 04,2025-07-28 04:00:00,1160.0,2025-07-28,2025-07-28 02:00:00,2025-07-27 20:52:45.543,0.0,2165.0,0.0,12364.0,573.0,2024-10-01 03:51:19.304000,0.0,11773.0,0.0,9285.0,8014.0,3777.0,8125.0,19386.0,8507.0,17300.0
04 - 05,2025-07-28 05:00:00,1168.0,2025-07-28,2025-07-28 03:00:00,2025-07-27 20:52:45.543,0.0,2371.0,0.0,12376.0,377.0,2024-10-01 03:51:19.304000,0.0,11986.0,0.0,9449.0,8016.0,3983.0,8281.0,19391.0,8503.0,17465.0
05 - 06,2025-07-28 06:00:00,1250.0,2025-07-28,2025-07-28 04:00:00,2025-07-27 20:52:45.543,70.0,2612.0,0.0,13179.0,300.0,2024-10-01 03:51:19.304000,0.0,12871.0,0.0,8994.0,8620.0,4258.0,7744.0,19391.0,8502.0,17615.0
06 - 07,2025-07-28 07:00:00,1496.0,2025-07-28,2025-07-28 05:00:00,2025-07-27 20:52:45.543,417.0,2855.0,0.0,15720.0,845.0,2024-10-01 03:51:19.304000,0.0,15001.0,0.0,7632.0,10179.0,4696.0,6136.0,19393.0,8502.0,17811.0
07 - 08,2025-07-28 08:00:00,1667.0,2025-07-28,2025-07-28 06:00:00,2025-07-27 20:52:45.543,1079.0,2993.0,1214.0,17294.0,1012.0,2024-10-16 11:22:43.468000,0.0,4513.0,26244.0,6633.0,11139.0,5143.0,4966.0,19988.0,7916.0,17772.0
08 - 09,2025-07-28 09:00:00,1718.0,2025-07-28,2025-07-28 07:00:00,2025-07-27 20:52:45.543,1988.0,3196.0,1693.0,17400.0,1023.0,2024-10-16 11:22:43.468000,0.0,4954.0,26244.0,7005.0,10643.0,5734.0,5287.0,20067.0,7868.0,17648.0
09 - 10,2025-07-28 10:00:00,1706.0,2025-07-28,2025-07-28 08:00:00,2025-07-27 20:52:45.543,3001.0,3535.0,2175.0,16708.0,645.0,2024-10-16 11:22:43.468000,0.0,5710.0,26244.0,7638.0,9599.0,6464.0,5932.0,20028.0,7903.0,17237.0
10 - 11,2025-07-28 11:00:00,1694.0,2025-07-28,2025-07-28 09:00:00,2025-07-27 20:52:45.543,3801.0,3873.0,2236.0,16341.0,-13.0,2024-10-16 11:22:43.468000,0.0,6393.0,26244.0,7950.0,9217.0,7137.0,6256.0,19919.0,8011.0,17166.0
11 - 12,2025-07-28 12:00:00,1737.0,2025-07-28,2025-07-28 10:00:00,2025-07-27 20:52:45.543,4261.0,4150.0,2236.0,16877.0,64.0,2024-10-16 11:22:43.468000,0.0,6871.0,26244.0,7997.0,9206.0,7606.0,6260.0,19884.0,8046.0,17203.0
12 - 13,2025-07-28 13:00:00,1755.0,2025-07-28,2025-07-28 11:00:00,2025-07-27 20:52:45.543,4388.0,4380.0,2236.0,17206.0,230.0,2024-10-16 11:22:43.468000,0.0,7156.0,26244.0,8187.0,9086.0,7890.0,6432.0,19886.0,8044.0,17273.0
13 - 14,2025-07-28 14:00:00,1758.0,2025-07-28,2025-07-28 12:00:00,2025-07-27 20:52:45.543,4511.0,4603.0,2223.0,17232.0,47.0,2024-10-16 11:22:43.468000,0.0,7415.0,26244.0,8603.0,9031.0,8155.0,6845.0,19883.0,8047.0,17634.0
14 - 15,2025-07-28 15:00:00,1745.0,2025-07-28,2025-07-28 13:00:00,2025-07-27 20:52:45.543,4459.0,4824.0,2236.0,17026.0,-7.0,2024-10-16 11:22:43.468000,0.0,7604.0,26244.0,9000.0,8683.0,8349.0,7255.0,19883.0,8048.0,17684.0
15 - 16,2025-07-28 16:00:00,1756.0,2025-07-28,2025-07-28 14:00:00,2025-07-27 20:52:45.543,3905.0,5044.0,2236.0,17259.0,-35.0,2024-10-16 11:22:43.468000,0.0,7586.0,26244.0,8715.0,8965.0,8329.0,6959.0,19883.0,8048.0,17680.0
16 - 17,2025-07-28 17:00:00,1775.0,2025-07-28,2025-07-28 15:00:00,2025-07-27 20:52:45.543,3406.0,5150.0,2131.0,17549.0,-35.0,2024-10-16 11:22:43.468000,0.0,7490.0,26244.0,8368.0,9358.0,8226.0,6593.0,19890.0,8038.0,17726.0
17 - 18,2025-07-28 18:00:00,1799.0,2025-07-28,2025-07-28 16:00:00,2025-07-27 20:52:45.543,2860.0,5239.0,2115.0,17617.0,-237.0,2024-10-16 11:22:43.468000,0.0,7366.0,26244.0,8245.0,9596.0,8257.0,6446.0,19896.0,8032.0,17841.0
18 - 19,2025-07-28 19:00:00,1835.0,2025-07-28,2025-07-28 17:00:00,2025-07-27 20:52:45.543,1931.0,5317.0,380.0,18455.0,-355.0,2024-10-16 11:22:43.468000,0.0,7064.0,26244.0,7960.0,10789.0,8021.0,6125.0,20258.0,7840.0,18749.0
19 - 20,2025-07-28 20:00:00,1855.0,2025-07-28,2025-07-28 18:00:00,2025-07-27 20:52:45.543,932.0,5302.0,116.0,19253.0,-230.0,2024-10-16 11:22:43.468000,0.0,6634.0,26244.0,8249.0,11802.0,7681.0,6394.0,20840.0,7773.0,20050.0
20 - 21,2025-07-28 21:00:00,1828.0,2025-07-28,2025-07-28 19:00:00,2025-07-27 20:52:45.543,214.0,5263.0,116.0,19399.0,-63.0,2024-10-16 11:22:43.468000,0.0,6320.0,26244.0,8231.0,12124.0,7338.0,6403.0,20911.0,7759.0,20355.0
21 - 22,2025-07-28 22:00:00,1769.0,2025-07-28,2025-07-28 20:00:00,2025-07-27 20:42:40.948,3.0,5275.0,116.0,18842.0,-487.0,2024-10-16 11:22:43.468000,0.0,6236.0,26244.0,8487.0,12084.0,7246.0,6718.0,20938.0,7732.0,20571.0
22 - 23,2025-07-28 23:00:00,1646.0,2025-07-28,2025-07-28 21:00:00,2025-07-27 20:42:40.948,0.0,5328.0,14.0,17582.0,-512.0,2024-10-01 03:51:19.304000,0.0,17953.0,0.0,9479.0,10904.0,7190.0,7833.0,20667.0,7724.0,20384.0
