period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-07-31 00:00:00,2359.0,2025-07-30,2025-07-30 22:00:00,2025-07-28 01:33:25.580,0.0,1284.0,0.0,16333.0,30.0,2024-10-01 03:51:19.304000,0.0,2429.0,0.0,8560.0,13258.0,3045.0,6201.0,21819.0,6063.0,21819.0
00 - 01,2025-07-31 01:00:00,2184.0,2025-07-31,2025-07-30 23:00:00,2025-07-28 01:33:25.580,0.0,1381.0,0.0,15082.0,30.0,2024-10-01 03:51:19.304000,0.0,2418.0,0.0,9895.0,12010.0,3042.0,7711.0,21905.0,5818.0,21905.0
01 - 02,2025-07-31 02:00:00,2105.0,2025-07-31,2025-07-31 00:00:00,2025-07-28 01:33:25.580,0.0,1486.0,0.0,14514.0,30.0,2024-10-01 03:51:19.304000,0.0,2483.0,0.0,10568.0,11350.0,3134.0,8463.0,21918.0,5789.0,21918.0
02 - 03,2025-07-31 03:00:00,2038.0,2025-07-31,2025-07-31 01:00:00,2025-07-28 01:33:25.580,0.0,1600.0,0.0,14372.0,30.0,2024-10-01 03:51:19.304000,0.0,2584.0,0.0,10822.0,11096.0,3246.0,8784.0,21918.0,5789.0,21918.0
03 - 04,2025-07-31 04:00:00,2026.0,2025-07-31,2025-07-31 02:00:00,2025-07-28 01:33:25.580,0.0,1659.0,0.0,14431.0,30.0,2024-10-01 03:51:19.304000,0.0,2643.0,0.0,10822.0,11096.0,3305.0,8796.0,21918.0,5789.0,21918.0
04 - 05,2025-07-31 05:00:00,2021.0,2025-07-31,2025-07-31 03:00:00,2025-07-28 01:33:25.580,0.0,1685.0,0.0,14457.0,30.0,2024-10-01 03:51:19.304000,0.0,2669.0,0.0,10822.0,11096.0,3331.0,8801.0,21918.0,5789.0,21918.0
05 - 06,2025-07-31 06:00:00,2061.0,2025-07-31,2025-07-31 04:00:00,2025-07-28 01:33:25.580,187.0,1604.0,0.0,14461.0,30.0,2024-10-01 03:51:19.304000,0.0,2671.0,0.0,10822.0,11096.0,3335.0,8761.0,21918.0,5789.0,21918.0
06 - 07,2025-07-31 07:00:00,2378.0,2025-07-31,2025-07-31 05:00:00,2025-07-28 01:33:25.580,1019.0,1398.0,923.0,15896.0,30.0,2024-10-01 03:51:19.304000,0.0,2895.0,0.0,8634.0,12361.0,3506.0,6255.0,21918.0,5789.0,20994.0
07 - 08,2025-07-31 08:00:00,2634.0,2025-07-31,2025-07-31 06:00:00,2025-07-28 01:33:25.580,2661.0,1203.0,2408.0,16803.0,30.0,2024-10-16 11:22:43.468000,0.0,3419.0,26244.0,7087.0,12755.0,4019.0,4453.0,22249.0,5789.0,19841.0
08 - 09,2025-07-31 09:00:00,2740.0,2025-07-31,2025-07-31 07:00:00,2025-07-28 01:33:25.580,4717.0,1132.0,2601.0,16409.0,30.0,2024-10-16 11:22:43.468000,0.0,4183.0,26244.0,7930.0,11569.0,4810.0,5190.0,22100.0,5810.0,19498.0
09 - 10,2025-07-31 10:00:00,2749.0,2025-07-31,2025-07-31 08:00:00,2025-07-28 01:33:25.580,6516.0,1289.0,2601.0,15475.0,30.0,2024-10-16 11:22:43.468000,0.0,5039.0,26244.0,9598.0,9718.0,5727.0,6849.0,21918.0,5813.0,19317.0
10 - 11,2025-07-31 11:00:00,2707.0,2025-07-31,2025-07-31 09:00:00,2025-07-28 01:33:25.580,7760.0,1534.0,2601.0,15035.0,30.0,2024-10-16 11:22:43.468000,0.0,5768.0,26244.0,10822.0,8495.0,6511.0,8115.0,21918.0,5813.0,19317.0
11 - 12,2025-07-31 12:00:00,2741.0,2025-07-31,2025-07-31 10:00:00,2025-07-28 01:33:25.580,8256.0,1772.0,2601.0,15491.0,30.0,2024-10-16 11:22:43.468000,0.0,6224.0,26244.0,10822.0,8495.0,6966.0,8081.0,21918.0,5813.0,19317.0
12 - 13,2025-07-31 13:00:00,2751.0,2025-07-31,2025-07-31 11:00:00,2025-07-28 01:33:25.580,8431.0,1913.0,2601.0,15618.0,30.0,2024-10-16 11:22:43.468000,0.0,6437.0,26244.0,10913.0,8403.0,7184.0,8162.0,21918.0,5813.0,19317.0
13 - 14,2025-07-31 14:00:00,2735.0,2025-07-31,2025-07-31 12:00:00,2025-07-28 01:33:25.580,8348.0,1987.0,2601.0,15563.0,30.0,2024-10-16 11:22:43.468000,0.0,6470.0,26244.0,11006.0,8311.0,7222.0,8271.0,21918.0,5813.0,19317.0
14 - 15,2025-07-31 15:00:00,2709.0,2025-07-31,2025-07-31 13:00:00,2025-07-28 01:33:25.580,7902.0,1986.0,2601.0,15549.0,30.0,2024-10-16 11:22:43.468000,0.0,6282.0,26244.0,10822.0,8495.0,7025.0,8113.0,21918.0,5813.0,19317.0
15 - 16,2025-07-31 16:00:00,2752.0,2025-07-31,2025-07-31 14:00:00,2025-07-28 01:33:25.580,7233.0,1891.0,2601.0,15093.0,30.0,2024-10-16 11:22:43.468000,0.0,5890.0,26244.0,10822.0,8426.0,6638.0,8070.0,21918.0,5813.0,19247.0
16 - 17,2025-07-31 17:00:00,2782.0,2025-07-31,2025-07-31 15:00:00,2025-07-28 01:33:25.580,6275.0,1764.0,2601.0,15842.0,30.0,2024-10-16 11:22:43.468000,0.0,5407.0,26244.0,9518.0,9720.0,6092.0,6736.0,21918.0,5813.0,19238.0
17 - 18,2025-07-31 18:00:00,2811.0,2025-07-31,2025-07-31 16:00:00,2025-07-28 01:33:25.580,4849.0,1544.0,2601.0,16841.0,30.0,2024-10-16 11:22:43.468000,0.0,4686.0,26244.0,7930.0,11457.0,5354.0,5119.0,22040.0,5813.0,19386.0
18 - 19,2025-07-31 19:00:00,2855.0,2025-07-31,2025-07-31 17:00:00,2025-07-28 01:33:25.580,3053.0,1232.0,1248.0,18163.0,30.0,2024-10-16 11:22:43.468000,394.0,3685.0,26244.0,7391.0,13771.0,4362.0,4536.0,22448.0,6396.0,21162.0
19 - 20,2025-07-31 20:00:00,2875.0,2025-07-31,2025-07-31 18:00:00,2025-07-28 01:33:25.580,1320.0,1035.0,1055.0,19271.0,30.0,2024-10-16 11:22:43.468000,450.0,2836.0,26244.0,5793.0,15736.0,3505.0,2919.0,22620.0,6462.0,21529.0
20 - 21,2025-07-31 21:00:00,2846.0,2025-07-31,2025-07-31 19:00:00,2025-07-28 01:33:25.580,261.0,999.0,132.0,19658.0,30.0,2024-10-16 11:22:43.468000,450.0,2368.0,26244.0,5714.0,16654.0,2974.0,2868.0,22521.0,6460.0,22368.0
21 - 22,2025-07-31 22:00:00,2744.0,2025-07-31,2025-07-31 20:00:00,2025-07-28 01:33:25.580,4.0,1116.0,0.0,19077.0,30.0,2024-10-16 11:22:43.468000,450.0,2362.0,26244.0,6338.0,16042.0,3005.0,3594.0,22398.0,6460.0,22379.0
