period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-01 00:00:00,1978.0,2025-07-31,2025-07-31 22:00:00,2025-07-30 05:52:50.525,0.0,1848.0,0.0,15819.0,60.0,2024-10-02 11:28:03.900000,450.0,2863.0,0.0,8323.0,12075.0,3684.0,6345.0,20398.0,7248.0,20398.0
00 - 01,2025-08-01 01:00:00,2112.0,2025-08-01,2025-07-31 23:00:00,2025-07-30 05:52:50.525,0.0,2016.0,0.0,14414.0,30.0,2024-10-02 11:28:03.900000,450.0,2920.0,0.0,10406.0,10650.0,3733.0,8294.0,21056.0,6567.0,21056.0
01 - 02,2025-08-01 02:00:00,2021.0,2025-08-01,2025-08-01 00:00:00,2025-07-30 05:52:50.525,0.0,2103.0,0.0,13759.0,30.0,2024-10-02 11:28:03.900000,450.0,2964.0,0.0,11207.0,9930.0,3798.0,9186.0,21137.0,6484.0,21137.0
02 - 03,2025-08-01 03:00:00,1971.0,2025-08-01,2025-08-01 01:00:00,2025-07-30 05:52:50.525,0.0,2106.0,0.0,13706.0,30.0,2024-10-02 11:28:03.900000,450.0,2955.0,0.0,11242.0,9896.0,3781.0,9271.0,21137.0,6484.0,21137.0
03 - 04,2025-08-01 04:00:00,1963.0,2025-08-01,2025-08-01 02:00:00,2025-07-30 05:52:50.525,0.0,2068.0,0.0,13665.0,30.0,2024-10-02 11:28:03.900000,450.0,2916.0,0.0,11242.0,9896.0,3739.0,9279.0,21137.0,6484.0,21137.0
04 - 05,2025-08-01 05:00:00,1963.0,2025-08-01,2025-08-01 03:00:00,2025-07-30 05:52:50.525,0.0,2009.0,0.0,13606.0,30.0,2024-10-02 11:28:03.900000,450.0,2856.0,0.0,11242.0,9896.0,3680.0,9279.0,21137.0,6484.0,21137.0
05 - 06,2025-08-01 06:00:00,1994.0,2025-08-01,2025-08-01 04:00:00,2025-07-30 05:52:50.525,140.0,1833.0,0.0,13491.0,30.0,2024-10-02 11:28:03.900000,450.0,2742.0,0.0,11242.0,9896.0,3565.0,9247.0,21137.0,6484.0,21137.0
06 - 07,2025-08-01 07:00:00,2292.0,2025-08-01,2025-08-01 05:00:00,2025-07-30 05:52:50.525,881.0,1544.0,923.0,15201.0,30.0,2024-10-02 11:28:03.900000,450.0,2863.0,0.0,8660.0,11554.0,3617.0,6368.0,21137.0,6484.0,20214.0
07 - 08,2025-08-01 08:00:00,2551.0,2025-08-01,2025-08-01 06:00:00,2025-07-30 05:52:50.525,2425.0,1231.0,1055.0,16188.0,30.0,2024-10-16 11:22:43.468000,450.0,3240.0,26244.0,8167.0,12189.0,3968.0,5616.0,21412.0,6484.0,20357.0
08 - 09,2025-08-01 09:00:00,2646.0,2025-08-01,2025-08-01 07:00:00,2025-07-30 05:52:50.525,4413.0,1055.0,1055.0,15756.0,30.0,2024-10-16 11:22:43.468000,450.0,3880.0,26244.0,8982.0,11100.0,4626.0,6336.0,21137.0,6490.0,20082.0
09 - 10,2025-08-01 10:00:00,2667.0,2025-08-01,2025-08-01 08:00:00,2025-07-30 05:52:50.525,6227.0,1124.0,1055.0,14895.0,30.0,2024-10-16 11:22:43.468000,450.0,4658.0,26244.0,10694.0,9389.0,5476.0,8026.0,21137.0,6460.0,20082.0
10 - 11,2025-08-01 11:00:00,2651.0,2025-08-01,2025-08-01 09:00:00,2025-07-30 05:52:50.525,7485.0,1288.0,1055.0,15062.0,30.0,2024-10-16 11:22:43.468000,450.0,5348.0,26244.0,11242.0,8841.0,6191.0,8590.0,21137.0,6441.0,20082.0
11 - 12,2025-08-01 12:00:00,2700.0,2025-08-01,2025-08-01 10:00:00,2025-07-30 05:52:50.525,8039.0,1442.0,1055.0,15314.0,30.0,2024-10-16 11:22:43.468000,450.0,5737.0,26244.0,11375.0,8707.0,6577.0,8676.0,21137.0,6441.0,20082.0
12 - 13,2025-08-01 13:00:00,2712.0,2025-08-01,2025-08-01 11:00:00,2025-07-30 05:52:50.525,8111.0,1547.0,1055.0,15373.0,30.0,2024-10-16 11:22:43.468000,450.0,5869.0,26244.0,11455.0,8628.0,6715.0,8743.0,21137.0,6441.0,20082.0
13 - 14,2025-08-01 14:00:00,2701.0,2025-08-01,2025-08-01 12:00:00,2025-07-30 05:52:50.525,7961.0,1600.0,1055.0,15369.0,30.0,2024-10-16 11:22:43.468000,450.0,5858.0,26244.0,11449.0,8633.0,6706.0,8748.0,21137.0,6441.0,20082.0
14 - 15,2025-08-01 15:00:00,2679.0,2025-08-01,2025-08-01 13:00:00,2025-07-30 05:52:50.525,7604.0,1561.0,1055.0,15367.0,30.0,2024-10-16 11:22:43.468000,450.0,5666.0,26244.0,11242.0,8841.0,6496.0,8563.0,21137.0,6441.0,20082.0
15 - 16,2025-08-01 16:00:00,2698.0,2025-08-01,2025-08-01 14:00:00,2025-07-30 05:52:50.525,6919.0,1431.0,1055.0,14947.0,30.0,2024-10-16 11:22:43.468000,450.0,5237.0,26244.0,11242.0,8841.0,6077.0,8544.0,21137.0,6440.0,20082.0
16 - 17,2025-08-01 17:00:00,2715.0,2025-08-01,2025-08-01 15:00:00,2025-07-30 05:52:50.525,5893.0,1278.0,1055.0,15425.0,30.0,2024-10-16 11:22:43.468000,450.0,4688.0,26244.0,10168.0,9914.0,5481.0,7453.0,21137.0,6439.0,20082.0
17 - 18,2025-08-01 18:00:00,2750.0,2025-08-01,2025-08-01 16:00:00,2025-07-30 05:32:45.884,4554.0,1119.0,1055.0,16420.0,30.0,2024-10-16 11:22:43.468000,450.0,4040.0,26244.0,8578.0,11601.0,4789.0,5828.0,21234.0,6415.0,20179.0
18 - 19,2025-08-01 19:00:00,2791.0,2025-08-01,2025-08-01 17:00:00,2025-07-30 05:32:45.884,2849.0,914.0,1055.0,17660.0,30.0,2024-10-16 11:22:43.468000,450.0,3196.0,26244.0,7608.0,13626.0,4004.0,4817.0,22289.0,6408.0,21234.0
19 - 20,2025-08-01 20:00:00,2792.0,2025-08-01,2025-08-01 18:00:00,2025-07-30 05:32:45.884,1229.0,775.0,1055.0,18579.0,30.0,2024-10-16 11:22:43.468000,450.0,2449.0,26244.0,6199.0,15268.0,3281.0,3407.0,22522.0,6408.0,21467.0
20 - 21,2025-08-01 21:00:00,2765.0,2025-08-01,2025-08-01 19:00:00,2025-07-30 05:32:45.884,260.0,848.0,132.0,18928.0,30.0,2024-10-16 11:22:43.468000,450.0,2138.0,26244.0,6343.0,15959.0,2939.0,3578.0,22434.0,6408.0,22302.0
21 - 22,2025-08-01 22:00:00,2694.0,2025-08-01,2025-08-01 20:00:00,2025-07-30 05:32:45.884,4.0,1008.0,0.0,18565.0,30.0,2024-10-16 11:22:43.468000,450.0,2173.0,26244.0,6731.0,15558.0,2978.0,4037.0,22289.0,6408.0,22289.0
22 - 23,2025-08-01 23:00:00,2517.0,2025-08-01,2025-08-01 21:00:00,2025-07-30 05:32:45.884,0.0,1209.0,0.0,17299.0,30.0,2024-10-02 11:28:03.900000,450.0,2296.0,0.0,7649.0,14213.0,3056.0,5132.0,21862.0,6408.0,21862.0
