period,plan_dtime,req_pow_res,business_date,plan_dtime_utc,publication_ts,fcst_pv_tot_gen,fcst_wi_tot_gen,fcst_unav_energy,grid_demand_fcst,planned_exchange,publication_ts_utc,sum_unav_oper_cond,pred_gen_res_not_cov,cap_market_obligation,surplus_cap_avail_tso,fcst_gen_unit_stor_prov,fcst_gen_unit_stor_non_prov,gen_surplus_avail_tso_above,avail_cap_gen_units_stor_prov,planned_restr_mwe_avail_shutdown,avail_cap_gen_units_stor_prov_tso
23 - 24,2025-08-08 00:00:00,1445.0,2025-08-07,2025-08-07 22:00:00,2025-08-06 19:33:55.499,0.0,2076.0,0.0,15358.0,1376.0,2024-10-01 03:51:19.304000,0.0,13881.0,0.0,10343.0,10068.0,3914.0,8898.0,20412.0,7806.0,20412.0
00 - 01,2025-08-08 01:00:00,2064.0,2025-08-08,2025-08-07 23:00:00,2025-08-06 19:33:55.499,0.0,2410.0,0.0,14097.0,-87.0,2024-10-01 03:51:19.304000,0.0,3361.0,0.0,10394.0,10038.0,4146.0,8330.0,20431.0,7578.0,20431.0
01 - 02,2025-08-08 02:00:00,1982.0,2025-08-08,2025-08-08 00:00:00,2025-08-06 19:33:55.499,0.0,2593.0,0.0,14179.0,-65.0,2024-10-01 03:51:19.304000,0.0,3543.0,0.0,10492.0,9929.0,4315.0,8510.0,20421.0,7589.0,20421.0
02 - 03,2025-08-08 03:00:00,1936.0,2025-08-08,2025-08-08 01:00:00,2025-08-06 19:33:55.499,0.0,2677.0,0.0,14239.0,-65.0,2024-10-01 03:51:19.304000,0.0,3616.0,0.0,10492.0,9929.0,4375.0,8556.0,20421.0,7589.0,20421.0
03 - 04,2025-08-08 04:00:00,1934.0,2025-08-08,2025-08-08 02:00:00,2025-08-06 19:33:55.499,0.0,2660.0,0.0,14219.0,-65.0,2024-10-01 03:51:19.304000,0.0,3597.0,0.0,10492.0,9929.0,4355.0,8558.0,20421.0,7589.0,20421.0
04 - 05,2025-08-08 05:00:00,1937.0,2025-08-08,2025-08-08 03:00:00,2025-08-06 19:33:55.499,0.0,2517.0,0.0,14053.0,-87.0,2024-10-01 03:51:19.304000,0.0,3454.0,0.0,10492.0,9929.0,4211.0,8555.0,20421.0,7589.0,20421.0
05 - 06,2025-08-08 06:00:00,1991.0,2025-08-08,2025-08-08 04:00:00,2025-08-06 19:33:55.499,68.0,2274.0,0.0,13790.0,-109.0,2024-10-01 03:51:19.304000,0.0,3228.0,0.0,10492.0,9929.0,3970.0,8501.0,20421.0,7589.0,20421.0
06 - 07,2025-08-08 07:00:00,2258.0,2025-08-08,2025-08-08 05:00:00,2025-08-06 19:33:55.499,696.0,1966.0,923.0,15091.0,-109.0,2024-10-01 03:51:19.304000,0.0,3260.0,0.0,8237.0,11261.0,3939.0,5979.0,20421.0,7589.0,19498.0
07 - 08,2025-08-08 08:00:00,2470.0,2025-08-08,2025-08-08 06:00:00,2025-08-06 19:33:55.499,2236.0,1564.0,2449.0,15766.0,-87.0,2024-10-16 11:22:43.468000,0.0,3534.0,26300.0,6598.0,11653.0,4200.0,4128.0,20672.0,7589.0,18251.0
08 - 09,2025-08-08 09:00:00,2547.0,2025-08-08,2025-08-08 07:00:00,2025-08-06 19:33:55.499,4352.0,1066.0,2644.0,15156.0,-65.0,2024-10-16 11:22:43.468000,0.0,3909.0,26300.0,7294.0,10621.0,4600.0,4747.0,20532.0,7592.0,17916.0
09 - 10,2025-08-08 10:00:00,2543.0,2025-08-08,2025-08-08 08:00:00,2025-08-06 19:33:55.499,6438.0,650.0,2644.0,14025.0,2.0,2024-10-16 11:22:43.468000,0.0,4321.0,26300.0,8845.0,8960.0,5063.0,6302.0,20421.0,7593.0,17805.0
10 - 11,2025-08-08 11:00:00,2501.0,2025-08-08,2025-08-08 09:00:00,2025-08-06 19:33:55.499,7912.0,555.0,2644.0,12901.0,2.0,2024-10-16 11:22:43.468000,0.0,4782.0,26300.0,10492.0,7313.0,5586.0,7991.0,20421.0,7593.0,17805.0
11 - 12,2025-08-08 12:00:00,2551.0,2025-08-08,2025-08-08 10:00:00,2025-08-06 19:33:55.499,8638.0,651.0,2644.0,13291.0,-18.0,2024-10-16 11:22:43.468000,0.0,5196.0,26300.0,10492.0,7313.0,5996.0,7941.0,20421.0,7597.0,17805.0
12 - 13,2025-08-08 13:00:00,2612.0,2025-08-08,2025-08-08 11:00:00,2025-08-06 19:33:55.499,8881.0,880.0,2644.0,13582.0,-63.0,2024-10-16 11:22:43.468000,0.0,5530.0,26300.0,10492.0,7313.0,6332.0,7880.0,20421.0,7628.0,17805.0
13 - 14,2025-08-08 14:00:00,2628.0,2025-08-08,2025-08-08 12:00:00,2025-08-06 19:33:55.499,8805.0,1155.0,2644.0,13827.0,-63.0,2024-10-16 11:22:43.468000,0.0,5774.0,26300.0,10492.0,7313.0,6577.0,7864.0,20421.0,7628.0,17805.0
